GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3010G127300	Protein kinase domain-containing protein	LECTIN-LIKE RECEPTOR PROTEIN KINASE FAMILY PROTEIN-RELATED (PTHR27007:SF28)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)	defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742);negative regulation of response to salt stress(GO:1901001)	plasma membrane(GO:0005886);membrane(GO:0016020)	10	16104084	16106388	7.169849e-10	3	0.434257	1	PC(18:2_0:0)
SORBI_3010G127550	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	10	16111016	16112848	7.169849e-10	3	0.434257	1	PC(18:2_0:0)
SORBI_3010G127600	Peptidase A1 domain-containing protein	PEPTIDASE A1 DOMAIN-CONTAINING PROTEIN (PTHR13683:SF808)	aspartic protease(PC00053)	aspartic-type endopeptidase activity(GO:0004190)	proteolysis(GO:0006508)	""	10	16167470	16173771	7.169849e-10	3	0.427394	1	PC(18:2_0:0)
SORBI_3010G141500	Ubiquitin-like protease family profile domain-containing protein	UBIQUITIN-LIKE PROTEASE 4 (PTHR46915:SF2)	protease(PC00190)	peptidase activity(GO:0008233);cysteine-type peptidase activity(GO:0008234);hydrolase activity(GO:0016787);deSUMOylase activity(GO:0016929);SUMO-specific endopeptidase activity(GO:0070139)	proteolysis(GO:0006508);protein desumoylation(GO:0016926)	nucleus(GO:0005634)	10	35248927	35306315	7.30872e-10	2	0.907929	1	trans-EKODE-(E)-Ib
SORBI_3010G141600	Formate dehydrogenase, mitochondrial	FORMATE DEHYDROGENASE 1 (PTHR42938:SF9)	dehydrogenase(PC00092)	formate dehydrogenase (NAD+) activity(GO:0008863);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616);NAD binding(GO:0051287)	monocarboxylic acid metabolic process(GO:0032787);formate catabolic process(GO:0042183)	mitochondrion(GO:0005739);chloroplast(GO:0009507)	10	35334842	35356397	7.30872e-10	1	0.743307	1	trans-EKODE-(E)-Ib
SORBI_3010G141700	Protein FAR1-RELATED SEQUENCE	PROTEIN FAR1-RELATED SEQUENCE (PTHR31669:SF217)	""	zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	10	35388586	35391931	7.30872e-10	1	0.75073	1	trans-EKODE-(E)-Ib
SORBI_3010G141800	Ubiquitin-like protease family profile domain-containing protein	""	""	peptidase activity(GO:0008233);cysteine-type peptidase activity(GO:0008234);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)	""	10	35392576	35395782	7.30872e-10	1	0.761727	1	trans-EKODE-(E)-Ib
SORBI_3010G141966	Uncharacterized protein	UBIQUITIN-LIKE PROTEASE FAMILY PROFILE DOMAIN-CONTAINING PROTEIN (PTHR34835:SF71)	""	""	""	""	10	35395948	35396742	7.30872e-10	1	0.730754	1	trans-EKODE-(E)-Ib
SORBI_3004G103600	Actin-related protein 2_3 complex subunit 3	ACTIN-RELATED PROTEIN 2_3 COMPLEX SUBUNIT 3 (PTHR12391:SF0)	actin or actin-binding cytoskeletal protein(PC00041)	actin binding(GO:0003779)	regulation of actin filament polymerization(GO:0030833);Arp2/3 complex-mediated actin nucleation(GO:0034314)	cytoskeleton(GO:0005856);Arp2/3 protein complex(GO:0005885)	4	9755829	9759188	8.011247e-10	2	0.417148	1	TG(18:1_18:2_18:2)
SORBI_3004G103700	Uncharacterized protein	LARGE RIBOSOMAL SUBUNIT PROTEIN UL16Z (PTHR11726:SF30)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	translation(GO:0006412);response to UV-B(GO:0010224)	ribosome(GO:0005840);cytosolic large ribosomal subunit(GO:0022625);ribonucleoprotein complex(GO:1990904)	4	9760081	9764638	8.011247e-10	5	0.627449	1	TG(18:1_18:2_18:2)
SORBI_3004G103800							4	9790926	9793483	8.011247e-10	5	0.824419	1	TG(18:1_18:2_18:2)
SORBI_3004G103901	Berberine_berberine-like domain-containing protein	OS02G0235900 PROTEIN (PTHR32448:SF165)	""	oxidoreductase activity(GO:0016491);flavin adenine dinucleotide binding(GO:0050660)	""	""	4	9799468	9800603	8.011247e-10	5	0.67185	1	TG(18:1_18:2_18:2)
SORBI_3004G104000	Pentacotripeptide-repeat region of PRORP domain-containing protein	OS02G0711100 PROTEIN (PTHR47942:SF7)	""	mRNA binding(GO:0003729)	mRNA processing(GO:0006397)	cytoplasm(GO:0005737)	4	9802085	9803523	8.011247e-10	5	0.895008	1	TG(18:1_18:2_18:2)
SORBI_3004G104100							4	9808826	9810907	8.011247e-10	5	0.919045	1	TG(18:1_18:2_18:2)
SORBI_3004G104200	Berberine_berberine-like domain-containing protein	OS02G0235900 PROTEIN (PTHR32448:SF165)	""	oxidoreductase activity(GO:0016491);flavin adenine dinucleotide binding(GO:0050660)	""	""	4	9811251	9812822	8.011247e-10	5	0.930368	1	TG(18:1_18:2_18:2)
SORBI_3004G104250	Pentacotripeptide-repeat region of PRORP domain-containing protein	OS02G0711100 PROTEIN (PTHR47942:SF7)	""	mRNA binding(GO:0003729)	mRNA processing(GO:0006397);RNA splicing(GO:0008380)	cytoplasm(GO:0005737)	4	9814281	9815685	8.011247e-10	5	0.912376	1	TG(18:1_18:2_18:2)
SORBI_3004G104300							4	9831065	9833526	8.011247e-10	5	0.597868	1	TG(18:1_18:2_18:2)
SORBI_3004G104400	FAD-binding PCMH-type domain-containing protein	OS02G0235900 PROTEIN (PTHR32448:SF165)	""	oxidoreductase activity(GO:0016491);flavin adenine dinucleotide binding(GO:0050660);FAD binding(GO:0071949)	""	""	4	9835636	9837381	8.011247e-10	5	0.943548	1	TG(18:1_18:2_18:2)
SORBI_3004G104500	Pentacotripeptide-repeat region of PRORP domain-containing protein	""	""	""	""	""	4	9838761	9838989	8.011247e-10	5	0.702947	1	TG(18:1_18:2_18:2)
SORBI_3004G104600	Pentacotripeptide-repeat region of PRORP domain-containing protein	OS02G0711100 PROTEIN (PTHR47942:SF7)	""	mRNA binding(GO:0003729)	mRNA processing(GO:0006397)	cytoplasm(GO:0005737)	4	9852878	9853993	8.011247e-10	5	0.544726	1	TG(18:1_18:2_18:2)
SORBI_3009G091300							9	19059371	19080736	8.793418e-10	1	0.95107	4	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1); TG(18:0_18:2_18:2)
SORBI_3010G191100	BHLH domain-containing protein	TRANSCRIPTION FACTOR BHLH48-RELATED (PTHR12565:SF112)	""	DNA-binding transcription factor activity(GO:0003700);protein dimerization activity(GO:0046983)	regulation of DNA-templated transcription(GO:0006355);regulation of primary metabolic process(GO:0080090)	nucleus(GO:0005634)	10	53235608	53243265	9.345833e-10	1	0.429972	3	TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:1_18:1_18:1)
SORBI_3008G063300	Exonuclease domain-containing protein	SMALL RNA DEGRADING NUCLEASE 5 (PTHR12801:SF157)	exoribonuclease(PC00099)	nucleic acid binding(GO:0003676);nuclease activity(GO:0004518);exonuclease activity(GO:0004527);hydrolase activity(GO:0016787)	rRNA 3'-end processing(GO:0031125)	nucleus(GO:0005634)	8	6812526	6819844	9.43796e-10	1	0.514336	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3008G063500							8	6826365	6827848	9.43796e-10	1	0.426474	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3008G063600							8	6870926	6878054	9.43796e-10	1	0.508332	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3008G064000	Uncharacterized protein	EXPRESSED PROTEIN (PTHR33286:SF52)	""	""	""	""	8	6996069	6996753	9.43796e-10	1	0.666449	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3008G064100	Flavin-containing monooxygenase	INDOLE-3-PYRUVATE MONOOXYGENASE YUCCA11-RELATED (PTHR43539:SF9)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);N,N-dimethylaniline monooxygenase activity(GO:0004499);oxidoreductase activity(GO:0016491);flavin adenine dinucleotide binding(GO:0050660);NADP binding(GO:0050661);indole-3-pyruvate monooxygenase activity(GO:0103075)	""	""	8	7000358	7004814	9.43796e-10	1	0.684508	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3008G064200	Uncharacterized protein	""	""	""	""	""	8	7015431	7018036	9.43796e-10	1	0.465725	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3008G064250	BHLH domain-containing protein	OS01G0518300 PROTEIN (PTHR46772:SF4)	""	DNA-binding transcription factor activity(GO:0003700);protein dimerization activity(GO:0046983)	regulation of DNA-templated transcription(GO:0006355);endosperm development(GO:0009960)	""	8	7020440	7021096	9.43796e-10	1	0.416575	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3008G064500	MalT-like TPR region domain-containing protein	EXPRESSED PROTEIN (PTHR37910:SF2)	""	""	""	""	8	7071170	7073505	9.43796e-10	1	0.449489	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3006G140400	DNA mismatch repair proteins mutS family domain-containing protein	DNA MISMATCH REPAIR PROTEIN MSH1, MITOCHONDRIAL (PTHR11361:SF82)	DNA metabolism protein(PC00009)	nucleotide binding(GO:0000166);DNA binding(GO:0003677);double-stranded DNA binding(GO:0003690);ATP binding(GO:0005524);mismatched DNA binding(GO:0030983)	mismatch repair(GO:0006298);DNA damage response(GO:0006974);mitochondrial DNA repair(GO:0043504)	nucleus(GO:0005634);mitochondrion(GO:0005739)	6	50267254	50283204	9.811013e-10	7	0.653182	1	TG(10:0_10:0_10:0)
SORBI_3006G140500	Protein LOW PSII ACCUMULATION 1, chloroplastic	LOW PSII ACCUMULATION-LIKE PROTEIN (PTHR35498:SF1)	""	""	""	""	6	50285637	50287307	9.811013e-10	7	1	1	TG(10:0_10:0_10:0)
SORBI_3006G140700	NADP-dependent oxidoreductase domain-containing protein	OS07G0142900 PROTEIN (PTHR43625:SF16)	reductase(PC00198)	alcohol dehydrogenase (NADP+) activity(GO:0008106);oxidoreductase activity(GO:0016491)	""	cytoplasm(GO:0005737)	6	50307378	50311771	9.811013e-10	10	0.648148	3	TG(10:0_10:0_10:0); TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3005G160100	Replication factor C subunit 1	REPLICATION FACTOR C SUBUNIT 1 (PTHR23389:SF6)	DNA metabolism protein(PC00009)	nucleotide binding(GO:0000166);DNA binding(GO:0003677);DNA clamp loader activity(GO:0003689);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887)	DNA replication(GO:0006260);DNA repair(GO:0006281)	nucleus(GO:0005634);DNA replication factor C complex(GO:0005663)	5	63391816	63402012	1.000672e-09	8	1	3	alpha-Tocopherol; MG(20:4); TG(18:2_20:3_21:0)
SORBI_3010G139600	Protein kinase domain-containing protein	PROTEIN KINASE SUPERFAMILY PROTEIN (PTHR48014:SF10)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);ATP binding(GO:0005524);protein serine/threonine kinase activator activity(GO:0043539)	""	""	10	24374770	24413721	1.00822e-09	1	0.822951	2	Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3009G234400							9	57380742	57382858	1.01332e-09	1	0.423409	1	TG(10:0_10:0_10:0)
SORBI_3009G234800	Peptidase A1 domain-containing protein	ASPARTIC PROTEINASE A1 (PTHR47966:SF76)	aspartic protease(PC00053)	aspartic-type endopeptidase activity(GO:0004190);peptidase activity(GO:0008233);hydrolase activity(GO:0016787)	proteolysis(GO:0006508);lipid metabolic process(GO:0006629)	vacuole(GO:0005773)	9	57410046	57415965	1.01332e-09	1	0.425511	1	TG(10:0_10:0_10:0)
SORBI_3009G235000	Uncharacterized protein	WD REPEAT-CONTAINING PROTEIN 18 (PTHR18763:SF0)	""	""	DNA-templated DNA replication(GO:0006261);rRNA processing(GO:0006364);negative regulation of shoot apical meristem development(GO:1902184)	nuclear pre-replicative complex(GO:0005656);rixosome complex(GO:0120330)	9	57423992	57430687	1.01332e-09	1	0.447168	1	TG(10:0_10:0_10:0)
SORBI_3009G235900	Major facilitator superfamily (MFS) profile domain-containing protein	GH07001P-RELATED (PTHR48021:SF1)	""	transmembrane transporter activity(GO:0022857);sugar transmembrane transporter activity(GO:0051119)	carbohydrate transport(GO:0008643);carbohydrate transmembrane transport(GO:0034219);transmembrane transport(GO:0055085)	membrane(GO:0016020)	9	57473771	57478289	1.01332e-09	1	0.548025	1	TG(10:0_10:0_10:0)
SORBI_3009G237100	Sodium_metabolite cotransporter BASS4, chloroplastic	SODIUM_METABOLITE COTRANSPORTER BASS4, CHLOROPLASTIC (PTHR18640:SF15)	secondary carrier transporter(PC00258)	""	""	chloroplast envelope(GO:0009941);membrane(GO:0016020)	9	57540825	57547713	1.01332e-09	1	0.441009	1	TG(10:0_10:0_10:0)
SORBI_3009G237200	60S ribosomal protein L13	LARGE RIBOSOMAL SUBUNIT PROTEIN EL13 (PTHR11722:SF0)	ribosomal protein(PC00202)	RNA binding(GO:0003723);structural constituent of ribosome(GO:0003735)	translation(GO:0006412)	ribosome(GO:0005840);cytosolic large ribosomal subunit(GO:0022625);ribonucleoprotein complex(GO:1990904)	9	57549825	57552568	1.01332e-09	1	0.458695	1	TG(10:0_10:0_10:0)
SORBI_3009G237300	Uncharacterized protein	""	""	""	""	""	9	57552925	57553750	1.01332e-09	1	0.41891	1	TG(10:0_10:0_10:0)
SORBI_3009G237400	Timeless N-terminal domain-containing protein	PROTEIN TIMELESS HOMOLOG (PTHR22940:SF4)	""	DNA binding(GO:0003677)	DNA replication checkpoint signaling(GO:0000076);DNA repair(GO:0006281);replication fork arrest(GO:0043111)	nucleus(GO:0005634);replication fork protection complex(GO:0031298)	9	57565192	57575775	1.01332e-09	1	0.477734	1	TG(10:0_10:0_10:0)
SORBI_3010G125400	J domain-containing protein	CHAPERONE PROTEIN DNAJ 11, CHLOROPLASTIC (PTHR45432:SF2)	chaperone(PC00072)	""	""	endoplasmic reticulum(GO:0005783)	10	15481793	15482414	1.019704e-09	2	0.909866	3	Oxo fatty acid (18:3); TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3010G125500	RING-type domain-containing protein	E3 UBIQUITIN-PROTEIN LIGASE SYNOVIOLIN (PTHR22763:SF184)	ubiquitin-protein ligase(PC00234)	zinc ion binding(GO:0008270);transferase activity(GO:0016740);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)	ERAD pathway(GO:0036503);proteasome-mediated ubiquitin-dependent protein catabolic process(GO:0043161)	endoplasmic reticulum membrane(GO:0005789);endomembrane system(GO:0012505)	10	15508131	15526464	1.019704e-09	2	0.909866	3	Oxo fatty acid (18:3); TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3010G125700	Proteasome activator subunit 4	PROTEASOME ACTIVATOR COMPLEX SUBUNIT 4 (PTHR32170:SF3)	""	peptidase activator activity(GO:0016504);proteasome binding(GO:0070628)	DNA repair(GO:0006281);DNA damage response(GO:0006974);proteasomal ubiquitin-independent protein catabolic process(GO:0010499)	nucleus(GO:0005634)	10	15557931	15587402	1.019704e-09	2	0.909866	3	Oxo fatty acid (18:3); TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3010G125866	Uncharacterized protein	""	""	""	""	""	10	15596908	15597636	1.019704e-09	2	0.953991	3	Oxo fatty acid (18:3); TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3010G125900	Uncharacterized protein	""	""	""	""	""	10	15600078	15606103	1.019704e-09	2	0.953991	3	Oxo fatty acid (18:3); TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3010G126000	DUF2415 domain-containing protein	TRANSDUCIN_WD40 REPEAT-LIKE SUPERFAMILY PROTEIN (PTHR43991:SF32)	""	""	""	""	10	15674036	15697426	1.019704e-09	1	0.953991	2	TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3010G126200	Uncharacterized protein	""	""	""	""	""	10	15784978	15786540	1.019704e-09	1	0.818531	2	TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3004G174900							4	52732717	52734248	1.026088e-09	1	0.409651	1	TG(16:0_18:1_20:2)
SORBI_3004G175300	DNA-(apurinic or apyrimidinic site) lyase	N-GLYCOSYLASE_DNA LYASE (PTHR10242:SF2)	DNA metabolism protein(PC00009)	damaged DNA binding(GO:0003684);catalytic activity(GO:0003824);oxidized purine nucleobase lesion DNA N-glycosylase activity(GO:0008534);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798);lyase activity(GO:0016829);DNA N-glycosylase activity(GO:0019104);8-oxo-7,8-dihydroguanine DNA N-glycosylase activity(GO:0034039);class I DNA-(apurinic or apyrimidinic site) endonuclease activity(GO:0140078)	DNA repair(GO:0006281);base-excision repair(GO:0006284);base-excision repair, AP site formation(GO:0006285);nucleotide-excision repair(GO:0006289);DNA damage response(GO:0006974)	nucleus(GO:0005634)	4	52759107	52765145	1.026088e-09	1	0.919091	1	TG(16:0_18:1_20:2)
SORBI_3004G175400							4	52765796	52768760	1.026088e-09	1	1	1	TG(16:0_18:1_20:2)
SORBI_3004G175500	L-ascorbate peroxidase	L-ASCORBATE PEROXIDASE 8, CHLOROPLASTIC-RELATED (PTHR31356:SF11)	""	peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491);L-ascorbate peroxidase activity(GO:0016688);heme binding(GO:0020037);metal ion binding(GO:0046872)	response to reactive oxygen species(GO:0000302);response to oxidative stress(GO:0006979);cellular response to oxidative stress(GO:0034599);hydrogen peroxide catabolic process(GO:0042744);cellular oxidant detoxification(GO:0098869)	chloroplast(GO:0009507)	4	52774157	52778478	1.026088e-09	1	0.919091	1	TG(16:0_18:1_20:2)
SORBI_3004G175600	Uncharacterized protein	TETRATRICOPEPTIDE REPEAT PROTEIN 33 (PTHR15544:SF0)	""	""	""	""	4	52781294	52785401	1.026088e-09	1	0.496548	1	TG(16:0_18:1_20:2)
SORBI_3004G175700	Transcriptional coactivator p15 (PC4) C-terminal domain-containing protein	ACTIVATED RNA POLYMERASE II TRANSCRIPTIONAL COACTIVATOR P15 (PTHR13215:SF0)	general transcription factor(PC00259)	DNA binding(GO:0003677);transcription coactivator activity(GO:0003713)	regulation of DNA-templated transcription(GO:0006355);positive regulation of transcription initiation by RNA polymerase II(GO:0060261)	nucleus(GO:0005634);transcription regulator complex(GO:0005667)	4	52789538	52794830	1.026088e-09	1	0.481587	1	TG(16:0_18:1_20:2)
SORBI_3004G175800	Uncharacterized protein	OS07G0501100 PROTEIN (PTHR11877:SF68)	transferase(PC00220)	transferase activity(GO:0016740);acyltransferase activity(GO:0016746);acyltransferase activity, transferring groups other than amino-acyl groups(GO:0016747)	pollen wall assembly(GO:0010208);polyketide biosynthetic process(GO:0030639)	""	4	52804496	52806078	1.026088e-09	1	0.552185	1	TG(16:0_18:1_20:2)
SORBI_3004G176000	Histone-lysine N-methyltransferase ASHH2	NUCLEAR RECEPTOR BINDING SET DOMAIN PROTEIN-RELATED (PTHR22884:SF413)	""	methyltransferase activity(GO:0008168);zinc ion binding(GO:0008270);transferase activity(GO:0016740);histone methyltransferase activity(GO:0042054);metal ion binding(GO:0046872);histone H3K36 methyltransferase activity(GO:0046975)	chromatin remodeling(GO:0006338);regulation of DNA-templated transcription(GO:0006355);methylation(GO:0032259)	chromatin(GO:0000785);nucleus(GO:0005634);chromosome(GO:0005694)	4	52832596	52846810	1.026088e-09	1	0.427998	1	TG(16:0_18:1_20:2)
SORBI_3004G176200	SAC domain-containing protein	PHOSPHATIDYLINOSITOL-3-PHOSPHATASE SAC1 (PTHR45662:SF2)	phosphatase(PC00181)	phosphatase activity(GO:0016791);phosphatidylinositol-4-phosphate phosphatase activity(GO:0043812)	phosphatidylinositol dephosphorylation(GO:0046856)	endoplasmic reticulum(GO:0005783)	4	52851000	52859491	1.026088e-09	1	0.473113	1	TG(16:0_18:1_20:2)
SORBI_3008G094300	Bidirectional sugar transporter SWEET	BIDIRECTIONAL SUGAR TRANSPORTER SWEET11 (PTHR10791:SF22)	""	sugar transmembrane transporter activity(GO:0051119)	carbohydrate transport(GO:0008643);carbohydrate transmembrane transport(GO:0034219)	plasma membrane(GO:0005886);membrane(GO:0016020)	8	44416458	44418843	1.046417e-09	10	0.979251	2	TG(16:0_16:0_20:1); TG(16:0_18:1_20:0)
SORBI_3007G090400	DUF2470 domain-containing protein	GLUTAMYL-TRNA REDUCTASE-BINDING PROTEIN, CHLOROPLASTIC (PTHR13343:SF22)	""	protein-membrane adaptor activity(GO:0043495)	photosynthetic electron transport chain(GO:0009767);post-embryonic development(GO:0009791);tetrapyrrole biosynthetic process(GO:0033014);positive regulation of heme biosynthetic process(GO:0070455)	cytoplasm(GO:0005737);chloroplast(GO:0009507);chloroplast thylakoid(GO:0009534);chloroplast stroma(GO:0009570);protein-containing complex(GO:0032991)	7	12943050	12946898	1.051901e-09	1	0.548409	6	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)
SORBI_3005G143900	Ultraviolet-B receptor UVR8	UVB-RESISTANCE PROTEIN UVR8-RELATED (PTHR22870:SF395)	guanyl-nucleotide exchange factor(PC00113)	""	""	""	5	60829888	60835616	1.085784e-09	13	0.443299	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3005G144201							5	60875999	60880467	1.085784e-09	13	0.497817	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3005G144300							5	60880595	60883219	1.085784e-09	13	0.496592	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3005G144400							5	60891371	60898872	1.085784e-09	13	0.443746	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3005G144450							5	60892090	60895008	1.085784e-09	13	0.443746	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
