Condition	GeneID	Gene_Chr	Gene_Start	Gene_End	N_Traits	N_Traits_indiv	N_Traits_sumrat	N_sig_SNPs	Best_P	Max_r2	Traits
CTL	SORBI_3006G037500	6	14221600	14223833	2	2	0	2	4.835503e-09	0.463277	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G037600	6	14398069	14399299	2	2	0	2	4.835503e-09	0.561352	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G037650	6	14403485	14404733	2	2	0	2	4.835503e-09	0.894885	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3006G037800	6	14536724	14537643	2	2	0	2	4.835503e-09	0.628928	TG(16:0_16:0_20:1) | TG(16:0_18:1_18:1)
CTL	SORBI_3009G019400	9	1764334	1768647	2	2	0	4	4.943539e-09	0.636527	9,12,13,TriHODE | PC(18:2_0:0)
CTL	SORBI_3009G019550	9	1770595	1771036	2	2	0	4	4.943539e-09	1	9,12,13,TriHODE | PC(18:2_0:0)
CTL	SORBI_3009G019700	9	1780529	1781290	2	2	0	4	4.943539e-09	0.469143	9,12,13,TriHODE | PC(18:2_0:0)
CTL	SORBI_3009G019800	9	1784682	1791225	2	2	0	4	4.943539e-09	0.487449	9,12,13,TriHODE | PC(18:2_0:0)
CTL	SORBI_3009G020700	9	1841496	1849425	2	2	0	4	4.943539e-09	0.651449	9,12,13,TriHODE | PC(18:2_0:0)
CTL	SORBI_3009G020800	9	1847643	1848725	2	2	0	4	4.943539e-09	0.472767	9,12,13,TriHODE | PC(18:2_0:0)
CTL	SORBI_3010G138900	10	23383964	23393688	2	2	0	2	5.175023e-09	0.870904	Oxo fatty acid (18:3) | trans-EKODE-(E)-Ib
CTL	SORBI_3001G266600	1	50789942	50791083	2	0	2	2	5.416222e-09	0.657276	Sum_AEG_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio
CTL	SORBI_3001G267050	1	50856550	50857098	2	0	2	2	5.416222e-09	0.607607	Sum_AEG_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio
CTL	SORBI_3001G267100	1	50888462	50892783	2	0	2	2	5.416222e-09	0.684157	Sum_AEG_over_PS_log10ratio | Sum_GalCer_over_PS_log10ratio
CTL	SORBI_3003G165800	3	23661954	23670914	2	2	0	4	5.811702e-09	0.587188	TG(10:0_10:0_10:0) | TG(18:3_18:3_18:3)
CTL	SORBI_3003G166001	3	23944517	23947435	2	2	0	4	5.811702e-09	0.951351	TG(10:0_10:0_10:0) | TG(18:3_18:3_18:3)
CTL	SORBI_3009G140600	9	49794049	49796654	2	2	0	2	7.46706e-09	0.642668	PC(14:0_18:2) | PC(16:1_16:1)
CTL	SORBI_3009G140700	9	49800339	49805960	2	2	0	2	7.46706e-09	0.625105	PC(14:0_18:2) | PC(16:1_16:1)
CTL	SORBI_3009G140800	9	49807093	49811400	2	2	0	2	7.46706e-09	0.625105	PC(14:0_18:2) | PC(16:1_16:1)
CTL	SORBI_3006G036500	6	12446395	12449252	2	2	0	2	7.718894e-09	0.838764	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1)
CTL	SORBI_3006G036566	6	12520943	12523773	2	2	0	2	7.718894e-09	0.778032	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1)
CTL	SORBI_3006G036632	6	12709354	12711213	2	2	0	2	7.718894e-09	0.869791	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1)
CTL	SORBI_3006G036700	6	12827150	12830764	2	2	0	2	7.718894e-09	0.701863	TG(16:0_16:0_18:1) | TG(16:0_16:0_20:1)
CTL	SORBI_3001G222300	1	21176895	21180687	2	2	0	2	7.838417e-09	0.420606	TG(16:0_18:1_18:1) | TG(18:1_18:2_18:2)
CTL	SORBI_3001G223000	1	21322343	21323305	2	2	0	2	7.838417e-09	0.468403	TG(16:0_18:1_18:1) | TG(18:1_18:2_18:2)
CTL	SORBI_3004G139700	4	40223210	40247789	1	1	0	3	3.496251e-12	0.888606	TG(18:2_22:0_22:3)
CTL	SORBI_3004G139800	4	40248366	40250523	1	1	0	3	3.496251e-12	0.888606	TG(18:2_22:0_22:3)
CTL	SORBI_3004G139900	4	40568128	40571634	1	1	0	3	3.496251e-12	0.761807	TG(18:2_22:0_22:3)
CTL	SORBI_3004G140000	4	40614975	40619158	1	1	0	3	3.496251e-12	0.771443	TG(18:2_22:0_22:3)
CTL	SORBI_3008G103500	8	48987997	48990296	1	1	0	57	1.502745e-11	0.905424	PC(14:0_14:0)
CTL	SORBI_3008G103900	8	49064316	49067582	1	1	0	57	1.502745e-11	1	PC(14:0_14:0)
CTL	SORBI_3008G104601	8	49156264	49174717	1	1	0	57	1.502745e-11	1	PC(14:0_14:0)
CTL	SORBI_3010G061700	10	4822056	4823339	1	1	0	4	3.053269e-11	0.576802	gibberellic acid
CTL	SORBI_3010G061800	10	4823435	4827367	1	1	0	3	3.053269e-11	0.494003	gibberellic acid
CTL	SORBI_3010G061900	10	4839413	4841336	1	1	0	4	3.053269e-11	0.603743	gibberellic acid
CTL	SORBI_3010G062000	10	4868537	4872194	1	1	0	2	3.053269e-11	0.40855	gibberellic acid
CTL	SORBI_3008G103800	8	49061532	49064123	1	1	0	52	3.412968e-11	0.472076	PC(14:0_14:0)
CTL	SORBI_3006G034200	6	9222487	9226442	1	1	0	2	1.797998e-10	0.915764	TG(16:0_18:1_20:0)
CTL	SORBI_3006G034225	6	9278514	9280416	1	1	0	2	1.797998e-10	0.915735	TG(16:0_18:1_20:0)
CTL	SORBI_3006G034250	6	9328177	9330805	1	1	0	2	1.797998e-10	0.832301	TG(16:0_18:1_20:0)
CTL	SORBI_3010G192600	10	53477729	53484983	1	1	0	6	1.931837e-10	0.53177	TG(18:1_20:1_22:1)
CTL	SORBI_3010G192800	10	53501384	53502718	1	1	0	3	1.931837e-10	0.429827	TG(18:1_20:1_22:1)
CTL	SORBI_3010G193300	10	53532486	53534748	1	1	0	6	1.931837e-10	0.586877	TG(18:1_20:1_22:1)
CTL	SORBI_3010G194001	10	53646043	53646540	1	1	0	6	1.931837e-10	0.618186	TG(18:1_20:1_22:1)
CTL	SORBI_3010G194500	10	53707267	53710736	1	1	0	6	1.931837e-10	0.584235	TG(18:1_20:1_22:1)
CTL	SORBI_3010G194600	10	53712704	53721636	1	1	0	6	1.931837e-10	0.719049	TG(18:1_20:1_22:1)
CTL	SORBI_3010G194700	10	53735853	53742541	1	1	0	6	1.931837e-10	0.892574	TG(18:1_20:1_22:1)
CTL	SORBI_3010G194900	10	53796883	53799591	1	1	0	6	1.931837e-10	0.677988	TG(18:1_20:1_22:1)
CTL	SORBI_3010G195000	10	53805664	53814555	1	1	0	6	1.931837e-10	0.677988	TG(18:1_20:1_22:1)
CTL	SORBI_3010G195200	10	53838135	53842307	1	1	0	6	1.931837e-10	0.589214	TG(18:1_20:1_22:1)
CTL	SORBI_3010G150701	10	43516457	43518915	1	1	0	3	2.054052e-10	0.767444	TG(18:2_20:3_21:0)
CTL	SORBI_3010G150900	10	43624162	43626620	1	1	0	3	2.054052e-10	0.880557	TG(18:2_20:3_21:0)
CTL	SORBI_3010G151000	10	43625333	43633284	1	1	0	3	2.054052e-10	0.880557	TG(18:2_20:3_21:0)
CTL	SORBI_3010G151050	10	43735854	43738126	1	1	0	3	2.054052e-10	0.881952	TG(18:2_20:3_21:0)
CTL	SORBI_3010G151100	10	43738127	43740926	1	1	0	3	2.054052e-10	0.881952	TG(18:2_20:3_21:0)
CTL	SORBI_3010G151200	10	43755649	43756814	1	1	0	3	2.054052e-10	0.847119	TG(18:2_20:3_21:0)
CTL	SORBI_3010G151325	10	43771550	43774815	1	1	0	3	2.054052e-10	0.848693	TG(18:2_20:3_21:0)
CTL	SORBI_3006G187700	6	54225893	54226812	1	1	0	1	2.064514e-10	0.401143	TG(12:0_14:0_18:3)
CTL	SORBI_3006G187800	6	54228046	54231023	1	1	0	1	2.064514e-10	0.401749	TG(12:0_14:0_18:3)
CTL	SORBI_3002G322800	2	69400274	69405999	1	1	0	1	2.838561e-10	0.846726	TG(18:3_18:3_18:3)
CTL	SORBI_3001G261750	1	46065187	46066892	1	1	0	1	3.164879e-10	0.58679	AEG(o-15:2_15:0)
CTL	SORBI_3001G261900	1	46070345	46081650	1	1	0	1	3.164879e-10	0.583041	AEG(o-15:2_15:0)
CTL	SORBI_3001G262000	1	46317992	46322252	1	1	0	1	3.164879e-10	0.573885	AEG(o-15:2_15:0)
CTL	SORBI_3001G263900	1	48853471	48860836	1	1	0	1	3.891434e-10	0.881082	gibberellic acid
CTL	SORBI_3001G264000	1	48988585	48994298	1	1	0	1	3.891434e-10	0.640246	gibberellic acid
CTL	SORBI_3001G264100	1	49012702	49021429	1	1	0	1	3.891434e-10	0.469514	gibberellic acid
CTL	SORBI_3006G048700	6	34559165	34562646	1	1	0	1	4.059633e-10	0.825336	TG(16:0_18:1_20:0)
CTL	SORBI_3004G140300	4	40799384	40804789	1	1	0	1	4.396448e-10	0.742875	TG(12:0_14:0_18:3)
CTL	SORBI_3004G140400	4	40808675	40828401	1	1	0	1	4.396448e-10	0.752445	TG(12:0_14:0_18:3)
CTL	SORBI_3004G140501	4	40949367	40951777	1	1	0	1	4.396448e-10	0.752392	TG(12:0_14:0_18:3)
CTL	SORBI_3004G140600	4	40959559	40966085	1	1	0	1	4.396448e-10	0.743248	TG(12:0_14:0_18:3)
CTL	SORBI_3002G091200	2	9520497	9521758	1	1	0	21	4.402201e-10	0.679297	TG(18:1_20:1_22:1)
CTL	SORBI_3002G091300	2	9525195	9526587	1	1	0	21	4.402201e-10	0.701261	TG(18:1_20:1_22:1)
CTL	SORBI_3002G091400	2	9528682	9530773	1	1	0	21	4.402201e-10	0.771331	TG(18:1_20:1_22:1)
CTL	SORBI_3002G091500	2	9530774	9532713	1	1	0	21	4.402201e-10	0.662394	TG(18:1_20:1_22:1)
CTL	SORBI_3002G091600	2	9538510	9542833	1	1	0	21	4.402201e-10	0.746206	TG(18:1_20:1_22:1)
CTL	SORBI_3002G091700	2	9546198	9559088	1	1	0	21	4.402201e-10	1	TG(18:1_20:1_22:1)
CTL	SORBI_3002G091900	2	9575635	9576222	1	1	0	21	4.402201e-10	1	TG(18:1_20:1_22:1)
CTL	SORBI_3002G092050	2	9577525	9579683	1	1	0	21	4.402201e-10	1	TG(18:1_20:1_22:1)
CTL	SORBI_3002G092300	2	9593114	9597058	1	1	0	21	4.402201e-10	1	TG(18:1_20:1_22:1)
CTL	SORBI_3001G496100	1	76575839	76578016	1	1	0	1	4.642585e-10	0.818934	TG(16:0_16:0_18:1)
CTL	SORBI_3001G496700	1	76661336	76663583	1	1	0	1	4.642585e-10	0.412703	TG(16:0_16:0_18:1)
CTL	SORBI_3001G496800	1	76678203	76684214	1	1	0	1	4.642585e-10	0.551176	TG(16:0_16:0_18:1)
CTL	SORBI_3001G496900	1	76688048	76700046	1	1	0	1	4.642585e-10	0.585677	TG(16:0_16:0_18:1)
CTL	SORBI_3001G497100	1	76726053	76727255	1	1	0	1	4.642585e-10	0.484466	TG(16:0_16:0_18:1)
CTL	SORBI_3001G497200	1	76727378	76732107	1	1	0	1	4.642585e-10	0.501762	TG(16:0_16:0_18:1)
CTL	SORBI_3001G497300	1	76733239	76741594	1	1	0	1	4.642585e-10	0.499495	TG(16:0_16:0_18:1)
CTL	SORBI_3001G499500	1	76883275	76889617	1	1	0	1	4.642585e-10	0.906372	TG(16:0_16:0_18:1)
CTL	SORBI_3001G501000	1	77018201	77025143	1	1	0	1	4.642585e-10	0.515537	TG(16:0_16:0_18:1)
CTL	SORBI_3001G418800	1	69959308	69963764	1	1	0	29	4.966665e-10	1	trans-EKODE-(E)-Ib
CTL	SORBI_3001G419000	1	69967019	69970235	1	1	0	29	4.966665e-10	0.609805	trans-EKODE-(E)-Ib
CTL	SORBI_3001G419200	1	69995637	69998079	1	1	0	29	4.966665e-10	0.988695	trans-EKODE-(E)-Ib
CTL	SORBI_3001G419300	1	70001749	70004928	1	1	0	29	4.966665e-10	1	trans-EKODE-(E)-Ib
CTL	SORBI_3001G419600	1	70036636	70039387	1	1	0	28	4.966665e-10	0.463345	trans-EKODE-(E)-Ib
CTL	SORBI_3007G122000	7	52561868	52565942	1	1	0	2	5.244274e-10	0.811676	TG(12:0_18:1_18:2)
CTL	SORBI_3010G036301	10	2906768	2914757	1	1	0	2	5.526291e-10	0.400659	PA(16:0_18:2)
CTL	SORBI_3002G205300	2	59654699	59660613	1	1	0	1	6.099188e-10	1	gibberellic acid
CTL	SORBI_3002G205500	2	59706939	59711587	1	1	0	1	6.099188e-10	0.426521	gibberellic acid
CTL	SORBI_3010G141500	10	35248927	35306315	1	1	0	2	7.30872e-10	0.910135	trans-EKODE-(E)-Ib
CTL	SORBI_3010G141600	10	35334842	35356397	1	1	0	1	7.30872e-10	0.715431	trans-EKODE-(E)-Ib
CTL	SORBI_3010G141700	10	35388586	35391931	1	1	0	1	7.30872e-10	0.723594	trans-EKODE-(E)-Ib
CTL	SORBI_3010G141800	10	35392576	35395782	1	1	0	1	7.30872e-10	0.743047	trans-EKODE-(E)-Ib
CTL	SORBI_3010G141966	10	35395948	35396742	1	1	0	1	7.30872e-10	0.69376	trans-EKODE-(E)-Ib
CTL	SORBI_3007G192600	7	62517985	62522969	1	1	0	34	7.545169e-10	0.574378	.alpha.-Ionone
CTL	SORBI_3007G192700	7	62526244	62529026	1	1	0	34	7.545169e-10	0.600754	.alpha.-Ionone
CTL	SORBI_3007G193600	7	62634834	62635628	1	1	0	34	7.545169e-10	0.987748	.alpha.-Ionone
CTL	SORBI_3007G193700	7	62640711	62644563	1	1	0	34	7.545169e-10	0.894832	.alpha.-Ionone
CTL	SORBI_3007G193800	7	62644785	62649674	1	1	0	34	7.545169e-10	0.894832	.alpha.-Ionone
CTL	SORBI_3007G193900	7	62650085	62660122	1	1	0	34	7.545169e-10	0.894832	.alpha.-Ionone
CTL	SORBI_3007G194000	7	62659345	62664573	1	1	0	34	7.545169e-10	0.894832	.alpha.-Ionone
CTL	SORBI_3007G194100	7	62665882	62669181	1	1	0	34	7.545169e-10	1	.alpha.-Ionone
CTL	SORBI_3004G103700	4	9760081	9764638	1	1	0	5	8.011247e-10	0.620552	TG(18:1_18:2_18:2)
CTL	SORBI_3004G103800	4	9790926	9793483	1	1	0	5	8.011247e-10	0.810967	TG(18:1_18:2_18:2)
CTL	SORBI_3004G103901	4	9799468	9800603	1	1	0	5	8.011247e-10	0.670027	TG(18:1_18:2_18:2)
CTL	SORBI_3004G104000	4	9802085	9803523	1	1	0	5	8.011247e-10	0.88225	TG(18:1_18:2_18:2)
CTL	SORBI_3004G104100	4	9808826	9810907	1	1	0	5	8.011247e-10	0.922	TG(18:1_18:2_18:2)
CTL	SORBI_3004G104200	4	9811251	9812822	1	1	0	5	8.011247e-10	0.927541	TG(18:1_18:2_18:2)
CTL	SORBI_3004G104250	4	9814281	9815685	1	1	0	5	8.011247e-10	0.907553	TG(18:1_18:2_18:2)
CTL	SORBI_3004G104300	4	9831065	9833526	1	1	0	5	8.011247e-10	0.598942	TG(18:1_18:2_18:2)
CTL	SORBI_3004G104400	4	9835636	9837381	1	1	0	5	8.011247e-10	0.936674	TG(18:1_18:2_18:2)
CTL	SORBI_3004G104500	4	9838761	9838989	1	1	0	5	8.011247e-10	0.684962	TG(18:1_18:2_18:2)
CTL	SORBI_3004G104600	4	9852878	9853993	1	1	0	5	8.011247e-10	0.554371	TG(18:1_18:2_18:2)
CTL	SORBI_3006G140400	6	50267254	50283204	1	1	0	7	9.811013e-10	0.65575	TG(10:0_10:0_10:0)
CTL	SORBI_3006G140500	6	50285637	50287307	1	1	0	7	9.811013e-10	1	TG(10:0_10:0_10:0)
CTL	SORBI_3009G234400	9	57380742	57382858	1	1	0	1	1.01332e-09	0.406699	TG(10:0_10:0_10:0)
CTL	SORBI_3009G235000	9	57423992	57430687	1	1	0	1	1.01332e-09	0.419462	TG(10:0_10:0_10:0)
CTL	SORBI_3009G235900	9	57473771	57478289	1	1	0	1	1.01332e-09	0.612542	TG(10:0_10:0_10:0)
CTL	SORBI_3009G237100	9	57540825	57547713	1	1	0	1	1.01332e-09	0.412994	TG(10:0_10:0_10:0)
CTL	SORBI_3009G237200	9	57549825	57552568	1	1	0	1	1.01332e-09	0.431455	TG(10:0_10:0_10:0)
CTL	SORBI_3009G237400	9	57565192	57575775	1	1	0	1	1.01332e-09	0.451488	TG(10:0_10:0_10:0)
CTL	SORBI_3004G175300	4	52759107	52765145	1	1	0	1	1.026088e-09	0.928093	TG(16:0_18:1_20:2)
CTL	SORBI_3004G175400	4	52765796	52768760	1	1	0	1	1.026088e-09	1	TG(16:0_18:1_20:2)
CTL	SORBI_3004G175500	4	52774157	52778478	1	1	0	1	1.026088e-09	0.928093	TG(16:0_18:1_20:2)
CTL	SORBI_3004G175600	4	52781294	52785401	1	1	0	1	1.026088e-09	0.489191	TG(16:0_18:1_20:2)
CTL	SORBI_3004G175700	4	52789538	52794830	1	1	0	1	1.026088e-09	0.490735	TG(16:0_18:1_20:2)
CTL	SORBI_3004G175800	4	52804496	52806078	1	1	0	1	1.026088e-09	0.567857	TG(16:0_18:1_20:2)
CTL	SORBI_3004G176200	4	52851000	52859491	1	1	0	1	1.026088e-09	0.485659	TG(16:0_18:1_20:2)
CTL	SORBI_3005G012700	5	1149776	1156277	1	0	1	8	1.041704e-09	0.603571	Sum_PA_over_PS_log10ratio
CTL	SORBI_3005G012900	5	1174561	1176266	1	0	1	8	1.041704e-09	0.536278	Sum_PA_over_PS_log10ratio
CTL	SORBI_3005G014200	5	1302596	1304021	1	0	1	6	1.041704e-09	0.439011	Sum_PA_over_PS_log10ratio
CTL	SORBI_3005G014700	5	1326641	1331863	1	0	1	8	1.041704e-09	0.638787	Sum_PA_over_PS_log10ratio
CTL	SORBI_3005G014800	5	1333156	1334273	1	0	1	8	1.041704e-09	0.600776	Sum_PA_over_PS_log10ratio
CTL	SORBI_3009G220500	9	56384562	56390232	1	1	0	3	1.222343e-09	0.798957	TG(10:0_10:0_10:0)
CTL	SORBI_3009G220700	9	56391297	56392521	1	1	0	3	1.222343e-09	0.710348	TG(10:0_10:0_10:0)
CTL	SORBI_3009G220800	9	56392699	56397753	1	1	0	3	1.222343e-09	0.815809	TG(10:0_10:0_10:0)
CTL	SORBI_3009G221000	9	56414893	56420312	1	1	0	3	1.222343e-09	1	TG(10:0_10:0_10:0)
CTL	SORBI_3008G012200	8	1023815	1026799	1	1	0	1	1.271972e-09	1	TG(10:0_10:0_10:0)
CTL	SORBI_3006G061000	6	41348726	41358342	1	1	0	1	1.316015e-09	1	TG(12:0_14:0_18:3)
CTL	SORBI_3003G366850	3	68293375	68323091	1	1	0	6	1.358718e-09	0.478568	PA(16:0_18:2)
CTL	SORBI_3003G367300	3	68353737	68357152	1	1	0	6	1.358718e-09	0.575245	PA(16:0_18:2)
CTL	SORBI_3003G367350	3	68357704	68359055	1	1	0	6	1.358718e-09	0.618426	PA(16:0_18:2)
CTL	SORBI_3003G367401	3	68361466	68362218	1	1	0	6	1.358718e-09	1	PA(16:0_18:2)
CTL	SORBI_3003G367451	3	68362685	68367206	1	1	0	6	1.358718e-09	1	PA(16:0_18:2)
CTL	SORBI_3003G367900	3	68376151	68378750	1	1	0	6	1.358718e-09	0.77967	PA(16:0_18:2)
CTL	SORBI_3003G368100	3	68388419	68392296	1	1	0	6	1.358718e-09	0.589218	PA(16:0_18:2)
CTL	SORBI_3003G368150	3	68389757	68390750	1	1	0	6	1.358718e-09	0.589218	PA(16:0_18:2)
CTL	SORBI_3003G368200	3	68397338	68401309	1	1	0	6	1.358718e-09	0.555893	PA(16:0_18:2)
CTL	SORBI_3003G369066	3	68484437	68487658	1	1	0	6	1.358718e-09	0.774606	PA(16:0_18:2)
CTL	SORBI_3003G369200	3	68524376	68536009	1	1	0	6	1.358718e-09	0.537262	PA(16:0_18:2)
CTL	SORBI_3003G370100	3	68605726	68610855	1	1	0	6	1.358718e-09	0.523033	PA(16:0_18:2)
CTL	SORBI_3004G105100	4	9913834	9917972	1	1	0	1	1.366388e-09	0.406593	TG(18:1_18:2_18:2)
CTL	SORBI_3010G141433	10	34858274	34864380	1	1	0	1	1.420544e-09	0.889779	trans-EKODE-(E)-Ib
CTL	SORBI_3010G197300	10	54044273	54050703	1	1	0	1	1.428977e-09	0.763898	TG(16:0_18:1_20:2)
CTL	SORBI_3010G197566	10	54060915	54065679	1	1	0	1	1.428977e-09	0.775973	TG(16:0_18:1_20:2)
CTL	SORBI_3008G154100	8	58676774	58680323	1	1	0	2	1.54269e-09	0.640088	.alpha.-Ionone
CTL	SORBI_3008G154200	8	58689485	58694436	1	1	0	2	1.54269e-09	0.717233	.alpha.-Ionone
CTL	SORBI_3008G154300	8	58700018	58703076	1	1	0	2	1.54269e-09	0.988147	.alpha.-Ionone
CTL	SORBI_3010G131900	10	18148226	18154968	1	1	0	1	1.554227e-09	0.700251	Oxo fatty acid (18:3)
CTL	SORBI_3010G131950	10	18156407	18156751	1	1	0	1	1.554227e-09	0.613415	Oxo fatty acid (18:3)
CTL	SORBI_3010G132000	10	18208955	18213440	1	1	0	1	1.554227e-09	0.819717	Oxo fatty acid (18:3)
CTL	SORBI_3010G132100	10	18274379	18282651	1	1	0	1	1.554227e-09	0.823069	Oxo fatty acid (18:3)
CTL	SORBI_3010G132300	10	18282411	18289318	1	1	0	1	1.554227e-09	0.823069	Oxo fatty acid (18:3)
CTL	SORBI_3010G132400	10	18287069	18292770	1	1	0	1	1.554227e-09	0.823069	Oxo fatty acid (18:3)
CTL	SORBI_3010G132500	10	18304098	18305471	1	1	0	1	1.554227e-09	1	Oxo fatty acid (18:3)
CTL	SORBI_3010G132550	10	18305577	18306198	1	1	0	1	1.554227e-09	0.819717	Oxo fatty acid (18:3)
CTL	SORBI_3010G132600	10	18308320	18314385	1	1	0	1	1.554227e-09	0.823069	Oxo fatty acid (18:3)
CTL	SORBI_3010G132800	10	18442896	18445005	1	1	0	1	1.554227e-09	0.823069	Oxo fatty acid (18:3)
CTL	SORBI_3010G132900	10	18475436	18479434	1	1	0	1	1.554227e-09	0.819717	Oxo fatty acid (18:3)
CTL	SORBI_3010G133000	10	18563207	18564509	1	1	0	1	1.554227e-09	0.823008	Oxo fatty acid (18:3)
CTL	SORBI_3003G368300	3	68401519	68405380	1	1	0	5	1.755257e-09	0.408302	PA(16:0_18:2)
CTL	SORBI_3005G110040	5	23961791	23962226	1	1	0	1	1.958565e-09	0.670454	PC(16:1_16:1)
CTL	SORBI_3009G222000	9	56491188	56492179	1	1	0	2	1.962411e-09	0.407614	DG(16:0_18:0)
CTL	SORBI_3009G222100	9	56495581	56501057	1	1	0	7	1.962411e-09	0.459705	DG(16:0_18:0)
CTL	SORBI_3009G222200	9	56508972	56516436	1	1	0	7	1.962411e-09	0.669555	DG(16:0_18:0)
CTL	SORBI_3009G222400	9	56518137	56522389	1	1	0	2	1.962411e-09	0.441729	DG(16:0_18:0)
CTL	SORBI_3009G222500	9	56526542	56529713	1	1	0	7	1.962411e-09	0.916565	DG(16:0_18:0)
CTL	SORBI_3009G222600	9	56530809	56534265	1	1	0	7	1.962411e-09	1	DG(16:0_18:0)
CTL	SORBI_3009G222700	9	56538468	56539820	1	1	0	7	1.962411e-09	0.816885	DG(16:0_18:0)
CTL	SORBI_3009G222800	9	56542104	56544279	1	1	0	7	1.962411e-09	0.761732	DG(16:0_18:0)
CTL	SORBI_3009G223200	9	56573111	56578304	1	1	0	2	1.962411e-09	0.434825	DG(16:0_18:0)
CTL	SORBI_3009G223400	9	56596707	56598792	1	1	0	7	1.962411e-09	0.501436	DG(16:0_18:0)
CTL	SORBI_3005G110487	5	30909860	30912528	1	1	0	1	1.980517e-09	0.78216	TG(16:0_18:1_18:1)
CTL	SORBI_3005G054700	5	5538592	5550057	1	1	0	1	1.986563e-09	0.837082	TG(18:2_18:2_18:4)
CTL	SORBI_3005G011000	5	982653	985317	1	1	0	3	2.013684e-09	1	PA(16:0_18:2)
CTL	SORBI_3005G011200	5	997462	1000289	1	1	0	12	2.013684e-09	0.590244	PA(16:0_18:2)
CTL	SORBI_3005G011300	5	1016821	1020359	1	1	0	12	2.013684e-09	0.590244	PA(16:0_18:2)
CTL	SORBI_3005G011500	5	1026099	1027756	1	1	0	5	2.013684e-09	0.510546	PA(16:0_18:2)
CTL	SORBI_3010G139100	10	23774936	23779836	1	1	0	1	2.089284e-09	0.877905	trans-EKODE-(E)-Ib
CTL	SORBI_3010G139200	10	23968689	23969051	1	1	0	1	2.089284e-09	0.792935	trans-EKODE-(E)-Ib
CTL	SORBI_3010G139301	10	23969926	23972943	1	1	0	1	2.089284e-09	0.532038	trans-EKODE-(E)-Ib
CTL	SORBI_3010G135100	10	20061011	20061586	1	1	0	1	2.091499e-09	0.619038	Oxo fatty acid (18:3)
CTL	SORBI_3008G003300	8	290195	291533	1	1	0	3	2.103137e-09	0.51202	TG(16:0_18:1_18:1)
CTL	SORBI_3008G004500	8	406101	407501	1	1	0	3	2.103137e-09	0.456622	TG(16:0_18:1_18:1)
CTL	SORBI_3008G004800	8	423697	425996	1	1	0	3	2.103137e-09	0.570772	TG(16:0_18:1_18:1)
CTL	SORBI_3008G004900	8	452671	455534	1	1	0	3	2.103137e-09	0.551723	TG(16:0_18:1_18:1)
CTL	SORBI_3008G005100	8	465387	468367	1	1	0	3	2.103137e-09	0.711557	TG(16:0_18:1_18:1)
CTL	SORBI_3008G005200	8	472954	475033	1	1	0	3	2.103137e-09	0.596333	TG(16:0_18:1_18:1)
CTL	SORBI_3008G005300	8	477308	480827	1	1	0	3	2.103137e-09	0.705525	TG(16:0_18:1_18:1)
CTL	SORBI_3008G005400	8	482231	485201	1	1	0	3	2.103137e-09	1	TG(16:0_18:1_18:1)
CTL	SORBI_3008G005600	8	492082	493258	1	1	0	3	2.103137e-09	0.44082	TG(16:0_18:1_18:1)
CTL	SORBI_3008G005700	8	489090	501266	1	1	0	3	2.103137e-09	0.882086	TG(16:0_18:1_18:1)
CTL	SORBI_3008G005800	8	492999	499658	1	1	0	3	2.103137e-09	0.711557	TG(16:0_18:1_18:1)
CTL	SORBI_3003G252200	3	59054607	59078061	1	1	0	1	2.132079e-09	0.894737	PC(16:1_16:1)
CTL	SORBI_3005G061500	5	6677505	6691699	1	1	0	1	2.133866e-09	1	PC(14:0_18:3)
CTL	SORBI_3006G278800	6	60923743	60926080	1	1	0	1	2.163172e-09	0.473418	gibberellic acid
CTL	SORBI_3006G278900	6	60926659	60930407	1	1	0	1	2.163172e-09	0.41948	gibberellic acid
CTL	SORBI_3007G121950	7	52478934	52482881	1	1	0	1	2.269017e-09	0.483905	TG(12:0_18:1_18:2)
CTL	SORBI_3005G054300	5	5458282	5472289	1	1	0	1	2.296522e-09	0.434265	TG(18:3_18:3_18:3)
CTL	SORBI_3010G142132	10	35814079	35816161	1	1	0	1	2.327924e-09	0.762262	trans-EKODE-(E)-Ib
CTL	SORBI_3005G183600	5	66810644	66811963	1	1	0	1	2.335037e-09	0.555431	TG(18:1_18:2_18:2)
CTL	SORBI_3005G183700	5	66876289	66877722	1	1	0	2	2.335037e-09	0.707368	TG(18:1_18:2_18:2)
CTL	SORBI_3001G288900	1	56549460	56552698	1	1	0	1	2.36118e-09	0.579013	TG(18:2_20:3_21:0)
CTL	SORBI_3001G289200	1	56564430	56566703	1	1	0	1	2.36118e-09	0.554912	TG(18:2_20:3_21:0)
CTL	SORBI_3001G289400	1	56567841	56572316	1	1	0	1	2.36118e-09	0.649407	TG(18:2_20:3_21:0)
CTL	SORBI_3001G289600	1	56578060	56584891	1	1	0	1	2.36118e-09	0.465709	TG(18:2_20:3_21:0)
