Condition	Layer	Trait	GeneID	Gene_Chr	Gene_Start	Gene_End	N_sig_SNPs	Best_P	Lead_SNP	Lead_Chr	Lead_BP	Max_r2
CTL	individual_lipids_final	PA(16:0_18:2)	SORBI_3005G017000	5	1511981	1517665	1	5.638375e-10	SNP_1293524	5	1293524	0.413527
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G080300	6	44885645	44898698	1	5.686564e-10	SNP_44889115	6	44889115	1
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3005G114600	5	43831327	43832969	1	5.727503e-10	SNP_43919021	5	43919021	0.957706
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3005G114800	5	44114479	44135153	1	5.727503e-10	SNP_43919021	5	43919021	0.965194
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G032400	6	7160601	7177120	1	5.765447e-10	SNP_7329349	6	7329349	0.694277
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G032500	6	7194830	7198368	1	5.765447e-10	SNP_7329349	6	7329349	0.687153
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G032600	6	7199352	7203769	1	5.765447e-10	SNP_7329349	6	7329349	0.924
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G032700	6	7357701	7362253	1	5.765447e-10	SNP_7329349	6	7329349	0.960064
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G032800	6	7365479	7369506	1	5.765447e-10	SNP_7329349	6	7329349	0.960064
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G032900	6	7483839	7493581	1	5.765447e-10	SNP_7329349	6	7329349	0.660606
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G033001	6	7505109	7508651	1	5.765447e-10	SNP_7329349	6	7329349	0.675205
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3007G103350	7	29073128	29074987	2	5.911121e-10	SNP_29153680	7	29153680	0.532832
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G222800	1	21307601	21310622	14	5.926186e-10	SNP_21407177	1	21407177	0.534923
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G222900	1	21314169	21320655	16	5.926186e-10	SNP_21407177	1	21407177	0.637211
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G223100	1	21333976	21340355	16	5.926186e-10	SNP_21407177	1	21407177	0.789685
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G223200	1	21379629	21384632	16	5.926186e-10	SNP_21407177	1	21407177	0.870887
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G223300	1	21408273	21411050	16	5.926186e-10	SNP_21407177	1	21407177	1
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G223550	1	21438987	21452469	16	5.926186e-10	SNP_21407177	1	21407177	0.81956
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G224000	1	21454934	21459254	16	5.926186e-10	SNP_21407177	1	21407177	0.797269
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G225700	1	21572171	21575529	2	5.926186e-10	SNP_21407177	1	21407177	0.453711
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3004G136100	4	34487187	34488511	1	5.927103e-10	SNP_34510866	4	34510866	0.902778
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3004G136200	4	34685929	34691289	1	5.927103e-10	SNP_34510866	4	34510866	0.888939
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3004G136300	4	34695503	34754794	1	5.927103e-10	SNP_34510866	4	34510866	0.89275
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G259000	1	31003967	31011085	1	6.083678e-10	SNP_31163633	1	31163633	0.696232
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G259100	1	31011171	31012741	1	6.083678e-10	SNP_31163633	1	31163633	0.662693
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G259400	1	31205564	31206743	1	6.083678e-10	SNP_31163633	1	31163633	0.689384
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3001G259600	1	31327155	31328316	1	6.083678e-10	SNP_31163633	1	31163633	0.489309
CTL	individual_lipids_final	gibberellic acid	SORBI_3002G205300	2	59654699	59660613	1	6.099188e-10	SNP_59660569	2	59660569	1
CTL	individual_lipids_final	gibberellic acid	SORBI_3002G205500	2	59706939	59711587	1	6.099188e-10	SNP_59660569	2	59660569	0.426521
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3002G147500	2	36789025	36791210	1	6.105942e-10	SNP_36744996	2	36744996	0.932508
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G040700	6	25682536	25683370	2	6.116699e-10	SNP_25910115	6	25910115	0.809031
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3006G040800	6	25956238	25968520	2	6.116699e-10	SNP_25910115	6	25910115	0.961611
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G219300	5	70590297	70603175	1	6.126551e-10	SNP_70732771	5	70732771	0.449433
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G219900	5	70640629	70659827	3	6.126551e-10	SNP_70732771	5	70732771	0.596136
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G220101	5	70670407	70681333	3	6.126551e-10	SNP_70732771	5	70732771	0.690885
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G220200	5	70685687	70694655	3	6.126551e-10	SNP_70732771	5	70732771	0.791663
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G220300	5	70720286	70725311	3	6.126551e-10	SNP_70732771	5	70732771	0.96208
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G220400	5	70726358	70727058	3	6.126551e-10	SNP_70732771	5	70732771	0.881486
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G220500	5	70731333	70732033	3	6.126551e-10	SNP_70732771	5	70732771	0.886067
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G220560	5	70736098	70739096	3	6.126551e-10	SNP_70732771	5	70732771	0.891398
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G220680	5	70759997	70761810	3	6.126551e-10	SNP_70732771	5	70732771	0.936304
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G220740	5	70762552	70766050	3	6.126551e-10	SNP_70732771	5	70732771	0.962763
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3005G220800	5	70777812	70781051	3	6.126551e-10	SNP_70732771	5	70732771	0.882821
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3001G266100	1	50535046	50536465	1	6.203238e-10	SNP_50641490	1	50641490	0.638327
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3001G266200	1	50597602	50598954	1	6.203238e-10	SNP_50641490	1	50641490	0.814181
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3001G266400	1	50783046	50785231	1	6.203238e-10	SNP_50641490	1	50641490	0.480242
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3001G266500	1	50786217	50787463	1	6.203238e-10	SNP_50641490	1	50641490	0.5339
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3001G266700	1	50804621	50808681	1	6.203238e-10	SNP_50641490	1	50641490	0.527216
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3001G267000	1	50855002	50863150	1	6.203238e-10	SNP_50641490	1	50641490	0.679356
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G040500	6	25522678	25574669	1	6.218276e-10	SNP_25299762	6	25299762	0.422605
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G208800	6	55865933	55869663	1	6.233269e-10	SNP_55953686	6	55953686	0.428801
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G209000	6	55890212	55893825	1	6.233269e-10	SNP_55953686	6	55953686	0.412031
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G209200	6	55898001	55903215	1	6.233269e-10	SNP_55953686	6	55953686	0.749439
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G209300	6	55912179	55914213	1	6.233269e-10	SNP_55953686	6	55953686	0.834249
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G209400	6	55915501	55919526	1	6.233269e-10	SNP_55953686	6	55953686	0.872906
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G209500	6	55925605	55929570	1	6.233269e-10	SNP_55953686	6	55953686	0.940849
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G209600	6	55930178	55932675	1	6.233269e-10	SNP_55953686	6	55953686	0.931298
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G209700	6	55933544	55936125	1	6.233269e-10	SNP_55953686	6	55953686	0.909999
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G209850	6	55939037	55963538	1	6.233269e-10	SNP_55953686	6	55953686	1
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G210000	6	55969489	55974793	1	6.233269e-10	SNP_55953686	6	55953686	0.940849
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G210200	6	55983930	55991670	1	6.233269e-10	SNP_55953686	6	55953686	0.869608
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G210233	6	55993849	55995344	1	6.233269e-10	SNP_55953686	6	55953686	0.434405
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G210400	6	56000156	56004309	1	6.233269e-10	SNP_55953686	6	55953686	0.508484
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G210500	6	56006557	56008051	1	6.233269e-10	SNP_55953686	6	55953686	0.46226
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G210600	6	56007464	56012354	1	6.233269e-10	SNP_55953686	6	55953686	0.46226
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G210700	6	56012981	56017943	1	6.233269e-10	SNP_55953686	6	55953686	0.457874
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3008G095150	8	44945604	44955558	8	6.23837e-10	SNP_45149867	8	45149867	1
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3008G095200	8	44955559	44969502	8	6.23837e-10	SNP_45149867	8	45149867	1
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3008G095400	8	45093564	45098504	7	6.23837e-10	SNP_45149867	8	45149867	0.93223
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3008G096000	8	45231621	45237932	1	6.23837e-10	SNP_45149867	8	45149867	0.890301
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G222800	1	21307601	21310622	13	6.298777e-10	SNP_21407177	1	21407177	0.481254
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G222900	1	21314169	21320655	15	6.298777e-10	SNP_21407177	1	21407177	0.573399
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G223100	1	21333976	21340355	15	6.298777e-10	SNP_21407177	1	21407177	0.671916
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G223200	1	21379629	21384632	15	6.298777e-10	SNP_21407177	1	21407177	0.870887
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G223300	1	21408273	21411050	15	6.298777e-10	SNP_21407177	1	21407177	1
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G223550	1	21438987	21452469	15	6.298777e-10	SNP_21407177	1	21407177	0.81956
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G224000	1	21454934	21459254	15	6.298777e-10	SNP_21407177	1	21407177	0.797269
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G225700	1	21572171	21575529	2	6.298777e-10	SNP_21407177	1	21407177	0.453711
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G254200	1	28465427	28472547	2	6.386481e-10	SNP_28567320	1	28567320	0.872856
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G254300	1	28472869	28475678	1	6.386481e-10	SNP_28567320	1	28567320	0.872856
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G254400	1	28476069	28479416	1	6.386481e-10	SNP_28567320	1	28567320	0.865269
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G254600	1	28667176	28671871	1	6.386481e-10	SNP_28567320	1	28567320	0.867806
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G254700	1	28682631	28683824	1	6.386481e-10	SNP_28567320	1	28567320	0.82269
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G224200	1	21473979	21480077	2	6.39437e-10	SNP_21387305	1	21387305	0.470293
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3001G224300	1	21485582	21489706	2	6.39437e-10	SNP_21387305	1	21387305	0.413618
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3006G050100	6	37265585	37268887	1	6.456528e-10	SNP_37400009	6	37400009	0.877373
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3006G044800	6	31450469	31451300	2	6.523066e-10	SNP_31285694	6	31285694	0.46985
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G040201	6	19847940	19849865	1	6.566708e-10	SNP_19891645	6	19891645	0.931257
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G090403	7	13080632	13088528	2	6.578916e-10	SNP_13239822	7	13239822	0.948018
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G090406	7	13089172	13091948	2	6.578916e-10	SNP_13239822	7	13239822	0.451768
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G090412	7	13176736	13177479	2	6.578916e-10	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G090415	7	13181480	13184658	2	6.578916e-10	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G090418	7	13281479	13285739	2	6.578916e-10	SNP_13239822	7	13239822	0.949601
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G090421	7	13344217	13351320	2	6.578916e-10	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G090424	7	13353016	13356319	2	6.578916e-10	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G110400	7	40023121	40024668	2	6.60314e-10	SNP_40232876	7	40232876	0.95867
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G110500	7	40048100	40050362	2	6.60314e-10	SNP_40232876	7	40232876	0.89362
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3007G110700	7	40118882	40125890	2	6.60314e-10	SNP_40232876	7	40232876	0.95867
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G095150	8	44945604	44955558	11	6.637087e-10	SNP_45149867	8	45149867	1
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G095200	8	44955559	44969502	11	6.637087e-10	SNP_45149867	8	45149867	1
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G095400	8	45093564	45098504	10	6.637087e-10	SNP_45149867	8	45149867	0.93223
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G095500	8	45165490	45169630	8	6.637087e-10	SNP_45149867	8	45149867	0.783151
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G095633	8	45179920	45183259	8	6.637087e-10	SNP_45149867	8	45149867	0.93223
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G095766	8	45183449	45184397	8	6.637087e-10	SNP_45149867	8	45149867	0.93223
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G095900	8	45197392	45205471	8	6.637087e-10	SNP_45149867	8	45149867	0.921317
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G096000	8	45231621	45237932	1	6.637087e-10	SNP_45149867	8	45149867	0.890301
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G096050	8	45321511	45323853	3	6.637087e-10	SNP_45149867	8	45149867	0.882636
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G103000	7	28360036	28363426	1	6.764111e-10	SNP_28509066	7	28509066	0.622464
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G103100	7	28555158	28588738	1	6.764111e-10	SNP_28509066	7	28509066	0.625364
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G103300	7	28646172	28647727	1	6.764111e-10	SNP_28509066	7	28509066	0.573738
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3002G150766	2	43927821	43945329	1	6.849403e-10	SNP_43769684	2	43769684	0.941206
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G096100	8	45426265	45433705	2	7.075519e-10	SNP_45380529	8	45380529	0.525153
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G096150	8	45433706	45434914	2	7.075519e-10	SNP_45380529	8	45380529	0.511087
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G096200	8	45490279	45495182	2	7.075519e-10	SNP_45380529	8	45380529	1
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G096300	8	45491852	45492512	2	7.075519e-10	SNP_45380529	8	45380529	1
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3008G094400	8	44672607	44674991	11	7.128154e-10	SNP_44755314	8	44755314	0.975492
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3008G094600	8	44820089	44824761	9	7.128154e-10	SNP_44755314	8	44755314	0.976117
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3008G094650	8	44844595	44846889	7	7.128154e-10	SNP_44755314	8	44755314	0.599761
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3008G094800	8	44864231	44869874	6	7.128154e-10	SNP_44755314	8	44755314	0.976717
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3006G040201	6	19847940	19849865	1	7.133417e-10	SNP_19891645	6	19891645	0.931257
CTL	individual_lipids_final	PC(18:2_0:0)	SORBI_3010G126100	10	15775962	15792095	3	7.169849e-10	SNP_16015541	10	16015541	0.435269
CTL	individual_lipids_final	PC(18:2_0:0)	SORBI_3010G126300	10	15820173	15821061	3	7.169849e-10	SNP_16015541	10	16015541	0.433534
CTL	individual_lipids_final	PC(18:2_0:0)	SORBI_3010G126400	10	15823053	15825094	3	7.169849e-10	SNP_16015541	10	16015541	0.549945
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G046700	6	32355055	32361010	1	7.246848e-10	SNP_32567791	6	32567791	0.511298
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G046900	6	32372970	32374330	1	7.246848e-10	SNP_32567791	6	32567791	0.428132
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G047100	6	32526787	32529908	1	7.246848e-10	SNP_32567791	6	32567791	0.624271
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G047200	6	32754421	32756223	1	7.246848e-10	SNP_32567791	6	32567791	0.924031
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G047300	6	32775840	32781666	1	7.246848e-10	SNP_32567791	6	32567791	0.906756
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G047400	6	32813279	32815507	1	7.246848e-10	SNP_32567791	6	32567791	0.434552
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3006G040201	6	19847940	19849865	1	7.27331e-10	SNP_19891645	6	19891645	0.931257
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3010G141500	10	35248927	35306315	2	7.30872e-10	SNP_35170453	10	35170453	0.910135
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3010G141600	10	35334842	35356397	1	7.30872e-10	SNP_35170453	10	35170453	0.715431
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3010G141700	10	35388586	35391931	1	7.30872e-10	SNP_35170453	10	35170453	0.723594
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3010G141800	10	35392576	35395782	1	7.30872e-10	SNP_35170453	10	35170453	0.743047
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3010G141966	10	35395948	35396742	1	7.30872e-10	SNP_35170453	10	35170453	0.69376
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G110400	7	40023121	40024668	2	7.354254e-10	SNP_40232876	7	40232876	0.95867
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G110500	7	40048100	40050362	2	7.354254e-10	SNP_40232876	7	40232876	0.89362
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3007G110700	7	40118882	40125890	2	7.354254e-10	SNP_40232876	7	40232876	0.95867
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3007G112900	7	43903336	43908814	1	7.48109e-10	SNP_44032615	7	44032615	0.595156
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3007G113101	7	43908063	43912211	1	7.48109e-10	SNP_44032615	7	44032615	0.563171
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3007G113200	7	44197721	44199332	1	7.48109e-10	SNP_44032615	7	44032615	0.594428
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G143900	5	60829888	60835616	6	7.48475e-10	SNP_60968355	6	60968355	0.486317
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G144101	5	60853399	60854796	5	7.48475e-10	SNP_60968355	6	60968355	0.415301
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G144201	5	60875999	60880467	6	7.48475e-10	SNP_60968355	6	60968355	0.523062
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G144300	5	60880595	60883219	6	7.48475e-10	SNP_60968355	6	60968355	0.507024
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G144400	5	60891371	60898872	6	7.48475e-10	SNP_60968355	6	60968355	0.485402
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G144450	5	60892090	60895008	6	7.48475e-10	SNP_60968355	6	60968355	0.485402
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G144500	5	60905294	60907053	6	7.48475e-10	SNP_60968355	6	60968355	0.651073
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G144600	5	60955631	60961062	6	7.48475e-10	SNP_60968355	6	60968355	0.903696
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G144800	5	60985372	60988523	6	7.48475e-10	SNP_60968355	6	60968355	0.903696
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G144900	5	60995478	60996474	6	7.48475e-10	SNP_60968355	6	60968355	0.930232
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G145000	5	61009161	61010559	6	7.48475e-10	SNP_60968355	6	60968355	0.809926
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3005G145100	5	61030785	61033183	6	7.48475e-10	SNP_60968355	6	60968355	0.809957
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G280000	6	61006035	61017806	1	7.48475e-10	SNP_60968355	6	60968355	0.410993
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G282000	6	61206180	61207599	1	7.48475e-10	SNP_60968355	6	60968355	0.427002
CTL	individual_lipids_final	.alpha.-Ionone	SORBI_3007G192600	7	62517985	62522969	34	7.545169e-10	SNP_62639042	7	62639042	0.574378
CTL	individual_lipids_final	.alpha.-Ionone	SORBI_3007G192700	7	62526244	62529026	34	7.545169e-10	SNP_62639042	7	62639042	0.600754
CTL	individual_lipids_final	.alpha.-Ionone	SORBI_3007G193600	7	62634834	62635628	34	7.545169e-10	SNP_62639042	7	62639042	0.987748
CTL	individual_lipids_final	.alpha.-Ionone	SORBI_3007G193700	7	62640711	62644563	34	7.545169e-10	SNP_62639042	7	62639042	0.894832
CTL	individual_lipids_final	.alpha.-Ionone	SORBI_3007G193800	7	62644785	62649674	34	7.545169e-10	SNP_62639042	7	62639042	0.894832
CTL	individual_lipids_final	.alpha.-Ionone	SORBI_3007G193900	7	62650085	62660122	34	7.545169e-10	SNP_62639042	7	62639042	0.894832
CTL	individual_lipids_final	.alpha.-Ionone	SORBI_3007G194000	7	62659345	62664573	34	7.545169e-10	SNP_62639042	7	62639042	0.894832
CTL	individual_lipids_final	.alpha.-Ionone	SORBI_3007G194100	7	62665882	62669181	34	7.545169e-10	SNP_62639042	7	62639042	1
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G094500	8	44774969	44776912	9	7.613296e-10	SNP_44917607	8	44917607	0.421761
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3008G095100	8	44935043	44936440	10	7.613296e-10	SNP_44917607	8	44917607	0.989446
