GeneID	GeneName	Flag	Conditions	Ontologies	Classes	Max_recurrence	Best_GWAS_p	Max_r2	Max_fold	Max_intervals	Specific	N_terms	Chr	Start	Family	Terms
SORBI_3009G106800	Protein DETOXIFICATION	transport	LIN	BP;CC	PC	1	5.757113e-09	0.741739	1.35	97	yes	2	9	42998525	PROTEIN DETOXIFICATION (PTHR11206:SF176)	membrane | transmembrane transport
SORBI_3010G149700	Peroxidase	metabolic enzyme	CTL	CC	TG	2	1.414455e-18	0.974759	1.34	12	yes	1	10	43190204	OS06G0521900 PROTEIN (PTHR31388:SF19)	extracellular region
SORBI_3010G215100	AP2_ERF domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	FA;PC	3	3.794408e-17	0.691141	1.34	86	yes	3	10	55799766	AP2-LIKE ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR AIL6 (PTHR32467:SF101)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3002G116300	Poly [ADP-ribose] polymerase	""	LIN	CC;MF	PC;TG	6	3.761098e-13	0.861001	1.34	86	yes	2	2	14374369	POLY [ADP-RIBOSE] POLYMERASE 1 (PTHR10459:SF80)	DNA binding | nucleus
SORBI_3002G026500	MADS-box domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	2	1.862033e-12	0.53607	1.34	86	yes	2	2	2435551	AGAMOUS-LIKE MADS-BOX PROTEIN AGL62 (PTHR11945:SF764)	DNA binding | nucleus
SORBI_3002G027401	MADS-box domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	2	1.862033e-12	0.909823	1.34	86	yes	2	2	2513266	AGAMOUS-LIKE MADS-BOX PROTEIN AGL62 (PTHR11945:SF764)	DNA binding | nucleus
SORBI_3009G111200	AP2_ERF domain-containing protein	repeat-associated domain	CTL;LIN	BP;CC;MF	PC;TG	10	2.113399e-12	0.679647	1.34	86	yes	3	9	44785084	OS05G0361700 PROTEIN (PTHR31190:SF487)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3002G039700	FAS1 domain-containing protein	repeat-associated domain	CTL	CC	TG	10	7.587135e-12	0.55714	1.34	12	yes	1	2	3857146	OS07G0160600 PROTEIN (PTHR32499:SF20)	extracellular region
SORBI_3010G221400	Histone H2A_H2B_H3 domain-containing protein	repeat-associated domain	LIN	CC;MF	FA;PC	3	2.538942e-11	0.972694	1.34	86	yes	3	10	56411273	NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT C-4 (PTHR10252:SF145)	DNA binding | cytoplasm | nucleus
SORBI_3010G221500	Uncharacterized protein	""	LIN	BP;CC;MF	FA;PC	3	2.538942e-11	0.935314	1.34	86	yes	3	10	56416017	MADS-BOX TRANSCRIPTION FACTOR 30 (PTHR11945:SF758)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3010G224200	HTH myb-type domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	3	2.538942e-11	0.931832	1.34	43	yes	2	10	56596202	MYB FAMILY TRANSCRIPTION FACTOR MPH1 (PTHR31314:SF113)	DNA binding | regulation of DNA-templated transcription
SORBI_3002G115900	Uncharacterized protein	""	LIN	CC;MF	PC;TG	6	2.595338e-11	1	1.34	86	yes	2	2	14263932	HOMEOBOX DOMAIN-CONTAINING PROTEIN (PTHR45654:SF110)	DNA binding | nucleus
SORBI_3002G380200	CG-1 domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	2	2.84131e-11	1	1.34	86	yes	2	2	73626556	CALMODULIN-BINDING TRANSCRIPTION ACTIVATOR 2 (PTHR23335:SF14)	DNA binding | nucleus
SORBI_3007G181500	AP2_ERF domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	FA;PC	3	3.373222e-11	0.63163	1.34	86	yes	3	7	61478933	DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 1D (PTHR31839:SF11)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3009G153400	Dof zinc finger protein	repeat-associated domain	LIN	BP;CC;MF	PC	2	4.936576e-11	0.423806	1.34	86	yes	3	9	50971939	DOF ZINC FINGER PROTEIN (PTHR31992:SF321)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3003G105800	NAC44	""	LIN	BP;CC;MF	PC	1	6.188695e-11	0.669166	1.34	86	yes	3	3	9588846	OS05G0415400 PROTEIN (PTHR31719:SF250)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3009G083900	DNA (cytosine-5-)-methyltransferase	metabolic enzyme	LIN	CC;MF	PC	1	7.713009e-11	0.91149	1.34	86	yes	2	9	13020389	DNA (CYTOSINE-5)-METHYLTRANSFERASE CMT2 (PTHR10629:SF34)	DNA binding | nucleus
SORBI_3009G245500	NAC domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	1	7.778789e-11	0.520055	1.34	43	yes	2	9	58112752	NO APICAL MERISTEM PROTEIN, EXPRESSED (PTHR31989:SF392)	DNA binding | regulation of DNA-templated transcription
SORBI_3009G086800	NAC domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	PC	1	8.911286e-11	0.890299	1.34	86	yes	3	9	14688180	NAC DOMAIN-CONTAINING PROTEIN (PTHR31744:SF223)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3002G253000	NAC domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	PC;TG	2	9.443581e-11	1	1.34	86	yes	3	2	63933586	NAC DOMAIN CONTAINING PROTEIN 38 (PTHR31744:SF115)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3008G071200	Two-component response regulator	""	LIN	BP;CC;MF	PC	2	1.027818e-10	0.917409	1.34	86	yes	3	8	9453581	TWO-COMPONENT RESPONSE REGULATOR FAMILY PROTEIN-RELATED (PTHR43874:SF151)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3006G277550	Plant heme peroxidase family profile domain-containing protein	metabolic enzyme	CTL	CC	TG	8	1.240061e-10	0.920343	1.34	12	yes	1	6	60839229	""	extracellular region
SORBI_3006G277700	Peroxidase	metabolic enzyme	CTL	CC	TG	8	1.240061e-10	0.696235	1.34	12	yes	1	6	60850342	PEROXIDASE (PTHR31235:SF219)	extracellular region
SORBI_3010G194500	Expansin	""	CTL	CC	TG	1	1.931837e-10	0.584235	1.34	44	yes	2	10	53707267	EXPANSIN-A20 (PTHR31867:SF99)	extracellular region | membrane
SORBI_3010G137600	MBD domain-containing protein	repeat-associated domain	LIN	CC;MF	PC;SQDG	2	2.134886e-10	0.985728	1.34	86	yes	2	10	22078757	""	DNA binding | nucleus
SORBI_3001G127800	Nuclear transcription factor Y subunit	""	LIN	BP;CC;MF	PC;TG	2	2.340595e-10	0.7692	1.34	86	yes	3	1	10067647	NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT A-6-RELATED (PTHR12632:SF114)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3001G286700	Uncharacterized protein	""	LIN	BP;CC;MF	PC;TG	2	2.83218e-10	1	1.34	86	yes	3	1	56194085	HOMEOBOX-LEUCINE ZIPPER PROTEIN HDG5 (PTHR45654:SF11)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3002G251700	NAC domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	PC	1	3.318612e-10	0.437907	1.34	97	yes	4	2	63838584	NAC DOMAIN-CONTAINING PROTEIN 13 (PTHR31989:SF205)	DNA binding | membrane | nucleus | regulation of DNA-templated transcription
SORBI_3002G121600	HTH myb-type domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	1	7.996867e-10	0.743962	1.34	43	yes	2	2	16036789	PROTEIN PHOSPHATE STARVATION RESPONSE 2 (PTHR31314:SF4)	DNA binding | regulation of DNA-templated transcription
SORBI_3003G096300	Uncharacterized protein	""	LIN	BP;CC;MF	PC	2	8.82974e-10	0.504207	1.34	86	yes	3	3	8516801	HOMEOBOX-LEUCINE ZIPPER PROTEIN ANTHOCYANINLESS 2-RELATED (PTHR45654:SF5)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3009G057600	TF-B3 domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	8.989195e-10	0.80902	1.34	86	yes	2	9	5881028	B3 DOMAIN-CONTAINING PROTEIN OS08G0325100-RELATED (PTHR31391:SF121)	DNA binding | nucleus
SORBI_3001G227900	Response regulatory domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	1.1635e-09	0.722492	1.34	86	yes	2	1	21860030	TWO-COMPONENT RESPONSE REGULATOR ORR30 (PTHR43874:SF65)	DNA binding | nucleus
SORBI_3006G118150	NAC domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	1	1.263753e-09	1	1.34	43	yes	2	6	48555119	PROTEIN ATAF2 (PTHR31719:SF94)	DNA binding | regulation of DNA-templated transcription
SORBI_3006G118200	NAC domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	1	1.263753e-09	0.973038	1.34	43	yes	2	6	48559080	OS04G0475400 PROTEIN (PTHR31989:SF131)	DNA binding | regulation of DNA-templated transcription
SORBI_3006G120301	NAC domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	1	1.263753e-09	1	1.34	43	yes	2	6	48693149	""	DNA binding | regulation of DNA-templated transcription
SORBI_3006G120400	NAC domain-containing protein	repeat-associated domain	LIN	BP;MF	PC	1	1.263753e-09	1	1.34	43	yes	2	6	48698459	NAC DOMAIN TRANSCRIPTION FACTOR SUPERFAMILY PROTEIN-RELATED (PTHR31079:SF25)	DNA binding | regulation of DNA-templated transcription
SORBI_3001G233600	ARID domain-containing protein	repeat-associated domain	LIN	MF	PC	1	1.280204e-09	0.852714	1.34	43	yes	1	1	22905145	AT-RICH INTERACTIVE DOMAIN-CONTAINING PROTEIN 2 (PTHR46410:SF17)	DNA binding
SORBI_3004G105100	Peroxidase	metabolic enzyme	CTL	CC	TG	1	1.366388e-09	0.406593	1.34	12	yes	1	4	9913834	PEROXIDASE (PTHR31388:SF285)	extracellular region
SORBI_3001G290400	NAC domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	PC	1	1.986649e-09	0.460841	1.34	86	yes	3	1	56734176	NAC DOMAIN-CONTAINING PROTEIN 71 (PTHR31989:SF51)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3001G528200	TF-B3 domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	PC	1	2.05283e-09	0.449479	1.34	86	yes	3	1	79213691	B3 DOMAIN-CONTAINING PROTEIN OS02G0455900-RELATED (PTHR31140:SF139)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3001G531100	AP2_ERF domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	PC	1	2.05283e-09	0.602046	1.34	86	yes	3	1	79479137	AP2 DOMAIN CONTAINING PROTEIN, EXPRESSED (PTHR31985:SF115)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3009G039000	Uncharacterized protein	""	LIN	MF	PC;TG	2	2.174566e-09	0.526085	1.34	43	yes	1	9	3674616	OS06G0173800 PROTEIN (PTHR44042:SF11)	DNA binding
SORBI_3009G039100	Uncharacterized protein	""	LIN	MF	PC;TG	2	2.174566e-09	0.875477	1.34	43	yes	1	9	3680958	OS06G0173800 PROTEIN (PTHR44042:SF11)	DNA binding
SORBI_3009G039200	Uncharacterized protein	""	LIN	MF	PC;TG	2	2.174566e-09	0.904159	1.34	43	yes	1	9	3691090	MYB DNA-BINDING DOMAIN SUPERFAMILY PROTEIN-RELATED (PTHR44042:SF32)	DNA binding
SORBI_3009G039600	Uncharacterized protein	""	LIN	MF	PC;TG	2	2.174566e-09	0.875477	1.34	43	yes	1	9	3744840	MYB DNA-BINDING DOMAIN SUPERFAMILY PROTEIN-RELATED (PTHR44042:SF32)	DNA binding
SORBI_3009G184300	AP2_ERF domain-containing protein	repeat-associated domain	LIN	BP;CC;MF	PC	1	2.194588e-09	0.588804	1.34	86	yes	3	9	53747518	OS05G0497200 PROTEIN (PTHR31677:SF77)	DNA binding | nucleus | regulation of DNA-templated transcription
SORBI_3001G306400	Uncharacterized protein	""	CTL	CC	TG	4	2.237558e-09	0.917247	1.34	12	yes	1	1	59040123	EXPANSIN-B9 (PTHR31692:SF7)	extracellular region
SORBI_3001G306500	Uncharacterized protein	""	CTL	CC	TG	4	2.237558e-09	1	1.34	12	yes	1	1	59117709	EXPANSIN-B9 (PTHR31692:SF7)	extracellular region
SORBI_3009G024700	HTH myb-type domain-containing protein	repeat-associated domain	LIN	MF	PC	1	2.580864e-09	0.416267	1.34	43	yes	1	9	2210568	DUPLICATED HOMEODOMAIN-LIKE SUPERFAMILY PROTEIN-RELATED (PTHR44042:SF41)	DNA binding
SORBI_3006G017800	ARID domain-containing protein	repeat-associated domain	LIN	MF	PC	1	2.627536e-09	0.60522	1.34	43	yes	1	6	2928365	AT-RICH INTERACTIVE DOMAIN-CONTAINING PROTEIN 1 (PTHR46410:SF1)	DNA binding
SORBI_3001G320000	Subtilisin-like protease	""	CTL	CC	TG	2	2.783649e-09	1	1.34	12	yes	1	1	60784896	OS10G0524600 PROTEIN (PTHR10795:SF528)	extracellular region
SORBI_3009G173400	Transcription repressor	""	LIN	CC;MF	PC	1	3.597004e-09	0.453527	1.34	86	yes	2	9	52864166	TRANSCRIPTION REPRESSOR (PTHR33057:SF231)	DNA binding | nucleus
SORBI_3002G245200	Expansin-like EG45 domain-containing protein	repeat-associated domain	CTL	CC	TG	1	3.681911e-09	0.960654	1.34	12	yes	1	2	63373770	EG45-LIKE DOMAIN CONTAINING PROTEIN 1-RELATED (PTHR47295:SF2)	extracellular region
SORBI_3002G105300	SCP domain-containing protein	repeat-associated domain	CTL	CC	TG	1	4.633664e-09	0.759858	1.34	12	yes	1	2	12498857	PATHOGENESIS-RELATED PROTEIN 1 (PTHR10334:SF505)	extracellular region
SORBI_3010G147833	Uncharacterized protein	""	LIN	CC	SQDG	3	7.295295e-13	0.971506	1.31	21	yes	1	10	42331511	RABCONNECTIN-3B, ISOFORM A (PTHR44099:SF4)	cytoplasm
SORBI_3010G126600	Uncharacterized protein	""	LIN	CC	SQDG	1	5.483313e-12	0.579093	1.31	31	yes	2	10	15996301	OS01G0368700 PROTEIN (PTHR31621:SF28)	cytoplasm | membrane
SORBI_3010G134000	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha	metabolic enzyme	LIN	CC;MF	SQDG	1	2.99833e-10	0.883538	1.31	21	yes	2	10	19512110	PYROPHOSPHATE--FRUCTOSE 6-PHOSPHATE 1-PHOSPHOTRANSFERASE SUBUNIT ALPHA (PTHR43650:SF25)	ATP binding | cytoplasm
SORBI_3006G276700	inorganic diphosphatase	""	LIN	CC	SQDG	1	5.775823e-10	0.492374	1.31	21	yes	1	6	60765127	SOLUBLE INORGANIC PYROPHOSPHATASE (PTHR10286:SF80)	cytoplasm
SORBI_3010G131300	BTB domain-containing protein	repeat-associated domain	LIN	CC	SQDG	1	6.700401e-10	0.63824	1.31	21	yes	1	10	18054398	ANKYRIN REPEAT AND BTB_POZ DOMAIN-CONTAINING PROTEIN 1 (PTHR46231:SF1)	cytoplasm
SORBI_3004G011700	Uncharacterized protein	""	LIN	MF	PC	2	3.593366e-15	0.690747	1.27	63	yes	2	4	962795	ENDOPLASMIC RETICULUM CHAPERONE BIP (PTHR19375:SF144)	ATP binding | ATP hydrolysis activity
SORBI_3007G090900	ATPase AAA-type core domain-containing protein	repeat-associated domain	LIN	MF	PC	1	3.414782e-11	0.817514	1.27	63	yes	2	7	14458102	""	ATP binding | ATP hydrolysis activity
SORBI_3007G039300	Morc S5 domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	1.122257e-09	0.523241	1.27	86	yes	2	7	3793836	PROTEIN MICRORCHIDIA 1-RELATED (PTHR23336:SF50)	ATP hydrolysis activity | nucleus
SORBI_3001G229850	ATP-dependent DNA helicase	""	LIN	MF	PC	1	1.1635e-09	0.738439	1.27	21	yes	1	1	22187969	ATP-DEPENDENT DNA HELICASE (PTHR10492:SF98)	ATP hydrolysis activity
SORBI_3001G230000	ATP-dependent helicase ATRX	""	LIN	MF	PC	1	3.104802e-09	0.755262	1.27	63	yes	2	1	22219029	HELICASE ARIP4 (PTHR45797:SF1)	ATP binding | ATP hydrolysis activity
SORBI_3004G131040	Clp ATPase C-terminal domain-containing protein	repeat-associated domain	LIN	MF	PC	1	6.561714e-09	0.771703	1.27	63	yes	2	4	18261788	CLP PROTEASE REGULATORY SUBUNIT CLPX1, MITOCHONDRIAL (PTHR48102:SF6)	ATP binding | ATP hydrolysis activity
SORBI_3010G170150	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	TG	4	3.159062e-15	0.931392	1.21	45	yes	3	10	50163162	OS12G0608500 PROTEIN (PTHR27007:SF62)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3006G243700	Protein kinase domain-containing protein	transport	LIN	CC;MF	PC;TG	3	1.258093e-13	1	1.21	97	yes	4	6	58380944	WALL-ASSOCIATED RECEPTOR KINASE-LIKE PROTEIN 9 (PTHR27005:SF436)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3006G243800	Protein kinase domain-containing protein	transport	LIN	CC;MF	PC;TG	3	1.258093e-13	1	1.21	97	yes	4	6	58390635	WALL-ASSOCIATED RECEPTOR KINASE-LIKE PROTEIN 9 (PTHR27005:SF436)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3001G033400	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	FA;TG	3	2.359303e-13	0.876788	1.21	45	yes	3	1	2528909	OS03G0821900 PROTEIN (PTHR45621:SF203)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3001G032300	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	FA;TG	4	2.487071e-13	0.883386	1.21	45	yes	4	1	2457833	L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE I.5-RELATED (PTHR27007:SF393)	ATP binding | nucleotide binding | plasma membrane | protein kinase activity
SORBI_3010G155401	Protein kinase domain-containing protein	transport	LIN	MF	SQDG;TG	4	7.843873e-13	0.537027	1.21	45	yes	3	10	45758087	LEUCINE-RICH REPEAT PROTEIN KINASE FAMILY PROTEIN (PTHR45974:SF283)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3003G079800	Protein kinase domain-containing protein	metabolic enzyme	CTL;LIN	CC;MF	TG	3	1.367717e-12	0.659118	1.21	71	yes	4	3	6866484	OS01G0138300 PROTEIN (PTHR27009:SF97)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3003G082401	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	TG	5	1.367717e-12	1	1.21	71	yes	4	3	7074781	RECEPTOR SERINE_THREONINE KINASE (PTHR27009:SF128)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3002G274600	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	TG	1	4.472363e-11	0.452086	1.21	45	yes	3	2	65731774	OS09G0531701 PROTEIN (PTHR27001:SF677)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3009G077300	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	TG	1	2.07562e-10	0.551715	1.21	45	yes	3	9	10262626	PROTEIN KINASE SUPERFAMILY PROTEIN (PTHR47985:SF24)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3003G081100	Protein kinase domain-containing protein	transport	LIN	CC;MF	TG	1	2.231631e-10	0.420027	1.21	71	yes	4	3	6981610	OS01G0136800 PROTEIN (PTHR46008:SF56)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3001G113800	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	TG	1	3.708226e-10	1	1.21	45	yes	3	1	8916540	RECEPTOR PROTEIN KINASE TMK1 (PTHR47986:SF29)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3001G115400	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	TG	1	3.708226e-10	0.62142	1.21	45	yes	3	1	9013778	MITOGEN-ACTIVATED PROTEIN KINASE KINASE 7-RELATED (PTHR24361:SF769)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3010G032500	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	TG	2	4.164071e-10	1	1.21	45	yes	3	10	2595939	OS06G0142650 PROTEIN (PTHR47975:SF13)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3003G268900	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	TG	1	5.47831e-10	1	1.21	45	yes	3	3	60572698	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR48011:SF17)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3003G269000	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	TG	1	5.47831e-10	0.430012	1.21	45	yes	3	3	60581378	MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE YODA (PTHR48011:SF89)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3008G082500	Alanine--tRNA ligase	metabolic enzyme	LIN	CC;MF	TG	2	1.032193e-09	0.937777	1.21	45	yes	3	8	15433543	ALANINE--TRNA LIGASE, CYTOPLASMIC (PTHR11777:SF9)	ATP binding | cytoplasm | nucleotide binding
SORBI_3009G026800	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC;TG	2	2.580864e-09	1	1.21	63	yes	5	9	2401314	L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE VIII.1 (PTHR27007:SF265)	ATP binding | nucleotide binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3004G127400	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	TG	2	5.534171e-09	0.821098	1.21	55	yes	5	4	15664382	CASEIN KINASE 1-LIKE PROTEIN 3-RELATED (PTHR11909:SF97)	ATP binding | cytoplasm | nucleotide binding | nucleus | protein kinase activity
SORBI_3009G055600	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	TG	1	5.94131e-09	0.65179	1.21	71	yes	4	9	5628809	RECEPTOR-LIKE PROTEIN KINASE FAMILY PROTEIN-RELATED (PTHR27003:SF89)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3002G111900	Receptor-like serine_threonine-protein kinase	transport	LIN	CC;MF	TG	1	6.895477e-09	0.445004	1.21	71	yes	4	2	13606990	OS07G0301500 PROTEIN (PTHR27002:SF526)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3001G026100	Phospholipid_glycerol acyltransferase domain-containing protein	LIPID enzyme/transport	LIN	CC	FA	2	2.282694e-15	1	1.2	43	yes	1	1	2030756	OS01G0329000 PROTEIN (PTHR15486:SF90)	membrane
SORBI_3004G011900	Metal-nicotianamine transporter YSL8	transport	LIN	CC	FA;PC	3	3.593366e-15	0.513601	1.2	97	yes	1	4	969512	METAL-NICOTIANAMINE TRANSPORTER YSL7-RELATED (PTHR31645:SF22)	membrane
SORBI_3007G161400	Peroxisomal membrane protein PMP22	transport	LIN	CC	FA	2	7.157958e-15	0.885132	1.2	43	yes	1	7	59601980	OS08G0566900 PROTEIN (PTHR11266:SF46)	membrane
SORBI_3001G033300	Expansin	""	LIN	CC	FA;TG	3	2.359303e-13	0.934852	1.2	71	yes	1	1	2523358	EXPANSIN-A4 (PTHR31867:SF151)	membrane
SORBI_3001G037400	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	FA;PC	2	2.359303e-13	0.840993	1.2	97	yes	3	1	2787774	LEUCINE-RICH REPEAT PROTEIN KINASE FAMILY PROTEIN (PTHR27008:SF11)	ATP binding | membrane | protein kinase activity
SORBI_3001G012000	4-hydroxyphenylacetaldehyde oxime monooxygenase	""	LIN	CC	FA;TG	3	4.240237e-13	1	1.2	71	yes	1	1	1031520	CYTOCHROME P450 71B10 (PTHR47956:SF80)	membrane
SORBI_3003G076700	Cytochrome P450	""	LIN	CC	FA	2	2.1307e-12	0.974322	1.2	43	yes	1	3	6534829	CYTOCHROME P450 89A2 (PTHR24298:SF892)	membrane
SORBI_3003G076800	Cytochrome P450	""	LIN	CC	FA	2	2.1307e-12	0.954132	1.2	43	yes	1	3	6539125	CYTOCHROME P450 89A2 (PTHR24298:SF892)	membrane
SORBI_3001G106600	Sulfite exporter TauE_SafE family protein	metabolic enzyme	LIN	CC	FA	1	3.131227e-12	0.422492	1.2	43	yes	1	1	8225098	SULFITE EXPORTER TAUE_SAFE FAMILY PROTEIN 4 (PTHR14255:SF5)	membrane
SORBI_3001G098800	ATP synthase	metabolic enzyme	LIN	CC	FA;PC	3	3.787446e-12	0.443611	1.2	97	yes	1	1	7572699	ATP SYNTHASE F1, DELTA SUBUNIT FAMILY PROTEIN, EXPRESSED (PTHR11910:SF16)	membrane
SORBI_3007G048700	Band 7 domain-containing protein	transport	LIN	CC	FA;PC	2	1.165368e-11	1	1.2	97	yes	1	7	4836377	STOMATIN-LIKE PROTEIN 2, MITOCHONDRIAL (PTHR43327:SF10)	membrane
SORBI_3007G050000	Tobamovirus multiplication protein 2A	""	LIN	CC	FA	1	1.165368e-11	0.449529	1.2	43	yes	1	7	5024204	OS08G0159100 PROTEIN (PTHR19282:SF425)	membrane
SORBI_3003G386800	Cytochrome b561 and DOMON domain-containing protein	repeat-associated domain	LIN	CC	FA;PC	2	1.442762e-11	0.508529	1.2	97	yes	1	3	69880703	OS01G0895300 PROTEIN (PTHR23130:SF171)	membrane
