condition,layer,GeneID,trait,max_r2,best_p
LIN,individual,SORBI_3003G372100,PC(18:2_20:4),0.875747,1.287754e-09
LIN,individual,SORBI_3003G372200,PC(18:2_20:4),0.478993,1.287754e-09
LIN,individual,SORBI_3003G372500,PC(18:2_20:4),1,1.287754e-09
LIN,individual,SORBI_3003G372600,PC(18:2_20:4),1,1.287754e-09
LIN,individual,SORBI_3003G372700,"13-Keto-9Z,11E-octadecadienoic acid",0.514537,1.241277e-09
LIN,individual,SORBI_3003G372700,13S-HOTrE,0.514537,1.241274e-09
LIN,individual,SORBI_3003G372700,PC(18:2_20:4),1,1.287754e-09
LIN,individual,SORBI_3003G372750,"13-Keto-9Z,11E-octadecadienoic acid",0.55582,4.786158e-10
LIN,individual,SORBI_3003G372750,13S-HOTrE,0.55582,4.786142e-10
LIN,individual,SORBI_3003G372750,PC(18:2_20:4),0.980556,1.287754e-09
LIN,individual,SORBI_3003G372800,"13-Keto-9Z,11E-octadecadienoic acid",0.514537,4.786158e-10
LIN,individual,SORBI_3003G372800,13S-HOTrE,0.514537,4.786142e-10
LIN,individual,SORBI_3003G372800,PC(18:2_20:4),1,1.287754e-09
LIN,individual,SORBI_3003G372850,"13-Keto-9Z,11E-octadecadienoic acid",0.514537,4.786158e-10
LIN,individual,SORBI_3003G372850,13S-HOTrE,0.514537,4.786142e-10
LIN,individual,SORBI_3003G372850,PC(18:2_20:4),1,1.287754e-09
LIN,individual,SORBI_3003G372900,PC(18:2_20:4),0.855689,1.287754e-09
LIN,individual,SORBI_3003G372950,PC(18:2_20:4),0.589364,1.287754e-09
LIN,individual,SORBI_3003G373000,"13-Keto-9Z,11E-octadecadienoic acid",0.43021,4.786158e-10
LIN,individual,SORBI_3003G373000,13S-HOTrE,0.43021,4.786142e-10
LIN,individual,SORBI_3003G373000,PC(18:2_20:4),0.746509,1.287754e-09
LIN,individual,SORBI_3003G373100,"13-Keto-9Z,11E-octadecadienoic acid",0.4545,4.786158e-10
LIN,individual,SORBI_3003G373100,13S-HOTrE,0.4545,4.786142e-10
LIN,individual,SORBI_3003G373100,PC(18:2_20:4),0.779956,1.287754e-09
LIN,individual,SORBI_3003G373500,"13-Keto-9Z,11E-octadecadienoic acid",0.572725,4.786158e-10
LIN,individual,SORBI_3003G373500,13S-HOTrE,0.572725,4.786142e-10
LIN,individual,SORBI_3003G373500,PC(18:2_20:4),0.635789,1.287754e-09
LIN,individual,SORBI_3003G373600,"13-Keto-9Z,11E-octadecadienoic acid",0.542425,4.786158e-10
LIN,individual,SORBI_3003G373600,13S-HOTrE,0.542425,4.786142e-10
LIN,individual,SORBI_3003G373600,PC(18:2_20:4),0.660503,1.287754e-09
LIN,individual,SORBI_3003G373900,"13-Keto-9Z,11E-octadecadienoic acid",0.710073,4.786158e-10
LIN,individual,SORBI_3003G373900,13S-HOTrE,0.710073,4.786142e-10
LIN,individual,SORBI_3003G373900,PC(18:2_20:4),0.592148,1.287754e-09
LIN,individual,SORBI_3003G374000,"13-Keto-9Z,11E-octadecadienoic acid",0.670673,4.786158e-10
LIN,individual,SORBI_3003G374000,13S-HOTrE,0.670673,4.786142e-10
LIN,individual,SORBI_3003G374000,PC(18:2_20:4),0.622947,1.287754e-09
LIN,individual,SORBI_3003G374100,"13-Keto-9Z,11E-octadecadienoic acid",0.658516,4.786158e-10
LIN,individual,SORBI_3003G374100,13S-HOTrE,0.658516,4.786142e-10
LIN,individual,SORBI_3003G374100,PC(18:2_20:4),0.571816,1.287754e-09
LIN,individual,SORBI_3003G374200,"13-Keto-9Z,11E-octadecadienoic acid",0.631527,4.786158e-10
LIN,individual,SORBI_3003G374200,13S-HOTrE,0.631527,4.786142e-10
LIN,individual,SORBI_3003G374200,PC(18:2_20:4),0.578342,1.287754e-09
LIN,individual,SORBI_3003G374400,"13-Keto-9Z,11E-octadecadienoic acid",0.424794,1.273108e-09
LIN,individual,SORBI_3003G374400,13S-HOTrE,0.424794,1.273104e-09
LIN,individual,SORBI_3003G374500,"13-Keto-9Z,11E-octadecadienoic acid",0.589693,4.786158e-10
LIN,individual,SORBI_3003G374500,13S-HOTrE,0.589693,4.786142e-10
LIN,individual,SORBI_3003G374500,PC(18:2_20:4),0.478879,1.287754e-09
LIN,individual,SORBI_3003G374600,"13-Keto-9Z,11E-octadecadienoic acid",0.587679,4.786158e-10
LIN,individual,SORBI_3003G374600,13S-HOTrE,0.587679,4.786142e-10
LIN,individual,SORBI_3003G374600,PC(18:2_20:4),0.484574,1.287754e-09
LIN,individual,SORBI_3003G374700,"13-Keto-9Z,11E-octadecadienoic acid",0.567509,4.786158e-10
LIN,individual,SORBI_3003G374700,13S-HOTrE,0.567509,4.786142e-10
LIN,individual,SORBI_3003G374700,PC(18:2_20:4),0.443193,1.928803e-09
LIN,individual,SORBI_3003G374850,"13-Keto-9Z,11E-octadecadienoic acid",0.539678,4.786158e-10
LIN,individual,SORBI_3003G374850,13S-HOTrE,0.539678,4.786142e-10
LIN,individual,SORBI_3003G374850,PC(18:2_20:4),0.421673,1.928803e-09
LIN,individual,SORBI_3003G375000,"13-Keto-9Z,11E-octadecadienoic acid",0.567509,4.786158e-10
LIN,individual,SORBI_3003G375000,13S-HOTrE,0.567509,4.786142e-10
LIN,individual,SORBI_3003G375000,PC(18:2_20:4),0.443193,1.928803e-09
LIN,individual,SORBI_3003G375200,"13-Keto-9Z,11E-octadecadienoic acid",0.570444,4.786158e-10
LIN,individual,SORBI_3003G375200,13S-HOTrE,0.570444,4.786142e-10
LIN,individual,SORBI_3003G375200,PC(18:2_20:4),0.443193,1.928803e-09
LIN,individual,SORBI_3003G375300,"13-Keto-9Z,11E-octadecadienoic acid",0.809649,4.786158e-10
LIN,individual,SORBI_3003G375300,13S-HOTrE,0.809649,4.786142e-10
LIN,individual,SORBI_3003G375300,PC(18:2_20:4),0.453561,1.928803e-09
LIN,individual,SORBI_3003G375400,"13-Keto-9Z,11E-octadecadienoic acid",0.804615,4.786158e-10
LIN,individual,SORBI_3003G375400,13S-HOTrE,0.804615,4.786142e-10
LIN,individual,SORBI_3003G375400,PC(18:2_20:4),0.482037,1.287754e-09
LIN,individual,SORBI_3003G375500,"13-Keto-9Z,11E-octadecadienoic acid",0.821199,4.786158e-10
LIN,individual,SORBI_3003G375500,13S-HOTrE,0.821199,4.786142e-10
LIN,individual,SORBI_3003G375500,PC(18:2_20:4),0.453561,1.928803e-09
LIN,individual,SORBI_3003G375700,"13-Keto-9Z,11E-octadecadienoic acid",0.65268,4.786158e-10
LIN,individual,SORBI_3003G375700,13S-HOTrE,0.65268,4.786142e-10
LIN,individual,SORBI_3003G375800,"13-Keto-9Z,11E-octadecadienoic acid",1,4.786158e-10
LIN,individual,SORBI_3003G375800,13S-HOTrE,1,4.786142e-10
LIN,individual,SORBI_3003G375800,PC(18:2_20:4),0.514537,1.287754e-09
LIN,individual,SORBI_3003G375900,"13-Keto-9Z,11E-octadecadienoic acid",1,4.786158e-10
LIN,individual,SORBI_3003G375900,13S-HOTrE,1,4.786142e-10
LIN,individual,SORBI_3003G375900,PC(18:2_20:4),0.508749,1.287754e-09
LIN,individual,SORBI_3003G376000,"13-Keto-9Z,11E-octadecadienoic acid",0.872119,4.786158e-10
LIN,individual,SORBI_3003G376000,13S-HOTrE,0.872119,4.786142e-10
LIN,individual,SORBI_3003G376000,DGTS(34:5),0.410476,1.13946e-11
LIN,individual,SORBI_3003G376000,PC(18:2_20:4),0.592148,1.287754e-09
LIN,individual,SORBI_3003G376800,"13-Keto-9Z,11E-octadecadienoic acid",0.573165,4.786158e-10
LIN,individual,SORBI_3003G376800,13S-HOTrE,0.573165,4.786142e-10
LIN,individual,SORBI_3003G376900,"13-Keto-9Z,11E-octadecadienoic acid",0.456027,4.786158e-10
LIN,individual,SORBI_3003G376900,13S-HOTrE,0.456027,4.786142e-10
LIN,individual,SORBI_3003G377000,"13-Keto-9Z,11E-octadecadienoic acid",0.425544,1.169214e-09
LIN,individual,SORBI_3003G377000,13S-HOTrE,0.425544,1.169211e-09
LIN,individual,SORBI_3003G378400,FA(22:1),1,2.866655e-14
LIN,individual,SORBI_3003G378500,FA(22:1),1,2.866655e-14
LIN,individual,SORBI_3003G382600,FA(22:1),0.695329,2.431321e-09
LIN,individual,SORBI_3003G382600,PC(18:2_20:4),0.762504,1.296771e-11
LIN,individual,SORBI_3003G382800,FA(22:1),0.770554,2.431321e-09
LIN,individual,SORBI_3003G382800,PC(18:2_20:4),0.853716,1.296771e-11
LIN,individual,SORBI_3003G382900,FA(22:1),0.821155,2.431321e-09
LIN,individual,SORBI_3003G382900,PC(18:2_20:4),0.916483,1.296771e-11
LIN,individual,SORBI_3003G383100,FA(22:1),0.9085,2.431321e-09
LIN,individual,SORBI_3003G383100,PC(18:2_20:4),0.869051,1.296771e-11
LIN,individual,SORBI_3003G385100,FA(22:1),0.556945,2.431321e-09
LIN,individual,SORBI_3003G385100,PC(18:2_20:4),0.565156,1.296771e-11
LIN,individual,SORBI_3003G385100,TG(18:2_20:3_22:0),0.434448,1.205825e-09
LIN,individual,SORBI_3003G385201,TG(18:2_20:3_22:0),0.434448,1.205825e-09
LIN,individual,SORBI_3003G385300,FA(22:1),0.440673,2.431321e-09
LIN,individual,SORBI_3003G385300,PC(18:2_20:4),0.44229,1.296771e-11
LIN,individual,SORBI_3003G385500,FA(22:1),0.429459,2.431321e-09
LIN,individual,SORBI_3003G385500,PC(18:2_20:4),0.44229,1.442762e-11
LIN,individual,SORBI_3003G385500,TG(18:2_20:3_22:0),0.441551,1.205825e-09
LIN,individual,SORBI_3003G385600,FA(22:1),0.611149,2.431321e-09
LIN,individual,SORBI_3003G385600,PC(18:2_20:4),0.548684,1.296771e-11
LIN,individual,SORBI_3003G385600,TG(18:2_20:3_22:0),0.441551,1.205825e-09
LIN,individual,SORBI_3003G385700,TG(18:2_20:3_22:0),0.577116,1.205825e-09
LIN,individual,SORBI_3003G385800,TG(18:2_20:3_22:0),0.577116,1.205825e-09
LIN,individual,SORBI_3003G385900,TG(18:2_20:3_22:0),0.661559,1.205825e-09
LIN,individual,SORBI_3003G386000,TG(18:2_20:3_22:0),0.545065,1.205825e-09
LIN,individual,SORBI_3003G386100,TG(18:2_20:3_22:0),0.559232,1.205825e-09
LIN,individual,SORBI_3003G386200,TG(18:2_20:3_22:0),0.971722,1.205825e-09
LIN,individual,SORBI_3003G386400,FA(22:1),0.606927,2.431321e-09
LIN,individual,SORBI_3003G386400,PC(18:2_20:4),0.530021,1.296771e-11
LIN,individual,SORBI_3003G386500,TG(18:2_20:3_22:0),0.669733,1.205825e-09
LIN,individual,SORBI_3003G386800,FA(22:1),0.400255,2.431321e-09
LIN,individual,SORBI_3003G386800,PC(18:2_20:4),0.508529,1.442762e-11
LIN,individual,SORBI_3003G388000,FA(22:1),0.457356,1.905507e-12
LIN,individual,SORBI_3003G388000,PC(18:2_20:4),1,1.442762e-11
LIN,individual,SORBI_3003G388300,PC(18:2_20:4),0.414567,2.119185e-09
LIN,individual,SORBI_3003G388500,PC(18:2_20:4),0.424831,2.119185e-09
LIN,individual,SORBI_3003G389150,FA(22:1),0.532429,1.905507e-12
LIN,individual,SORBI_3003G389150,PC(18:2_20:4),1,1.442762e-11
LIN,individual,SORBI_3003G389200,FA(22:1),0.532429,1.905507e-12
LIN,individual,SORBI_3003G389200,PC(18:2_20:4),1,1.442762e-11
LIN,individual,SORBI_3003G389300,FA(22:1),0.59219,1.905507e-12
LIN,individual,SORBI_3003G389300,PC(18:2_20:4),1,1.442762e-11
LIN,individual,SORBI_3003G389400,FA(22:1),0.73676,1.905507e-12
LIN,individual,SORBI_3003G389400,PC(18:2_20:4),1,1.442762e-11
LIN,individual,SORBI_3003G389601,FA(22:1),1,1.905507e-12
LIN,individual,SORBI_3003G389601,PC(18:2_20:4),0.669654,4.134294e-11
LIN,individual,SORBI_3003G389700,FA(22:1),1,1.905507e-12
LIN,individual,SORBI_3003G389700,PC(18:2_20:4),0.568599,4.134294e-11
LIN,individual,SORBI_3003G389800,FA(22:1),0.807928,1.905507e-12
LIN,individual,SORBI_3003G389800,PC(18:2_20:4),0.641545,1.442762e-11
LIN,individual,SORBI_3003G390100,FA(22:1),0.509027,1.905507e-12
LIN,individual,SORBI_3003G391000,PC(18:2_20:4),0.899098,1.581275e-09
LIN,individual,SORBI_3003G391400,AEG(o-15:2_15:0),0.424171,4.243422e-09
LIN,individual,SORBI_3003G391500,AEG(o-15:2_15:0),0.443708,1.080235e-09
LIN,individual,SORBI_3003G392000,AEG(o-15:2_15:0),0.437581,4.243422e-09
LIN,individual,SORBI_3003G392100,AEG(o-15:2_15:0),0.437581,4.243422e-09
LIN,individual,SORBI_3003G392200,AEG(o-15:2_15:0),0.443708,1.080235e-09
LIN,individual,SORBI_3003G392425,AEG(o-15:2_15:0),0.506088,1.080235e-09
LIN,individual,SORBI_3003G392500,AEG(o-15:2_15:0),0.502389,1.080235e-09
LIN,individual,SORBI_3003G392600,AEG(o-15:2_15:0),0.945233,1.080235e-09
LIN,individual,SORBI_3003G392700,AEG(o-15:2_15:0),0.835208,1.080235e-09
LIN,individual,SORBI_3003G392800,AEG(o-15:2_15:0),0.838973,1.080235e-09
LIN,individual,SORBI_3003G393400,AEG(o-15:2_15:0),0.405912,1.080235e-09
LIN,individual,SORBI_3003G393700,AEG(o-15:2_15:0),0.682884,1.080235e-09
LIN,individual,SORBI_3003G393800,AEG(o-15:2_15:0),0.568916,1.080235e-09
LIN,individual,SORBI_3003G393900,AEG(o-15:2_15:0),0.556994,1.080235e-09
LIN,individual,SORBI_3003G394000,TG(18:2_20:2_22:2),0.527311,6.440859e-09
LIN,individual,SORBI_3003G394100,AEG(o-15:2_15:0),0.636595,1.080235e-09
LIN,individual,SORBI_3003G394150,AEG(o-15:2_15:0),0.738467,1.080235e-09
LIN,individual,SORBI_3003G394200,AEG(o-15:2_15:0),0.648367,1.080235e-09
LIN,individual,SORBI_3003G394300,AEG(o-15:2_15:0),0.657963,1.080235e-09
LIN,individual,SORBI_3003G394500,AEG(o-15:2_15:0),0.546902,1.080235e-09
LIN,individual,SORBI_3003G394600,AEG(o-15:2_15:0),0.70075,1.080235e-09
LIN,individual,SORBI_3003G394701,AEG(o-15:2_15:0),0.70075,1.080235e-09
LIN,individual,SORBI_3003G394801,AEG(o-15:2_15:0),0.653948,1.080235e-09
LIN,individual,SORBI_3003G396300,TG(18:2_20:2_22:2),1,6.440859e-09
LIN,individual,SORBI_3003G406120,FA(22:1),0.466075,2.698367e-17
LIN,individual,SORBI_3003G406120,PC(18:2_20:4),0.474663,1.482459e-10
LIN,individual,SORBI_3003G406600,FA(22:1),1,2.698367e-17
LIN,individual,SORBI_3003G406600,PC(18:2_20:4),1,1.482459e-10
LIN,individual,SORBI_3003G406800,FA(22:1),1,2.698367e-17
LIN,individual,SORBI_3003G406800,PC(18:2_20:4),0.718109,1.482459e-10
LIN,individual,SORBI_3003G406850,FA(22:1),1,2.698367e-17
LIN,individual,SORBI_3003G406850,PC(18:2_20:4),0.71012,1.482459e-10
LIN,individual,SORBI_3003G407200,FA(22:1),0.503934,2.698367e-17
LIN,individual,SORBI_3003G407200,PC(18:2_20:4),1,1.482459e-10
LIN,individual,SORBI_3003G407300,FA(22:1),0.567736,2.698367e-17
LIN,individual,SORBI_3003G407300,PC(18:2_20:4),1,1.482459e-10
LIN,individual,SORBI_3003G407400,PC(18:2_20:4),1,1.543008e-10
LIN,individual,SORBI_3003G407600,FA(22:1),0.429006,2.444308e-11
LIN,individual,SORBI_3003G407600,PC(18:2_20:4),0.535914,8.773845e-10
LIN,individual,SORBI_3003G407800,FA(22:1),0.524951,1.49531e-11
LIN,individual,SORBI_3003G407800,PC(18:2_20:4),0.627155,1.543008e-10
LIN,individual,SORBI_3003G407900,FA(22:1),0.527073,1.49531e-11
LIN,individual,SORBI_3003G407900,PC(18:2_20:4),0.640614,1.543008e-10
LIN,individual,SORBI_3003G408800,FA(22:1),0.452354,2.698367e-17
LIN,individual,SORBI_3003G408800,PC(18:2_20:4),0.462401,1.482459e-10
LIN,individual,SORBI_3003G409000,FA(22:1),0.51273,2.698367e-17
LIN,individual,SORBI_3003G409000,PC(18:2_20:4),0.51273,1.482459e-10
LIN,individual,SORBI_3003G410800,FA(22:1),0.495171,1.904759e-12
LIN,individual,SORBI_3003G410900,PC(18:2_20:4),0.42137,7.395233e-09
LIN,individual,SORBI_3003G411000,PC(18:2_20:4),0.400591,6.887061e-09
LIN,individual,SORBI_3003G411300,PC(18:2_20:4),0.692209,1.513461e-09
LIN,individual,SORBI_3003G411500,PC(18:2_20:4),1,6.887061e-09
LIN,individual,SORBI_3003G411600,PC(18:2_20:4),0.855971,6.887061e-09
LIN,individual,SORBI_3003G411700,PC(18:2_20:4),0.855971,6.887061e-09
LIN,individual,SORBI_3003G412000,PC(18:2_20:4),1,1.513461e-09
LIN,individual,SORBI_3003G412300,PC(18:2_20:4),0.811693,1.513461e-09
LIN,individual,SORBI_3003G412500,PC(18:2_20:4),0.729159,1.513461e-09
LIN,individual,SORBI_3003G412600,PC(18:2_20:4),0.729159,1.513461e-09
LIN,individual,SORBI_3003G412700,PC(18:2_20:4),0.46972,1.513461e-09
LIN,individual,SORBI_3003G413100,PC(18:2_20:4),0.96599,1.513461e-09
LIN,individual,SORBI_3003G413201,PC(18:2_20:4),0.791673,1.513461e-09
LIN,individual,SORBI_3003G413300,PC(18:2_20:4),0.791673,1.513461e-09
LIN,individual,SORBI_3003G413400,PC(18:2_20:4),0.578155,1.513461e-09
LIN,individual,SORBI_3003G415500,PC(18:2_20:4),0.655263,1.513461e-09
LIN,individual,SORBI_3003G415600,PC(18:2_20:4),0.682602,1.513461e-09
LIN,individual,SORBI_3003G415700,PC(18:2_20:4),0.715654,1.513461e-09
LIN,individual,SORBI_3003G415900,PC(18:2_20:4),0.598023,1.513461e-09
LIN,individual,SORBI_3003G416000,PC(18:2_20:4),0.495015,1.513461e-09
LIN,individual,SORBI_3003G416200,PC(18:2_20:4),0.471779,1.513461e-09
LIN,individual,SORBI_3003G417350,FA(22:1),0.439286,2.186622e-09
LIN,individual,SORBI_3003G417500,FA(22:1),0.494126,2.186622e-09
LIN,individual,SORBI_3003G419300,FA(22:1),0.542005,2.186622e-09
LIN,individual,SORBI_3003G419400,FA(22:1),0.762847,2.186622e-09
LIN,individual,SORBI_3003G419500,FA(22:1),0.764095,2.186622e-09
LIN,individual,SORBI_3003G419600,FA(22:1),0.726372,2.186622e-09
LIN,individual,SORBI_3003G419800,FA(22:1),0.781629,2.186622e-09
LIN,individual,SORBI_3003G420100,FA(22:1),0.859282,2.186622e-09
LIN,individual,SORBI_3003G420201,FA(22:1),0.859282,2.186622e-09
LIN,individual,SORBI_3003G420300,FA(22:1),0.853151,2.186622e-09
LIN,individual,SORBI_3003G420400,FA(22:1),0.814953,2.186622e-09
LIN,individual,SORBI_3003G420500,FA(22:1),0.775071,2.186622e-09
LIN,individual,SORBI_3003G420600,FA(22:1),0.544591,2.186622e-09
LIN,individual,SORBI_3003G420900,FA(22:1),0.54427,2.186622e-09
LIN,individual,SORBI_3004G002350,FA(22:1),0.477958,3.849136e-19
LIN,individual,SORBI_3004G002400,FA(22:1),0.458773,3.849136e-19
LIN,individual,SORBI_3004G003900,FA(22:1),0.451278,2.162417e-10
LIN,individual,SORBI_3004G004100,FA(22:1),0.409139,1.468624e-10
LIN,individual,SORBI_3004G004300,FA(22:1),0.478261,4.010049e-16
LIN,individual,SORBI_3004G004400,FA(22:1),0.441228,4.010049e-16
LIN,individual,SORBI_3004G004500,"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-",1,2.267206e-09
LIN,individual,SORBI_3004G004600,"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-",0.432311,2.267206e-09
LIN,individual,SORBI_3004G004800,FA(22:1),0.76515,2.605726e-21
LIN,individual,SORBI_3004G005000,"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-",0.476506,2.267206e-09
LIN,individual,SORBI_3004G005000,FA(22:1),0.554287,3.849136e-19
LIN,individual,SORBI_3004G005200,FA(22:1),0.773038,2.605726e-21
LIN,individual,SORBI_3004G005300,FA(22:1),1,2.605726e-21
LIN,individual,SORBI_3004G005700,FA(22:1),0.809648,2.605726e-21
LIN,individual,SORBI_3004G006400,"13-Keto-9Z,11E-octadecadienoic acid",0.488303,4.59143e-09
LIN,individual,SORBI_3004G006400,13S-HOTrE,0.488303,4.591431e-09
LIN,individual,SORBI_3004G006400,FA(22:1),1,2.605726e-21
LIN,individual,SORBI_3004G006500,FA(22:1),0.597,2.605726e-21
LIN,individual,SORBI_3004G006600,"13-Keto-9Z,11E-octadecadienoic acid",0.65806,4.59143e-09
LIN,individual,SORBI_3004G006600,13S-HOTrE,0.65806,4.591431e-09
LIN,individual,SORBI_3004G006600,FA(22:1),1,2.605726e-21
LIN,individual,SORBI_3004G006600,NAE(18:0),1,1.551299e-09
LIN,individual,SORBI_3004G006700,"13-Keto-9Z,11E-octadecadienoic acid",0.65806,4.59143e-09
LIN,individual,SORBI_3004G006700,13S-HOTrE,0.65806,4.591431e-09
LIN,individual,SORBI_3004G006700,FA(22:1),1,2.605726e-21
LIN,individual,SORBI_3004G006800,"13-Keto-9Z,11E-octadecadienoic acid",0.621468,4.59143e-09
LIN,individual,SORBI_3004G006800,13S-HOTrE,0.621468,4.591431e-09
LIN,individual,SORBI_3004G006800,FA(22:1),1,2.605726e-21
LIN,individual,SORBI_3004G006900,"13-Keto-9Z,11E-octadecadienoic acid",0.663022,4.59143e-09
LIN,individual,SORBI_3004G006900,13S-HOTrE,0.663022,4.591431e-09
LIN,individual,SORBI_3004G006900,FA(22:1),0.977469,2.605726e-21
LIN,individual,SORBI_3004G006966,"13-Keto-9Z,11E-octadecadienoic acid",0.663022,4.59143e-09
LIN,individual,SORBI_3004G006966,13S-HOTrE,0.663022,4.591431e-09
LIN,individual,SORBI_3004G006966,FA(22:1),0.977469,2.605726e-21
LIN,individual,SORBI_3004G007032,"13-Keto-9Z,11E-octadecadienoic acid",0.710451,4.59143e-09
LIN,individual,SORBI_3004G007032,13S-HOTrE,0.710451,4.591431e-09
LIN,individual,SORBI_3004G007032,FA(22:1),0.954864,2.605726e-21
LIN,individual,SORBI_3004G007100,"13-Keto-9Z,11E-octadecadienoic acid",0.618963,4.59143e-09
LIN,individual,SORBI_3004G007100,13S-HOTrE,0.618963,4.591431e-09
LIN,individual,SORBI_3004G007100,FA(22:1),0.943741,2.605726e-21
LIN,individual,SORBI_3004G007133,"13-Keto-9Z,11E-octadecadienoic acid",0.641946,4.59143e-09
LIN,individual,SORBI_3004G007133,13S-HOTrE,0.641946,4.591431e-09
LIN,individual,SORBI_3004G007133,FA(22:1),0.97689,2.605726e-21
LIN,individual,SORBI_3004G007200,"13-Keto-9Z,11E-octadecadienoic acid",0.650494,4.59143e-09
LIN,individual,SORBI_3004G007200,13S-HOTrE,0.650494,4.591431e-09
LIN,individual,SORBI_3004G007200,FA(22:1),0.988357,2.605726e-21
LIN,individual,SORBI_3004G007300,"13-Keto-9Z,11E-octadecadienoic acid",0.619241,4.59143e-09
LIN,individual,SORBI_3004G007300,13S-HOTrE,0.619241,4.591431e-09
LIN,individual,SORBI_3004G007300,FA(22:1),0.943817,2.605726e-21
LIN,individual,SORBI_3004G007400,"13-Keto-9Z,11E-octadecadienoic acid",0.591553,4.59143e-09
LIN,individual,SORBI_3004G007400,13S-HOTrE,0.591553,4.591431e-09
LIN,individual,SORBI_3004G007400,FA(22:1),0.954496,2.605726e-21
LIN,individual,SORBI_3004G007500,"13-Keto-9Z,11E-octadecadienoic acid",0.619708,4.59143e-09
LIN,individual,SORBI_3004G007500,13S-HOTrE,0.619708,4.591431e-09
LIN,individual,SORBI_3004G007500,FA(22:1),0.980904,2.605726e-21
LIN,individual,SORBI_3004G007550,FA(22:1),0.432049,2.628181e-10
LIN,individual,SORBI_3004G007600,"13-Keto-9Z,11E-octadecadienoic acid",0.982706,4.59143e-09
LIN,individual,SORBI_3004G007600,13S-HOTrE,0.982706,4.591431e-09
LIN,individual,SORBI_3004G007600,FA(22:1),0.584477,2.605726e-21
LIN,individual,SORBI_3004G007800,"13-Keto-9Z,11E-octadecadienoic acid",0.834126,4.59143e-09
LIN,individual,SORBI_3004G007800,13S-HOTrE,0.834126,4.591431e-09
LIN,individual,SORBI_3004G007800,FA(22:1),0.641602,2.605726e-21
LIN,individual,SORBI_3004G008300,"13-Keto-9Z,11E-octadecadienoic acid",0.582627,4.59143e-09
LIN,individual,SORBI_3004G008300,13S-HOTrE,0.582627,4.591431e-09
LIN,individual,SORBI_3004G008300,FA(22:1),0.786585,2.605726e-21
LIN,individual,SORBI_3004G008400,"13-Keto-9Z,11E-octadecadienoic acid",0.660324,4.59143e-09
LIN,individual,SORBI_3004G008400,13S-HOTrE,0.660324,4.591431e-09
LIN,individual,SORBI_3004G008400,FA(22:1),0.82244,2.605726e-21
LIN,individual,SORBI_3004G008500,"13-Keto-9Z,11E-octadecadienoic acid",0.674761,4.59143e-09
LIN,individual,SORBI_3004G008500,13S-HOTrE,0.674761,4.591431e-09
LIN,individual,SORBI_3004G008500,FA(22:1),0.840375,2.605726e-21
LIN,individual,SORBI_3004G008800,"13-Keto-9Z,11E-octadecadienoic acid",0.631627,4.59143e-09
LIN,individual,SORBI_3004G008800,13S-HOTrE,0.631627,4.591431e-09
LIN,individual,SORBI_3004G008800,FA(22:1),0.787903,2.605726e-21
LIN,individual,SORBI_3004G008900,"13-Keto-9Z,11E-octadecadienoic acid",0.689852,4.59143e-09
LIN,individual,SORBI_3004G008900,13S-HOTrE,0.689852,4.591431e-09
LIN,individual,SORBI_3004G008900,FA(22:1),0.812798,2.605726e-21
LIN,individual,SORBI_3004G009000,"13-Keto-9Z,11E-octadecadienoic acid",0.614362,4.59143e-09
LIN,individual,SORBI_3004G009000,13S-HOTrE,0.614362,4.591431e-09
LIN,individual,SORBI_3004G009000,FA(22:1),0.786045,2.605726e-21
LIN,individual,SORBI_3004G009100,"13-Keto-9Z,11E-octadecadienoic acid",0.631627,4.59143e-09
LIN,individual,SORBI_3004G009100,13S-HOTrE,0.631627,4.591431e-09
LIN,individual,SORBI_3004G009100,FA(22:1),0.787903,2.605726e-21
LIN,individual,SORBI_3004G009200,FA(22:1),0.550196,1.131737e-10
LIN,individual,SORBI_3004G009300,"13-Keto-9Z,11E-octadecadienoic acid",0.42834,4.59143e-09
LIN,individual,SORBI_3004G009300,13S-HOTrE,0.42834,4.591431e-09
LIN,individual,SORBI_3004G009300,FA(22:1),0.841746,4.92621e-15
LIN,individual,SORBI_3004G009400,"13-Keto-9Z,11E-octadecadienoic acid",0.533057,4.59143e-09
LIN,individual,SORBI_3004G009400,13S-HOTrE,0.533057,4.591431e-09
LIN,individual,SORBI_3004G009400,FA(22:1),0.981913,4.92621e-15
LIN,individual,SORBI_3004G009500,FA(22:1),0.665421,4.92621e-15
LIN,individual,SORBI_3004G009600,"13-Keto-9Z,11E-octadecadienoic acid",0.442606,4.59143e-09
LIN,individual,SORBI_3004G009600,13S-HOTrE,0.442606,4.591431e-09
LIN,individual,SORBI_3004G009600,FA(22:1),0.838176,4.92621e-15
LIN,individual,SORBI_3004G009900,FA(22:1),0.709013,4.92621e-15
LIN,individual,SORBI_3004G010000,"13-Keto-9Z,11E-octadecadienoic acid",0.519399,4.59143e-09
