GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3010G150900	Uncharacterized protein	OS06G0523300 PROTEIN (PTHR33513:SF43)	""	""	""	""	10	43624162	43626620	3.732413e-11	2	0.89536	16	Sum_Cer_over_AEG_log10safe; Sum_Cer_over_DG_log10safe; Sum_Cer_over_DGDG_log10safe; Sum_Cer_over_FA_log10safe; Sum_Cer_over_GalCer_log10safe; Sum_Cer_over_LPC_log10safe; Sum_Cer_over_LPE_log10safe; Sum_Cer_over_MG_log10safe; Sum_Cer_over_MGDG_log10safe; Sum_Cer_over_PC_log10safe; Sum_Cer_over_PE_log10safe; Sum_Cer_over_PG_log10safe; Sum_Cer_over_PS_log10safe; Sum_Cer_over_SM_log10safe; Sum_Cer_over_SQDG_log10safe; Sum_Cer_over_TG_log10safe
SORBI_3010G151000	CMP-sialic acid transporter 1	UDP-SUGAR TRANSPORTER PROTEIN SLC35A4-RELATED (PTHR10231:SF43)	transporter(PC00227)	sialic acid transmembrane transporter activity(GO:0015136);pyrimidine nucleotide-sugar transmembrane transporter activity(GO:0015165)	sialic acid transport(GO:0015739);transmembrane transport(GO:0055085);pyrimidine nucleotide-sugar transmembrane transport(GO:0090481)	Golgi membrane(GO:0000139);membrane(GO:0016020)	10	43625333	43633284	3.732413e-11	2	0.89536	16	Sum_Cer_over_AEG_log10safe; Sum_Cer_over_DG_log10safe; Sum_Cer_over_DGDG_log10safe; Sum_Cer_over_FA_log10safe; Sum_Cer_over_GalCer_log10safe; Sum_Cer_over_LPC_log10safe; Sum_Cer_over_LPE_log10safe; Sum_Cer_over_MG_log10safe; Sum_Cer_over_MGDG_log10safe; Sum_Cer_over_PC_log10safe; Sum_Cer_over_PE_log10safe; Sum_Cer_over_PG_log10safe; Sum_Cer_over_PS_log10safe; Sum_Cer_over_SM_log10safe; Sum_Cer_over_SQDG_log10safe; Sum_Cer_over_TG_log10safe
SORBI_3010G151200	GRF-type domain-containing protein	""	""	zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	""	""	10	43755649	43756814	3.732413e-11	2	0.784468	16	Sum_Cer_over_AEG_log10safe; Sum_Cer_over_DG_log10safe; Sum_Cer_over_DGDG_log10safe; Sum_Cer_over_FA_log10safe; Sum_Cer_over_GalCer_log10safe; Sum_Cer_over_LPC_log10safe; Sum_Cer_over_LPE_log10safe; Sum_Cer_over_MG_log10safe; Sum_Cer_over_MGDG_log10safe; Sum_Cer_over_PC_log10safe; Sum_Cer_over_PE_log10safe; Sum_Cer_over_PG_log10safe; Sum_Cer_over_PS_log10safe; Sum_Cer_over_SM_log10safe; Sum_Cer_over_SQDG_log10safe; Sum_Cer_over_TG_log10safe
SORBI_3010G151325	Protein FAR1-RELATED SEQUENCE	PROTEIN FAR1-RELATED SEQUENCE (PTHR31669:SF168)	""	zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	10	43771550	43774815	3.732413e-11	2	0.780844	16	Sum_Cer_over_AEG_log10safe; Sum_Cer_over_DG_log10safe; Sum_Cer_over_DGDG_log10safe; Sum_Cer_over_FA_log10safe; Sum_Cer_over_GalCer_log10safe; Sum_Cer_over_LPC_log10safe; Sum_Cer_over_LPE_log10safe; Sum_Cer_over_MG_log10safe; Sum_Cer_over_MGDG_log10safe; Sum_Cer_over_PC_log10safe; Sum_Cer_over_PE_log10safe; Sum_Cer_over_PG_log10safe; Sum_Cer_over_PS_log10safe; Sum_Cer_over_SM_log10safe; Sum_Cer_over_SQDG_log10safe; Sum_Cer_over_TG_log10safe
SORBI_3005G105500	ER membrane protein complex subunit 10	ER MEMBRANE PROTEIN COMPLEX SUBUNIT 10 (PTHR21397:SF4)	chromatin/chromatin-binding, or -regulatory protein(PC00077)	""	""	endoplasmic reticulum membrane(GO:0005789)	5	19497437	19508348	3.977857e-11	567	0.970724	7	PS; Sum_AEG_over_PS_log10safe; Sum_DGDG_over_PS_log10safe; Sum_MG_over_PS_log10safe; Sum_MGDG_over_PS_log10safe; Sum_PC_over_PS_log10safe; Sum_SQDG_over_PS_log10safe
SORBI_3001G414400	PGG domain-containing protein	ANKYRIN REPEAT FAMILY PROTEIN (PTHR24186:SF18)	phosphatase modulator(PC00184)	""	""	plasma membrane(GO:0005886);membrane(GO:0016020)	1	69613172	69616908	4.408634e-11	18	1	1	FA
SORBI_3001G414650	UDP-glucuronate decarboxylase	UDP-GLUCURONATE DECARBOXYLASE (PTHR43078:SF51)	decarboxylase(PC00089)	lyase activity(GO:0016829);carboxy-lyase activity(GO:0016831);UDP-glucuronate decarboxylase activity(GO:0048040);NAD+ binding(GO:0070403)	UDP-D-xylose biosynthetic process(GO:0033320);D-xylose metabolic process(GO:0042732)	cytoplasm(GO:0005737);Golgi cisterna membrane(GO:0032580)	1	69642768	69646062	4.408634e-11	18	0.981177	1	FA
SORBI_3001G414800	Dirigent protein	DIRIGENT PROTEIN 24 (PTHR46215:SF15)	""	""	phenylpropanoid biosynthetic process(GO:0009699)	apoplast(GO:0048046)	1	69646954	69648365	4.408634e-11	18	0.990617	1	FA
SORBI_3001G415901							1	69761004	69763152	4.408634e-11	3	0.436498	1	FA
SORBI_3006G219801							6	56699699	56709275	5.189961e-11	1	0.412813	1	FA
SORBI_3006G220800	Aminomethyltransferase	AMINOMETHYLTRANSFERASE, MITOCHONDRIAL (PTHR43757:SF2)	methyltransferase(PC00155)	aminomethyltransferase activity(GO:0004047);transaminase activity(GO:0008483);transferase activity(GO:0016740)	glycine catabolic process(GO:0006546);glycine decarboxylation via glycine cleavage system(GO:0019464)	mitochondrion(GO:0005739);glycine cleavage complex(GO:0005960)	6	56756326	56759885	5.189961e-11	1	0.402223	1	FA
SORBI_3001G489500							1	75978840	75980536	5.68036e-11	1	0.476595	1	FA
SORBI_3001G492900	IQ domain-containing protein IQM2-like	FAMILY PROTEIN, PUTATIVE, EXPRESSED-RELATED (PTHR31250:SF5)	""	""	""	nucleus(GO:0005634);cytoplasm(GO:0005737)	1	76211652	76218176	5.68036e-11	1	0.66746	1	FA
SORBI_3001G493001	40S ribosomal protein S28	SMALL RIBOSOMAL SUBUNIT PROTEIN ES28 (PTHR10769:SF3)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	ribosomal small subunit assembly(GO:0000028);translation(GO:0006412);maturation of SSU-rRNA(GO:0030490)	ribosome(GO:0005840);cytosolic small ribosomal subunit(GO:0022627);ribonucleoprotein complex(GO:1990904)	1	76219935	76221609	5.68036e-11	1	1	1	FA
SORBI_3002G185300	Major facilitator superfamily (MFS) profile domain-containing protein	MAJOR FACILITATOR SUPERFAMILY PROTEIN (PTHR23505:SF52)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	2	56954913	56957825	5.881396e-11	8	0.512239	1	FA
SORBI_3002G185400	Major facilitator superfamily (MFS) profile domain-containing protein	OS09G0371400 PROTEIN (PTHR23505:SF62)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	2	56961379	56963412	5.881396e-11	8	0.512239	1	FA
SORBI_3002G185500							2	56963689	56966751	5.881396e-11	8	0.500742	1	FA
SORBI_3002G185600							2	56968621	56973810	5.881396e-11	8	0.717023	1	FA
SORBI_3002G185800							2	56976063	56978576	5.881396e-11	8	0.657335	1	FA
SORBI_3002G185900							2	56980129	56985472	5.881396e-11	8	0.591658	1	FA
SORBI_3002G186000							2	57016289	57020797	5.881396e-11	8	0.628283	1	FA
SORBI_3002G186300	Protein kinase domain-containing protein	SERINE_THREONINE-PROTEIN KINASE 16 (PTHR45998:SF2)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	""	cytoplasm(GO:0005737)	2	57029176	57038262	5.881396e-11	9	0.698041	1	FA
SORBI_3002G186400	F-box domain-containing protein	OS09G0372900 PROTEIN (PTHR47993:SF226)	""	""	""	""	2	57040804	57045413	5.881396e-11	9	0.698627	1	FA
SORBI_3002G186700	Uncharacterized protein	""	""	""	""	""	2	57087371	57088810	5.881396e-11	8	0.5389	1	FA
SORBI_3002G186800	Strictosidine synthase conserved region domain-containing protein	OS09G0374900 PROTEIN (PTHR10426:SF139)	""	hydrolase activity(GO:0016787)	""	vacuole(GO:0005773)	2	57098294	57108200	5.881396e-11	9	1	1	FA
SORBI_3002G187100	Trichome birefringence-like N-terminal domain-containing protein	XYLOGLUCAN O-ACETYLTRANSFERASE 1 (PTHR32285:SF57)	""	O-acetyltransferase activity(GO:0016413);transferase activity(GO:0016740);xylan O-acetyltransferase activity(GO:1990538)	""	Golgi membrane(GO:0000139);Golgi apparatus(GO:0005794)	2	57146102	57147799	5.881396e-11	9	1	1	FA
SORBI_3002G187200	Trichome birefringence-like N-terminal domain-containing protein	PROTEIN ALTERED XYLOGLUCAN 4 (PTHR32285:SF256)	""	O-acetyltransferase activity(GO:0016413);transferase activity(GO:0016740);xylan O-acetyltransferase activity(GO:1990538)	""	Golgi membrane(GO:0000139);Golgi apparatus(GO:0005794)	2	57151371	57154127	5.881396e-11	9	1	1	FA
SORBI_3002G187300	RNA ligase_cyclic nucleotide phosphodiesterase family protein	RNA LIGASE_CYCLIC NUCLEOTIDE PHOSPHODIESTERASE FAMILY PROTEIN (PTHR36039:SF2)	""	""	""	""	2	57154207	57158633	5.881396e-11	9	1	1	FA
SORBI_3002G187350	Uncharacterized protein	""	""	""	""	""	2	57159040	57161541	5.881396e-11	9	0.847186	1	FA
SORBI_3002G187400	Protein kinase domain-containing protein	SERINE_THREONINE-PROTEIN KINASE PBL28-RELATED (PTHR47989:SF47)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	""	plasma membrane(GO:0005886)	2	57163268	57166820	5.881396e-11	9	0.648374	1	FA
SORBI_3002G187500	HIG1 domain-containing protein	HIG1 DOMAIN FAMILY MEMBER 1A (PTHR12297:SF3)	scaffold/adaptor protein(PC00226)	""	""	mitochondrial membrane(GO:0031966)	2	57174223	57176527	5.881396e-11	8	0.521578	1	FA
SORBI_3002G187600	CST complex subunit CTC1	CST COMPLEX SUBUNIT CTC1 (PTHR14865:SF2)	""	DNA binding(GO:0003677);single-stranded DNA binding(GO:0003697);telomeric DNA binding(GO:0042162)	telomere maintenance(GO:0000723);telomere maintenance via telomere lengthening(GO:0010833);positive regulation of DNA replication(GO:0045740)	chromosome, telomeric region(GO:0000781);nucleus(GO:0005634);CST complex(GO:1990879)	2	57182960	57195405	5.881396e-11	9	0.703606	1	FA
SORBI_3002G188200	RING-type domain-containing protein	OS09G0376700 PROTEIN (PTHR45768:SF24)	ubiquitin-protein ligase(PC00234)	zinc ion binding(GO:0008270);transferase activity(GO:0016740);metal ion binding(GO:0046872)	""	membrane(GO:0016020)	2	57264282	57277538	5.881396e-11	9	0.625907	1	FA
SORBI_3008G124400	UspA domain-containing protein	ADENINE NUCLEOTIDE ALPHA HYDROLASES-LIKE SUPERFAMILY PROTEIN (PTHR46553:SF3)	""	""	""	""	8	54765630	54767748	7.10848e-11	4	0.668928	1	FA
SORBI_3008G126200	Calmodulin-binding protein	EXPRESSED PROTEIN (PTHR31713:SF10)	""	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);calmodulin binding(GO:0005516);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355);regulation of salicylic acid biosynthetic process(GO:0080142)	nucleus(GO:0005634)	8	55009111	55018564	7.10848e-11	2	1	1	FA
SORBI_3008G127250							8	55206600	55221031	7.10848e-11	1	0.42763	1	FA
SORBI_3004G096900	Uncharacterized protein	OS02G0224800 PROTEIN (PTHR11034:SF48)	serine protease(PC00203)	""	""	""	4	8579888	8584921	7.120347e-11	4	1	1	FA
SORBI_3004G097000	F-box protein	F-BOX PROTEIN-RELATED (PTHR33358:SF4)	""	""	""	""	4	8591028	8593118	7.120347e-11	4	0.838578	1	FA
SORBI_3004G097100	F-box protein	F-BOX PROTEIN WITH A DOMAIN PROTEIN (PTHR33358:SF12)	""	""	""	""	4	8602811	8604368	7.120347e-11	4	0.713118	1	FA
SORBI_3004G097200	Peroxisomal membrane protein PMP22	PEROXISOMAL MEMBRANE PROTEIN PMP22 (PTHR11266:SF86)	transporter(PC00227)	""	""	cytoplasm(GO:0005737);membrane(GO:0016020)	4	8606515	8616460	7.120347e-11	4	0.508054	1	FA
SORBI_3003G236600	4Fe-4S ferredoxin-type domain-containing protein	""	""	""	""	""	3	57526988	57542399	7.890026e-11	5	1	1	FA
SORBI_3003G236701	C3H1-type domain-containing protein	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 9 (PTHR12547:SF153)	RNA metabolism protein(PC00031)	DNA binding(GO:0003677);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	""	""	3	57542488	57544788	7.890026e-11	5	0.809029	1	FA
SORBI_3003G236900	Flavin-containing monooxygenase	FLAVIN-CONTAINING MONOOXYGENASE (PTHR43539:SF78)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);N,N-dimethylaniline monooxygenase activity(GO:0004499);oxidoreductase activity(GO:0016491);flavin adenine dinucleotide binding(GO:0050660);NADP binding(GO:0050661);indole-3-pyruvate monooxygenase activity(GO:0103075)	auxin biosynthetic process(GO:0009851)	""	3	57607592	57610741	7.890026e-11	4	0.491662	1	FA
SORBI_3003G237000	Molybdate transporter 2	MOLYBDATE TRANSPORTER 2 (PTHR31970:SF9)	""	molybdate ion transmembrane transporter activity(GO:0015098)	molybdate ion transport(GO:0015689);molybdate ion export from vacuole(GO:0090414)	vacuolar membrane(GO:0005774);plant-type vacuole membrane(GO:0009705)	3	57612637	57615634	7.890026e-11	5	0.597706	1	FA
SORBI_3003G237100	Pentacotripeptide-repeat region of PRORP domain-containing protein	PENTACOTRIPEPTIDE-REPEAT REGION OF PRORP DOMAIN-CONTAINING PROTEIN (PTHR47924:SF252)	""	RNA binding(GO:0003723)	RNA modification(GO:0009451)	""	3	57620183	57622207	7.890026e-11	5	0.577199	1	FA
SORBI_3005G105300							5	19407279	19412449	7.921142e-11	352	0.965003	5	PS; Sum_MG_over_PS_log10safe; Sum_MGDG_over_PS_log10safe; Sum_PC_over_PS_log10safe; Sum_SQDG_over_PS_log10safe
SORBI_3001G247600	NAD-dependent epimerase_dehydratase domain-containing protein	GDP-MANNOSE 3,5-EPIMERASE 1 (PTHR43574:SF30)	epimerase/racemase(PC00096)	isomerase activity(GO:0016853);racemase and epimerase activity(GO:0016854);GDP-mannose 3,5-epimerase activity(GO:0047918);NAD binding(GO:0051287)	""	""	1	26301630	26305587	8.027207e-11	1	0.447592	2	Sum_DG_over_PE_log10safe; Sum_DG_over_TG_log10safe
SORBI_3003G076200	Uncharacterized protein	SOLUTE CARRIER FAMILY 15 MEMBER 4 (PTHR11654:SF509)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	oligopeptide transport(GO:0006857);transmembrane transport(GO:0055085)	membrane(GO:0016020)	3	6491632	6498653	9.137469e-11	3	0.553507	1	FA
SORBI_3003G076300	Uncharacterized protein	""	""	""	""	""	3	6497916	6498652	9.137469e-11	2	0.430515	1	FA
SORBI_3003G076400	C2H2-type domain-containing protein	""	""	zinc ion binding(GO:0008270)	""	""	3	6500994	6501980	9.137469e-11	3	0.511396	1	FA
SORBI_3003G076700	Cytochrome P450	CYTOCHROME P450 89A2 (PTHR24298:SF892)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen(GO:0016709);heme binding(GO:0020037);metal ion binding(GO:0046872)	""	membrane(GO:0016020)	3	6534829	6536202	9.137469e-11	3	0.977158	1	FA
SORBI_3003G076800	Cytochrome P450	CYTOCHROME P450 89A2 (PTHR24298:SF892)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen(GO:0016709);heme binding(GO:0020037);metal ion binding(GO:0046872)	""	membrane(GO:0016020)	3	6539125	6540717	9.137469e-11	3	0.721675	1	FA
SORBI_3003G076900	Glycosyltransferase subfamily 4-like N-terminal domain-containing protein	OS01G0142300 PROTEIN (PTHR45947:SF2)	transferase(PC00220)	glycosyltransferase activity(GO:0016757);UDP-sulfoquinovose:DAG sulfoquinovosyltransferase activity(GO:0046510)	glycolipid biosynthetic process(GO:0009247);sulfolipid biosynthetic process(GO:0046506)	membrane(GO:0016020)	3	6540865	6545037	9.137469e-11	3	0.721675	1	FA
SORBI_3003G077001	BLE2 protein	BLE2 PROTEIN (PTHR33115:SF43)	""	""	""	""	3	6552143	6555525	9.137469e-11	3	0.936351	1	FA
SORBI_3003G077300	Uncharacterized protein	EKC_KEOPS COMPLEX SUBUNIT TPRKB (PTHR15840:SF10)	""	""	tRNA threonylcarbamoyladenosine modification(GO:0002949);tRNA processing(GO:0008033)	EKC/KEOPS complex(GO:0000408);nucleus(GO:0005634);cytosol(GO:0005829)	3	6595626	6599736	9.137469e-11	2	0.477282	1	FA
SORBI_3003G077400	Peptidase M50 domain-containing protein	ZINC METALLOPROTEASE EGY2, CHLOROPLASTIC-RELATED (PTHR31412:SF5)	metalloprotease(PC00153)	metalloendopeptidase activity(GO:0004222);peptidase activity(GO:0008233);metallopeptidase activity(GO:0008237);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)	chloroplast(GO:0009507);chloroplast membrane(GO:0031969)	3	6599802	6604261	9.137469e-11	2	0.497639	1	FA
SORBI_3003G077800	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR45862:SF4)	""	protein-folding chaperone binding(GO:0051087)	defense response to fungus(GO:0050832)	nucleus(GO:0005634);cytoplasm(GO:0005737)	3	6643506	6645842	9.137469e-11	3	0.444697	1	FA
SORBI_3004G309900	THO complex subunit 5B	THO COMPLEX SUBUNIT 5 HOMOLOG (PTHR13375:SF3)	""	mRNA binding(GO:0003729)	mRNA export from nucleus(GO:0006406)	THO complex part of transcription export complex(GO:0000445);nucleus(GO:0005634)	4	64684015	64690097	9.372811e-11	1	0.612209	1	FA
SORBI_3004G310000	Fungal lipase-like domain-containing protein	ALPHA_BETA-HYDROLASES SUPERFAMILY PROTEIN (PTHR46086:SF4)	hydrolase(PC00121)	triacylglycerol lipase activity(GO:0004806)	lipid metabolic process(GO:0006629)	""	4	64689955	64693442	9.372811e-11	1	0.601986	1	FA
SORBI_3004G310100	Fe2OG dioxygenase domain-containing protein	OS02G0767300 PROTEIN (PTHR47990:SF36)	oxygenase(PC00177)	oxidoreductase activity(GO:0016491);2-oxoglutarate-dependent dioxygenase activity(GO:0016706);L-ascorbic acid binding(GO:0031418);metal ion binding(GO:0046872);leucocyanidin oxygenase activity(GO:0050589);dioxygenase activity(GO:0051213)	flavonoid biosynthetic process(GO:0009813);pigment biosynthetic process(GO:0046148)	""	4	64698452	64700051	9.372811e-11	1	0.599684	1	FA
SORBI_3004G310300	Mitochondrial phosphate transporter	MITOCHONDRIAL PHOSPHATE TRANSPORTER (PTHR45671:SF17)	mitochondrial carrier protein(PC00158)	mRNA binding(GO:0003729);phosphate transmembrane transporter activity(GO:0005315)	response to osmotic stress(GO:0006970);phosphate ion transmembrane transport(GO:0035435);mitochondrial phosphate ion transmembrane transport(GO:1990547)	mitochondrial inner membrane(GO:0005743);membrane(GO:0016020)	4	64710103	64714116	9.372811e-11	1	0.673832	1	FA
SORBI_3004G311000	WAT1-related protein	WAT1-RELATED PROTEIN (PTHR31218:SF21)	""	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	plasma membrane(GO:0005886);membrane(GO:0016020)	4	64749515	64752467	9.372811e-11	1	0.491111	1	FA
SORBI_3010G216400	Transmembrane protein 230	TRANSMEMBRANE PROTEIN 230 (PTHR15664:SF11)	""	""	""	endomembrane system(GO:0012505);membrane(GO:0016020)	10	55963248	55965140	1.104178e-10	2	0.502645	1	FA
SORBI_3004G009200	Major facilitator superfamily (MFS) profile domain-containing protein	NITRATE TRANSPORT3 (PTHR23515:SF17)	transporter(PC00227)	nitrate transmembrane transporter activity(GO:0015112);transmembrane transporter activity(GO:0022857)	nitrate transmembrane transport(GO:0015706);nitrate assimilation(GO:0042128);transmembrane transport(GO:0055085);cellular response to nitrate(GO:0071249)	plasma membrane(GO:0005886);endomembrane system(GO:0012505)	4	788283	790240	1.131737e-10	6	0.530771	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3004G011000							4	919626	922934	1.131737e-10	4	0.527804	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3004G011900	Metal-nicotianamine transporter YSL8	METAL-NICOTIANAMINE TRANSPORTER YSL7-RELATED (PTHR31645:SF22)	transporter(PC00227)	oligopeptide transmembrane transporter activity(GO:0035673)	oligopeptide transmembrane transport(GO:0035672)	membrane(GO:0016020)	4	969512	984243	1.131737e-10	5	0.441714	3	FA; Sum_FA_over_SQDG_log10safe; Sum_SQDG_over_FA_log10safe
SORBI_3010G031000	Uncharacterized protein	""	""	""	""	""	10	2512132	2514893	1.29467e-10	1	0.467147	1	FA
SORBI_3010G031400	Early nodulin-93-like	EARLY NODULIN-RELATED (PTHR33605:SF4)	""	""	""	""	10	2534169	2535244	1.29467e-10	1	1	1	FA
SORBI_3010G032000	Early nodulin	EARLY NODULIN-93 (PTHR33605:SF2)	""	""	""	""	10	2573486	2574343	1.29467e-10	1	0.424745	1	FA
SORBI_3010G032100	Early nodulin	EARLY NODULIN (PTHR33605:SF15)	""	""	""	""	10	2575480	2576676	1.29467e-10	1	0.425562	1	FA
SORBI_3010G032400	Uncharacterized protein	MITOTIC CHECKPOINT PROTEIN BUB3 (PTHR10971:SF5)	RNA metabolism protein(PC00031)	ubiquitin binding(GO:0043130)	chromosome segregation(GO:0007059);mitotic spindle assembly checkpoint signaling(GO:0007094);cell division(GO:0051301);meiotic cell cycle(GO:0051321)	kinetochore(GO:0000776);nucleus(GO:0005634);nucleoplasm(GO:0005654);phragmoplast(GO:0009524);bub1-bub3 complex(GO:1990298)	10	2588893	2594749	1.29467e-10	1	0.40146	1	FA
SORBI_3010G032800	PIR2-like helical domain-containing protein	PIR2-LIKE HELICAL DOMAIN-CONTAINING PROTEIN (PTHR33120:SF57)	""	""	""	""	10	2607857	2610915	1.29467e-10	1	0.404107	1	FA
SORBI_3010G034000	Peptidase M14 carboxypeptidase A domain-containing protein	CARBOXYPEPTIDASE D, B (PTHR11532:SF57)	protease(PC00190)	carboxypeptidase activity(GO:0004180);metallocarboxypeptidase activity(GO:0004181);peptidase activity(GO:0008233);zinc ion binding(GO:0008270);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	proteolysis(GO:0006508);peptide metabolic process(GO:0006518);protein processing(GO:0016485)	extracellular space(GO:0005615);endosome membrane(GO:0010008)	10	2763420	2772269	1.29467e-10	1	0.469858	1	FA
