"Condition","Theme","GeneID","GeneName","Family_SubFamily","Protein_class","GO_MF","GO_BP","Best_P_Value","Max_N_Phenotypes","TraitLayers"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G373800","MIF4G domain-containing protein","NUCLEAR CAP-BINDING PROTEIN SUBUNIT 1 (PTHR12412:SF2)","RNA splicing factor(PC00148)","RNA cap binding(GO:0000339);RNA binding(GO:0003723);mRNA binding(GO:0003729)","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay(GO:0000184);7-methylguanosine mRNA capping(GO:0006370);mRNA processing(GO:0006397);mRNA export from nucleus(GO:0006406);RNA splicing(GO:0008380);RNA metabolic process(GO:0016070);regulatory ncRNA-mediated gene silencing(GO:0031047)",1.45e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G373900","SANT domain-containing protein","SANT DOMAIN-CONTAINING PROTEIN (PTHR13859:SF21)",NA,"transcription corepressor activity(GO:0003714)","negative regulation of DNA-templated transcription(GO:0045892)",1.45e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3010G140150","CCHC-type domain-containing protein","OS11G0296500 PROTEIN (PTHR23002:SF89)","RNA metabolism protein(PC00031)","nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)","positive regulation of cytoplasmic translation(GO:2000767)",1.59e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3003G200400","Histone deacetylase","HISTONE DEACETYLASE (PTHR10625:SF35)",NA,"histone deacetylase activity(GO:0004407);hydrolase activity(GO:0016787);metal ion binding(GO:0046872);histone deacetylase activity, hydrolytic mechanism(GO:0141221)","chromatin organization(GO:0006325);epigenetic regulation of gene expression(GO:0040029)",2.27e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3003G200501","Histone H2B","HISTONE H2B (PTHR23428:SF84)","chromatin/chromatin-binding, or -regulatory protein(PC00077)","DNA binding(GO:0003677);structural constituent of chromatin(GO:0030527);protein heterodimerization activity(GO:0046982)","chromatin organization(GO:0006325)",2.27e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G224200","RRM domain-containing protein","NUCLEOLIN 2 (PTHR23236:SF30)","translation initiation factor(PC00224)","nucleic acid binding(GO:0003676);RNA binding(GO:0003723)",NA,3.17e-09,5,"Individual"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G224300","Cellulose synthase","CELLULOSE SYNTHASE A CATALYTIC SUBUNIT 4 [UDP-FORMING] (PTHR13301:SF91)","DNA-binding transcription factor(PC00218)","zinc ion binding(GO:0008270);transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757);cellulose synthase activity(GO:0016759);cellulose synthase (UDP-forming) activity(GO:0016760);metal ion binding(GO:0046872)","plant-type primary cell wall biogenesis(GO:0009833);plant-type secondary cell wall biogenesis(GO:0009834);cellulose biosynthetic process(GO:0030244);cell wall organization(GO:0071555)",3.17e-09,5,"Individual"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3009G180500","HTH myb-type domain-containing protein","OS05G0491500 PROTEIN (PTHR31314:SF1)","homeodomain transcription factor(PC00119)","DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)","regulation of DNA-templated transcription(GO:0006355)",3.42e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3009G180700","DOG1 domain-containing protein","DOG1 DOMAIN-CONTAINING PROTEIN (PTHR45693:SF30)","DNA-binding transcription factor(PC00218)","DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)","DNA-templated transcription(GO:0006351);regulation of DNA-templated transcription(GO:0006355)",3.42e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3003G082100","SHSP domain-containing protein","16.9 KDA CLASS I HEAT SHOCK PROTEIN 1 (PTHR11527:SF351)","chaperone(PC00072)","unfolded protein binding(GO:0051082)","protein folding(GO:0006457);response to heat(GO:0009408);response to salt stress(GO:0009651);response to hydrogen peroxide(GO:0042542);protein complex oligomerization(GO:0051259)",3.81e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3003G082200","16.9 kDa class 1 small heat shock protein","16.9 KDA CLASS I HEAT SHOCK PROTEIN 1 (PTHR11527:SF348)","chaperone(PC00072)","unfolded protein binding(GO:0051082)","protein folding(GO:0006457);response to heat(GO:0009408);response to salt stress(GO:0009651);response to hydrogen peroxide(GO:0042542);protein complex oligomerization(GO:0051259)",3.81e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3003G082300","SHSP domain-containing protein","17.9 KDA HEAT SHOCK PROTEIN 2 (PTHR11527:SF370)","chaperone(PC00072)","unfolded protein binding(GO:0051082)","protein folding(GO:0006457);response to heat(GO:0009408);response to salt stress(GO:0009651);response to hydrogen peroxide(GO:0042542);protein complex oligomerization(GO:0051259)",3.81e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3003G082500","SHSP domain-containing protein","16.6 KDA HEAT SHOCK PROTEIN (PTHR11527:SF389)","chaperone(PC00072)","unfolded protein binding(GO:0051082)","protein folding(GO:0006457);response to heat(GO:0009408);response to salt stress(GO:0009651);response to hydrogen peroxide(GO:0042542);protein complex oligomerization(GO:0051259)",3.81e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3003G082700","GH10 domain-containing protein","OS01G0134900 PROTEIN (PTHR31490:SF14)","metalloprotease(PC00153)","hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798);endo-1,4-beta-xylanase activity(GO:0031176)","polysaccharide catabolic process(GO:0000272);carbohydrate metabolic process(GO:0005975);xylan catabolic process(GO:0045493)",3.81e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3002G362900","Protein kinase domain-containing protein","PROTEIN IMPAIRED IN BABA-INDUCED STERILITY 1 (PTHR24056:SF228)","non-receptor serine/threonine protein kinase(PC00167)","nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);RNA polymerase II CTD heptapeptide repeat kinase activity(GO:0008353);kinase activity(GO:0016301);transferase activity(GO:0016740)","positive regulation of transcription elongation by RNA polymerase II(GO:0032968)",4.14e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3003G117700","C3H1-type domain-containing protein","ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 58 (PTHR12506:SF41)","protein phosphatase(PC00195)","DNA binding(GO:0003677);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)",NA,5.27e-09,5,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G298600","L18 ribosomal protein Heart Stopper","RIBOSOMAL L18P_L5E FAMILY PROTEIN (PTHR12899:SF5)","ribosomal protein(PC00202)","structural constituent of ribosome(GO:0003735);5S rRNA binding(GO:0008097)","translation(GO:0006412)",2.51e-12,4,"Individual"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3002G079100","SET domain-containing protein","HISTONE-LYSINE N-METHYLTRANSFERASE H3 LYSINE-9 SPECIFIC SUVH3 (PTHR45660:SF70)","histone modifying enzyme(PC00261)","DNA binding(GO:0003677);double-stranded DNA binding(GO:0003690);methyltransferase activity(GO:0008168);zinc ion binding(GO:0008270);transferase activity(GO:0016740);histone methyltransferase activity(GO:0042054)","chromatin organization(GO:0006325);chromatin remodeling(GO:0006338);methylation(GO:0032259)",1.68e-10,4,"Individual"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G418900","IMS import disulfide relay-system CHCH-CHCH-like Cx9C domain-containing protein","SMALL RIBOSOMAL SUBUNIT PROTEIN MS37 (PTHR28066:SF1)","ribosomal protein(PC00202)","structural constituent of ribosome(GO:0003735)","translation(GO:0006412);mitochondrial translation(GO:0032543)",2.13e-10,4,"Individual;SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G419000","Heat shock protein 70","OS11G0187600 PROTEIN (PTHR19375:SF398)","Hsp70 family chaperone(PC00027)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)","protein refolding(GO:0042026)",2.13e-10,4,"Individual;SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G419100","Uncharacterized protein",NA,NA,"nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP-dependent protein folding chaperone(GO:0140662)","protein folding(GO:0006457)",2.13e-10,4,"Individual;SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G419200","Heat shock protein 70","OS11G0187600 PROTEIN (PTHR19375:SF398)","Hsp70 family chaperone(PC00027)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)","protein refolding(GO:0042026)",2.13e-10,4,"Individual;SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G419300","Heat shock protein 70","OS11G0187600 PROTEIN (PTHR19375:SF398)","Hsp70 family chaperone(PC00027)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)","protein refolding(GO:0042026)",2.13e-10,4,"Individual;SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G419400","Uncharacterized protein (Fragment)","OS11G0187600 PROTEIN (PTHR19375:SF398)","Hsp70 family chaperone(PC00027)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)","protein refolding(GO:0042026)",2.13e-10,4,"Individual;SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3006G006500","BTB domain-containing protein","OS10G0428900 PROTEIN (PTHR26379:SF429)",NA,NA,"protein ubiquitination(GO:0016567)",4.69e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3006G006650","Ubiquitin-like protease family profile domain-containing protein (Fragment)","UBIQUITIN-LIKE PROTEASE FAMILY PROFILE DOMAIN-CONTAINING PROTEIN (PTHR12606:SF150)","protease(PC00190)","peptidase activity(GO:0008233);cysteine-type peptidase activity(GO:0008234);hydrolase activity(GO:0016787);deSUMOylase activity(GO:0016929)","proteolysis(GO:0006508);protein desumoylation(GO:0016926)",4.69e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3006G006800","rRNA N-glycosylase","RRNA N-GLYCOSYLASE (PTHR33453:SF3)",NA,"hydrolase activity(GO:0016787);rRNA N-glycosylase activity(GO:0030598);toxin activity(GO:0090729)","defense response(GO:0006952);negative regulation of translation(GO:0017148);modulation of process of another organism(GO:0035821)",4.69e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3007G043000","Factor of DNA methylation 1-5_IDN2 domain-containing protein","OS02G0293300 PROTEIN (PTHR21596:SF84)","endoribonuclease(PC00094)",NA,"regulatory ncRNA-mediated gene silencing(GO:0031047);regulation of macromolecule metabolic process(GO:0060255);gene silencing by siRNA-directed DNA methylation(GO:0080188)",5.5e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G239800","HRDC domain-containing protein","EXOSOME COMPONENT 10 (PTHR12124:SF47)",NA,"nucleotide binding(GO:0000166);3'-5'-RNA exonuclease activity(GO:0000175);nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);nuclease activity(GO:0004518);exonuclease activity(GO:0004527);3'-5' exonuclease activity(GO:0008408);hydrolase activity(GO:0016787)","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000467);nucleobase-containing compound metabolic process(GO:0006139);nuclear polyadenylation-dependent rRNA catabolic process(GO:0071035);nuclear polyadenylation-dependent snoRNA catabolic process(GO:0071036);nuclear polyadenylation-dependent snRNA catabolic process(GO:0071037);TRAMP-dependent tRNA surveillance pathway(GO:0071038);nuclear polyadenylation-dependent CUT catabolic process(GO:0071039);nuclear polyadenylation-dependent antisense transcript catabolic process(GO:0071040);histone mRNA catabolic process(GO:0071044);poly(A)-dependent snoRNA 3'-end processing(GO:0071051);gene silencing by siRNA-directed DNA methylation(GO:0080188)",6.5e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G240000","50S ribosomal protein L28, chloroplastic","LARGE RIBOSOMAL SUBUNIT PROTEIN BL28M (PTHR13528:SF2)","ribosomal protein(PC00202)","structural constituent of ribosome(GO:0003735)","translation(GO:0006412)",6.5e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G128800","C3H1-type domain-containing protein","RNA-BINDING (RRM_RBD_RNP MOTIFS) FAMILY PROTEIN-RELATED (PTHR24009:SF3)","RNA metabolism protein(PC00031)","DNA binding(GO:0003677);RNA binding(GO:0003723);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)",NA,7.29e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G129000","Uncharacterized protein","HEAT SHOCK 70 KDA PROTEIN 6 CHLOROPLASTIC (PTHR19375:SF550)","Hsp70 family chaperone(PC00027)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);unfolded protein binding(GO:0051082);ATP-dependent protein folding chaperone(GO:0140662)","protein folding(GO:0006457);response to heat(GO:0009408);protein refolding(GO:0042026)",7.29e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G129300","Uncharacterized protein","OS03G0694800 PROTEIN (PTHR12899:SF19)","ribosomal protein(PC00202)","structural constituent of ribosome(GO:0003735);5S rRNA binding(GO:0008097)","translation(GO:0006412)",7.29e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3001G129400","Ribosomal protein S21","RIBOSOMAL PROTEIN S21 FAMILY PROTEIN (PTHR37228:SF1)","ribosomal protein(PC00202)","structural constituent of ribosome(GO:0003735)","translation(GO:0006412)",7.29e-10,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3002G104600","Calcineurin-like phosphoesterase domain-containing protein","OS07G0274100 PROTEIN (PTHR14795:SF5)","RNA helicase(PC00032)","hydrolase activity(GO:0016787)",NA,1.1e-09,4,"Individual"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3009G199500","50S ribosomal protein L27","50S RIBOSOMAL PROTEIN L27 (PTHR15893:SF16)","ribosomal protein(PC00202)","structural constituent of ribosome(GO:0003735)","translation(GO:0006412)",1.28e-09,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3009G199900","Uncharacterized protein","PHOSPHATIDYLETHANOLAMINE-BINDING PROTEIN (PTHR11362:SF79)","protease inhibitor(PC00191)",NA,NA,1.28e-09,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3006G190800","BZIP domain-containing protein","ABSCISIC ACID-INSENSITIVE 5-LIKE PROTEIN 5 (PTHR22952:SF485)","basic leucine zipper transcription factor(PC00056)","DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)","regulation of DNA-templated transcription(GO:0006355);abscisic acid-activated signaling pathway(GO:0009738);positive regulation of DNA-templated transcription(GO:0045893)",1.34e-09,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3006G190900","Helicase ATP-binding domain-containing protein","P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASE SUPERFAMILY PROTEIN (PTHR10887:SF488)","RNA helicase(PC00032)","nucleotide binding(GO:0000166);RNA binding(GO:0003723);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787)",NA,1.34e-09,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3006G190950","DNA2_NAM7 helicase-like C-terminal domain-containing protein","OS04G0582000 PROTEIN (PTHR10887:SF461)","RNA helicase(PC00032)","nucleotide binding(GO:0000166);RNA binding(GO:0003723);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787)",NA,1.34e-09,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3005G039500","signal-recognition-particle GTPase","SIGNAL RECOGNITION PARTICLE SUBUNIT SRP54 (PTHR11564:SF5)","RNA metabolism protein(PC00031)","nucleotide binding(GO:0000166);RNA binding(GO:0003723);GTPase activity(GO:0003924);GTP binding(GO:0005525);7S RNA binding(GO:0008312);hydrolase activity(GO:0016787)","SRP-dependent cotranslational protein targeting to membrane(GO:0006614)",1.49e-09,4,"SumRatio"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3007G086032","CCHC-type domain-containing protein","OS11G0296500 PROTEIN (PTHR23002:SF89)","RNA metabolism protein(PC00031)","nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)","positive regulation of cytoplasmic translation(GO:2000767)",1.86e-09,4,"Individual"
"CTL","Gene expression, RNA, and proteostasis","SORBI_3009G169100","E3 ubiquitin-protein ligase RMA","E3 UBIQUITIN-PROTEIN LIGASE RMA (PTHR12313:SF61)","ubiquitin-protein ligase(PC00234)","ubiquitin-protein transferase activity(GO:0004842);zinc ion binding(GO:0008270);transferase activity(GO:0016740);ubiquitin-like protein conjugating enzyme binding(GO:0044390);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)","ubiquitin-dependent protein catabolic process(GO:0006511);protein ubiquitination(GO:0016567);ERAD pathway(GO:0036503)",2.99e-09,4,"SumRatio"
