Ontology	Layer	Condition	Class	Term	GO	Genes	Background	Intervals	Fold	q_gene	q_LD	Overlap_genes
MF	Individual lipid species	LIN	PC	glycosyltransferase activity	GO:0016757	10	270	6	0.92	0.857	0.185	SORBI_3001G228900;SORBI_3001G229000;SORBI_3001G229100;SORBI_3001G338400;SORBI_3001G384200;SORBI_3002G116000;SORBI_3002G116800;SORBI_3003G095100;SORBI_3003G095200;SORBI_3003G234701
MF	Individual lipid species	LIN	PC	phosphatidylinositol binding	GO:0035091	2	24	2	2.07	0.548	0.186	SORBI_3003G365300;SORBI_3009G247400
MF	Individual lipid species	LIN	PC	ubiquitin binding	GO:0043130	3	50	3	1.49	0.605	0.186	SORBI_3002G376300;SORBI_3003G231900;SORBI_3009G135800
MF	Individual lipid species	LIN	PC	protein serine kinase activity	GO:0106310	5	104	5	1.2	0.68	0.186	SORBI_3005G226000;SORBI_3006G228200;SORBI_3009G019200;SORBI_3009G038900;SORBI_3009G173100
MF	Individual lipid species	LIN	PC	ADP binding	GO:0043531	4	79	3	1.26	0.664	0.216	SORBI_3005G223925;SORBI_3008G101100;SORBI_3009G013000;SORBI_3009G013300
MF	Individual lipid species	LIN	PC	RNA polymerase II general transcription initiation factor activity	GO:0016251	2	29	2	1.72	0.605	0.222	SORBI_3001G257200;SORBI_3002G158700
MF	Individual lipid species	LIN	PC	transcription coregulator activity	GO:0003712	3	57	3	1.31	0.677	0.222	SORBI_3001G230000;SORBI_3002G380200;SORBI_3003G407200
MF	Individual lipid species	LIN	PC	phosphoric diester hydrolase activity	GO:0008081	2	30	2	1.66	0.624	0.226	SORBI_3004G197600;SORBI_3006G119700
MF	Individual lipid species	LIN	PC	helicase activity	GO:0004386	3	59	2	1.27	0.687	0.234	SORBI_3001G273700;SORBI_3008G109950;SORBI_3008G110050
MF	Individual lipid species	LIN	PC	actin filament binding	GO:0051015	3	59	3	1.27	0.687	0.248	SORBI_3001G257800;SORBI_3003G198500;SORBI_3008G110200
MF	Individual lipid species	LIN	PC	RNA polymerase II transcription regulatory region sequence-specific DNA binding	GO:0000977	3	64	3	1.17	0.725	0.252	SORBI_3003G406800;SORBI_3009G010600;SORBI_3010G221500
MF	Individual lipid species	LIN	PC	potassium ion transmembrane transporter activity	GO:0015079	2	29	2	1.72	0.605	0.254	SORBI_3007G153001;SORBI_3010G224400
MF	Individual lipid species	LIN	PC	GTPase activator activity	GO:0005096	3	65	3	1.15	0.727	0.258	SORBI_3001G000200;SORBI_3002G113600;SORBI_3002G307600
MF	Individual lipid species	LIN	PC	polysaccharide binding	GO:0030247	4	95	2	1.05	0.761	0.266	SORBI_3006G243700;SORBI_3006G243800;SORBI_3006G243900;SORBI_3007G215900
MF	Individual lipid species	LIN	PC	pentosyltransferase activity	GO:0016763	2	31	1	1.61	0.646	0.267	SORBI_3003G095100;SORBI_3003G095200
MF	Individual lipid species	LIN	PC	UDP-glycosyltransferase activity	GO:0008194	7	200	4	0.87	0.881	0.273	SORBI_3001G259200;SORBI_3002G379700;SORBI_3003G232900;SORBI_3003G233000;SORBI_3003G233100;SORBI_3003G328300;SORBI_3003G328400
MF	Individual lipid species	LIN	PC	3'-5' exonuclease activity	GO:0008408	2	36	2	1.38	0.687	0.276	SORBI_3001G251900;SORBI_3009G107300
MF	Individual lipid species	LIN	PC	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	GO:0016702	2	38	2	1.31	0.702	0.276	SORBI_3001G125800;SORBI_3003G385500
MF	Individual lipid species	LIN	PC	carbohydrate transmembrane transporter activity	GO:0015144	2	41	2	1.21	0.727	0.294	SORBI_3001G454100;SORBI_3009G152800
MF	Individual lipid species	LIN	PC	RNA polymerase II cis-regulatory region sequence-specific DNA binding	GO:0000978	6	167	5	0.89	0.865	0.296	SORBI_3001G102300;SORBI_3002G027401;SORBI_3002G029900;SORBI_3003G406800;SORBI_3007G180300;SORBI_3010G221500
MF	Individual lipid species	LIN	PC	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	GO:0016705	11	367	8	0.75	0.991	0.349	SORBI_3001G128900;SORBI_3001G338900;SORBI_3002G108400;SORBI_3002G108500;SORBI_3003G199101;SORBI_3004G057900;SORBI_3007G178500;SORBI_3007G179750;SORBI_3008G105800;SORBI_3008G106200;SORBI_3009G172800
MF	Individual lipid species	LIN	PC	RNA polymerase II CTD heptapeptide repeat kinase activity	GO:0008353	2	46	2	1.08	0.788	0.387	SORBI_3002G117100;SORBI_3010G215300
MF	Individual lipid species	LIN	PC	beta-glucosidase activity	GO:0008422	2	52	2	0.96	0.83	0.39	SORBI_3006G117600;SORBI_3010G132400
MF	Individual lipid species	LIN	PC	protein-folding chaperone binding	GO:0051087	2	49	2	1.02	0.818	0.392	SORBI_3003G374200;SORBI_3006G219200
MF	Individual lipid species	LIN	PC	protein homodimerization activity	GO:0042803	2	50	2	1	0.824	0.392	SORBI_3006G118700;SORBI_3006G216000
MF	Individual lipid species	LIN	PC	ABC-type transporter activity	GO:0140359	4	117	4	0.85	0.881	0.392	SORBI_3001G000400;SORBI_3002G156400;SORBI_3005G225800;SORBI_3006G219300
MF	Individual lipid species	LIN	PC	serine-type peptidase activity	GO:0008236	3	83	3	0.9	0.857	0.393	SORBI_3001G258100;SORBI_3008G103200;SORBI_3008G122300
MF	Individual lipid species	LIN	PC	glutathione transferase activity	GO:0004364	3	94	2	0.79	0.895	0.393	SORBI_3003G411000;SORBI_3009G043600;SORBI_3009G043700
MF	Individual lipid species	LIN	PC	cation binding	GO:0043169	2	51	2	0.98	0.826	0.4	SORBI_3001G312500;SORBI_3009G255900
MF	Individual lipid species	LIN	PC	protein serine/threonine phosphatase activity	GO:0004722	4	124	4	0.8	0.899	0.408	SORBI_3001G312500;SORBI_3003G374000;SORBI_3007G216600;SORBI_3009G255900
MF	Individual lipid species	LIN	PC	calcium ion binding	GO:0005509	8	290	5	0.69	0.995	0.409	SORBI_3002G114800;SORBI_3006G243700;SORBI_3006G243800;SORBI_3006G243900;SORBI_3007G148300;SORBI_3007G215900;SORBI_3007G216001;SORBI_3008G152800
MF	Individual lipid species	LIN	PC	sequence-specific DNA binding	GO:0043565	8	284	8	0.7	0.994	0.415	SORBI_3003G145400;SORBI_3003G368300;SORBI_3004G078800;SORBI_3007G180300;SORBI_3007G217700;SORBI_3008G107500;SORBI_3009G119300;SORBI_3009G238200
MF	Individual lipid species	LIN	PC	actin binding	GO:0003779	2	62	2	0.8	0.885	0.445	SORBI_3001G038800;SORBI_3003G328600
MF	Individual lipid species	LIN	PC	O-methyltransferase activity	GO:0008171	2	61	2	0.82	0.882	0.472	SORBI_3005G224300;SORBI_3009G043900
MF	Individual lipid species	LIN	PC	cytoskeletal motor activity	GO:0003774	2	64	2	0.78	0.895	0.472	SORBI_3001G257800;SORBI_3009G129400
MF	Individual lipid species	LIN	PC	lyase activity	GO:0016829	2	61	2	0.82	0.882	0.473	SORBI_3001G339000;SORBI_3009G009300
MF	Individual lipid species	LIN	PC	terpene synthase activity	GO:0010333	2	61	2	0.82	0.882	0.481	SORBI_3001G339000;SORBI_3009G009300
MF	Individual lipid species	LIN	PC	manganese ion binding	GO:0030145	2	63	2	0.79	0.893	0.488	SORBI_3001G384100;SORBI_3006G231800
MF	Individual lipid species	LIN	PC	ubiquitin-protein transferase activity	GO:0004842	5	187	5	0.67	0.991	0.488	SORBI_3001G039600;SORBI_3004G253100;SORBI_3007G130100;SORBI_3009G129000;SORBI_3009G173300
MF	Individual lipid species	LIN	PC	oxidoreductase activity	GO:0016491	13	513	11	0.63	1	0.49	SORBI_3001G167900;SORBI_3001G227800;SORBI_3001G273800;SORBI_3001G472000;SORBI_3002G226900;SORBI_3003G203600;SORBI_3004G103901;SORBI_3004G104200;SORBI_3006G163300;SORBI_3007G148300;SORBI_3008G106700;SORBI_3008G106800;SORBI_3009G043500
MF	Individual lipid species	LIN	PC	iron ion binding	GO:0005506	11	433	8	0.63	1	0.51	SORBI_3001G128900;SORBI_3001G338900;SORBI_3002G108400;SORBI_3002G108500;SORBI_3003G199101;SORBI_3004G057900;SORBI_3007G178500;SORBI_3007G179750;SORBI_3008G105800;SORBI_3008G106200;SORBI_3009G172800
MF	Individual lipid species	LIN	PC	S-adenosylmethionine-dependent methyltransferase activity	GO:0008757	2	70	2	0.71	0.929	0.52	SORBI_3001G212600;SORBI_3002G116500
MF	Individual lipid species	LIN	PC	protein dimerization activity	GO:0046983	8	325	8	0.61	1	0.545	SORBI_3002G027401;SORBI_3003G406800;SORBI_3004G253300;SORBI_3005G224300;SORBI_3006G047200;SORBI_3007G183050;SORBI_3009G043900;SORBI_3010G221500
MF	Individual lipid species	LIN	PC	carbohydrate binding	GO:0030246	4	153	4	0.65	0.987	0.555	SORBI_3002G107900;SORBI_3009G021600;SORBI_3009G026800;SORBI_3009G039400
MF	Individual lipid species	LIN	PC	flavin adenine dinucleotide binding	GO:0050660	4	157	3	0.63	0.993	0.57	SORBI_3001G472000;SORBI_3004G103901;SORBI_3004G104200;SORBI_3008G110700
MF	Individual lipid species	LIN	PC	metal ion binding	GO:0046872	13	566	13	0.57	1	0.579	SORBI_3001G384100;SORBI_3001G456800;SORBI_3001G528100;SORBI_3002G376300;SORBI_3003G385500;SORBI_3003G411600;SORBI_3003G415900;SORBI_3004G183600;SORBI_3005G018050;SORBI_3006G243600;SORBI_3007G184500;SORBI_3009G085200;SORBI_3009G153400
MF	Individual lipid species	LIN	PC	transcription cis-regulatory region binding	GO:0000976	2	83	2	0.6	0.976	0.603	SORBI_3002G251700;SORBI_3003G373000
MF	Individual lipid species	LIN	PC	GTP binding	GO:0005525	5	217	5	0.57	1	0.618	SORBI_3001G039300;SORBI_3001G467000;SORBI_3002G380300;SORBI_3004G019900;SORBI_3008G106000
MF	Individual lipid species	LIN	PC	mRNA binding	GO:0003729	11	474	10	0.58	1	0.632	SORBI_3001G039400;SORBI_3001G311050;SORBI_3004G309900;SORBI_3004G310300;SORBI_3005G099100;SORBI_3007G091600;SORBI_3007G183700;SORBI_3009G010300;SORBI_3009G083400;SORBI_3009G085250;SORBI_3009G238100
MF	Individual lipid species	LIN	PC	zinc ion binding	GO:0008270	20	909	17	0.55	1	0.689	SORBI_3001G039700;SORBI_3001G311050;SORBI_3001G312700;SORBI_3001G436600;SORBI_3002G116300;SORBI_3002G226900;SORBI_3002G230100;SORBI_3003G234200;SORBI_3003G234500;SORBI_3006G017600;SORBI_3006G119400;SORBI_3006G119900;SORBI_3006G228000;SORBI_3008G104400;SORBI_3008G108500;SORBI_3008G111000;SORBI_3008G178800;SORBI_3009G085250;SORBI_3010G159300;SORBI_3010G224300
MF	Individual lipid species	LIN	PC	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	GO:0016616	2	112	2	0.44	1	0.73	SORBI_3006G243400;SORBI_3010G214100
MF	Individual lipid species	LIN	PC	protein heterodimerization activity	GO:0046982	2	104	2	0.48	1	0.741	SORBI_3002G158700;SORBI_3003G110400
MF	Individual lipid species	LIN	PC	DNA-binding transcription factor activity, RNA polymerase II-specific	GO:0000981	3	180	3	0.41	1	0.813	SORBI_3002G026500;SORBI_3009G250000;SORBI_3010G221400
MF	Individual lipid species	LIN	PC	GTPase activity	GO:0003924	3	180	3	0.41	1	0.816	SORBI_3001G467000;SORBI_3002G380300;SORBI_3008G106000
MF	Individual lipid species	LIN	PC	lactoperoxidase activity	GO:0140825	2	143	2	0.35	1	0.825	SORBI_3001G528100;SORBI_3006G243600
MF	Individual lipid species	LIN	PC	magnesium ion binding	GO:0000287	2	135	2	0.37	1	0.848	SORBI_3001G339000;SORBI_3009G009300
MF	Individual lipid species	LIN	PC	acyltransferase activity	GO:0016746	2	146	2	0.34	1	0.86	SORBI_3001G230100;SORBI_3004G347100
MF	Individual lipid species	LIN	PC	ubiquitin protein ligase activity	GO:0061630	6	392	6	0.38	1	0.888	SORBI_3004G187800;SORBI_3004G253100;SORBI_3007G130100;SORBI_3009G129000;SORBI_3009G173300;SORBI_3010G158400
MF	Individual lipid species	LIN	PC	peroxidase activity	GO:0004601	2	173	2	0.29	1	0.889	SORBI_3001G528100;SORBI_3006G243600
MF	Individual lipid species	LIN	PC	acyltransferase activity, transferring groups other than amino-acyl groups	GO:0016747	2	233	1	0.21	1	0.972	SORBI_3006G231500;SORBI_3006G231600
MF	Individual lipid species	LIN	PC	single-stranded RNA binding	GO:0003727	2	219	2	0.23	1	0.981	SORBI_3001G311050;SORBI_3009G085250
MF	Individual lipid species	LIN	PC	translation regulator activity	GO:0045182	2	215	2	0.23	1	0.981	SORBI_3001G311050;SORBI_3009G085250
MF	Individual lipid species	LIN	PC	heme binding	GO:0020037	4	540	4	0.18	1	0.999	SORBI_3001G528100;SORBI_3004G011566;SORBI_3006G243600;SORBI_3009G043500
MF	Individual lipid species	LIN	PE	ATP hydrolysis activity	GO:0016887	2	430	1	5.87	0.27	0.0885	SORBI_3001G381600;SORBI_3001G382800
MF	Individual lipid species	LIN	PE	nucleotide binding	GO:0000166	2	1133	1	2.23	0.527	0.185	SORBI_3001G381600;SORBI_3001G384500
MF	Individual lipid species	LIN	PE	ATP binding	GO:0005524	3	2232	1	1.7	0.549	0.188	SORBI_3001G381600;SORBI_3001G382800;SORBI_3001G384500
MF	Individual lipid species	LIN	PS	transmembrane transporter activity	GO:0022857	2	402	1	7.72	0.205	0.0861	SORBI_3005G107400;SORBI_3005G107500
MF	Individual lipid species	LIN	PS	nucleotide binding	GO:0000166	2	1133	2	2.74	0.464	0.123	SORBI_3005G105000;SORBI_3005G106600
MF	Individual lipid species	LIN	PS	protein kinase activity	GO:0004672	2	1279	2	2.43	0.5	0.153	SORBI_3005G105000;SORBI_3005G106600
MF	Individual lipid species	LIN	PS	ATP binding	GO:0005524	2	2232	2	1.39	0.687	0.252	SORBI_3005G105000;SORBI_3005G106600
MF	Individual lipid species	LIN	SQDG	zinc ion binding	GO:0008270	24	909	20	2.46	0.0025	0.00181	SORBI_3010G107901;SORBI_3010G108500;SORBI_3010G113150;SORBI_3010G120500;SORBI_3010G123500;SORBI_3010G123750;SORBI_3010G127550;SORBI_3010G134801;SORBI_3010G136450;SORBI_3010G137333;SORBI_3010G140150;SORBI_3010G140550;SORBI_3010G140575;SORBI_3010G140750;SORBI_3010G141700;SORBI_3010G144050;SORBI_3010G145300;SORBI_3010G151200;SORBI_3010G151325;SORBI_3010G152250;SORBI_3010G153600;SORBI_3010G154000;SORBI_3010G161050;SORBI_3010G164900
MF	Individual lipid species	LIN	SQDG	nucleic acid binding	GO:0003676	23	970	20	2.21	0.0116	0.00211	SORBI_3003G033400;SORBI_3008G091300;SORBI_3010G107901;SORBI_3010G113150;SORBI_3010G123750;SORBI_3010G127550;SORBI_3010G134500;SORBI_3010G134801;SORBI_3010G136450;SORBI_3010G137333;SORBI_3010G140150;SORBI_3010G140550;SORBI_3010G140575;SORBI_3010G140750;SORBI_3010G144050;SORBI_3010G145300;SORBI_3010G145800;SORBI_3010G147250;SORBI_3010G147300;SORBI_3010G147350;SORBI_3010G152250;SORBI_3010G153300;SORBI_3010G161050
MF	Individual lipid species	LIN	SQDG	aspartic-type endopeptidase activity	GO:0004190	8	96	6	7.75	0.000783	0.00282	SORBI_3010G112200;SORBI_3010G126100;SORBI_3010G126700;SORBI_3010G127600;SORBI_3010G128000;SORBI_3010G128800;SORBI_3010G129100;SORBI_3010G129300
MF	Individual lipid species	LIN	SQDG	ATP binding	GO:0005524	25	2232	21	1.04	0.695	0.00458	SORBI_3001G257800;SORBI_3006G025300;SORBI_3008G091300;SORBI_3010G107000;SORBI_3010G119300;SORBI_3010G124700;SORBI_3010G124800;SORBI_3010G126800;SORBI_3010G127200;SORBI_3010G127300;SORBI_3010G133400;SORBI_3010G134000;SORBI_3010G136900;SORBI_3010G137300;SORBI_3010G137400;SORBI_3010G138000;SORBI_3010G138500;SORBI_3010G139100;SORBI_3010G139600;SORBI_3010G143500;SORBI_3010G153300;SORBI_3010G155401;SORBI_3010G163800;SORBI_3010G165300;SORBI_3010G165500
MF	Individual lipid species	LIN	SQDG	pentosyltransferase activity	GO:0016763	5	31	3	15	0.00131	0.0213	SORBI_3010G143900;SORBI_3010G144400;SORBI_3010G152300;SORBI_3010G152400;SORBI_3010G152500
MF	Individual lipid species	LIN	SQDG	ubiquitin protein ligase activity	GO:0061630	12	392	8	2.85	0.0304	0.0213	SORBI_3010G116300;SORBI_3010G125500;SORBI_3010G131900;SORBI_3010G140500;SORBI_3010G154000;SORBI_3010G156800;SORBI_3010G157300;SORBI_3010G157500;SORBI_3010G158100;SORBI_3010G158400;SORBI_3010G158500;SORBI_3010G164900
MF	Individual lipid species	LIN	SQDG	mRNA binding	GO:0003729	15	474	15	2.94	0.0077	0.0265	SORBI_3003G033100;SORBI_3010G113150;SORBI_3010G116600;SORBI_3010G127550;SORBI_3010G134801;SORBI_3010G136450;SORBI_3010G137333;SORBI_3010G140150;SORBI_3010G140550;SORBI_3010G140575;SORBI_3010G140750;SORBI_3010G144050;SORBI_3010G150575;SORBI_3010G152250;SORBI_3010G161050
MF	Individual lipid species	LIN	SQDG	DNA-binding transcription factor activity	GO:0003700	11	909	9	1.13	0.662	0.0273	SORBI_3001G271100;SORBI_3003G033500;SORBI_3010G110100;SORBI_3010G111800;SORBI_3010G116200;SORBI_3010G133566;SORBI_3010G148600;SORBI_3010G148800;SORBI_3010G152700;SORBI_3010G163900;SORBI_3010G164800
MF	Individual lipid species	LIN	SQDG	lactoperoxidase activity	GO:0140825	6	143	5	3.9	0.0697	0.0419	SORBI_3010G128300;SORBI_3010G128400;SORBI_3010G128700;SORBI_3010G140700;SORBI_3010G161600;SORBI_3010G162000
MF	Individual lipid species	LIN	SQDG	glycosyltransferase activity	GO:0016757	6	270	4	2.07	0.331	0.0419	SORBI_3010G135300;SORBI_3010G143900;SORBI_3010G144400;SORBI_3010G152300;SORBI_3010G152400;SORBI_3010G152500
MF	Individual lipid species	LIN	SQDG	protein serine/threonine kinase activity	GO:0004674	10	690	8	1.35	0.52	0.0419	SORBI_3010G119300;SORBI_3010G124700;SORBI_3010G124800;SORBI_3010G127200;SORBI_3010G127300;SORBI_3010G137300;SORBI_3010G137400;SORBI_3010G138500;SORBI_3010G139100;SORBI_3010G163800
MF	Individual lipid species	LIN	SQDG	nucleotide binding	GO:0000166	13	1133	11	1.07	0.695	0.0425	SORBI_3010G107000;SORBI_3010G119300;SORBI_3010G124700;SORBI_3010G124800;SORBI_3010G126800;SORBI_3010G127200;SORBI_3010G127300;SORBI_3010G138500;SORBI_3010G139100;SORBI_3010G139600;SORBI_3010G155401;SORBI_3010G163800;SORBI_3010G165300
MF	Individual lipid species	LIN	SQDG	carbohydrate binding	GO:0030246	6	153	4	3.65	0.0807	0.045	SORBI_3010G119300;SORBI_3010G124700;SORBI_3010G124800;SORBI_3010G126800;SORBI_3010G127200;SORBI_3010G127300
MF	Individual lipid species	LIN	SQDG	peroxidase activity	GO:0004601	6	173	5	3.23	0.105	0.045	SORBI_3010G128300;SORBI_3010G128400;SORBI_3010G128700;SORBI_3010G140700;SORBI_3010G161600;SORBI_3010G162000
MF	Individual lipid species	LIN	SQDG	metal ion binding	GO:0046872	9	566	8	1.48	0.457	0.045	SORBI_3003G033500;SORBI_3010G128300;SORBI_3010G128400;SORBI_3010G128700;SORBI_3010G131900;SORBI_3010G140700;SORBI_3010G146800;SORBI_3010G161600;SORBI_3010G162000
MF	Individual lipid species	LIN	SQDG	FAD binding	GO:0071949	5	72	2	6.46	0.0302	0.0471	SORBI_3010G138000;SORBI_3010G162101;SORBI_3010G162500;SORBI_3010G162800;SORBI_3010G162900
MF	Individual lipid species	LIN	SQDG	RNA binding	GO:0003723	9	940	8	0.89	0.877	0.0663	SORBI_3010G138200;SORBI_3010G138700;SORBI_3010G139000;SORBI_3010G145800;SORBI_3010G150575;SORBI_3010G150700;SORBI_3010G151900;SORBI_3010G153300;SORBI_3010G153600
MF	Individual lipid species	LIN	SQDG	translation regulator activity	GO:0045182	12	215	12	5.19	0.000496	0.0664	SORBI_3010G113150;SORBI_3010G127550;SORBI_3010G134801;SORBI_3010G136450;SORBI_3010G137333;SORBI_3010G140150;SORBI_3010G140550;SORBI_3010G140575;SORBI_3010G140750;SORBI_3010G144050;SORBI_3010G152250;SORBI_3010G161050
MF	Individual lipid species	LIN	SQDG	single-stranded RNA binding	GO:0003727	12	219	12	5.1	0.000496	0.0664	SORBI_3010G113150;SORBI_3010G127550;SORBI_3010G134801;SORBI_3010G136450;SORBI_3010G137333;SORBI_3010G140150;SORBI_3010G140550;SORBI_3010G140575;SORBI_3010G140750;SORBI_3010G144050;SORBI_3010G152250;SORBI_3010G161050
MF	Individual lipid species	LIN	SQDG	minor groove of adenine-thymine-rich DNA binding	GO:0003680	2	29	2	6.41	0.248	0.0695	SORBI_3010G133500;SORBI_3010G134900
MF	Individual lipid species	LIN	SQDG	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	GO:0003918	2	11	2	16.91	0.0785	0.0732	SORBI_3010G141001;SORBI_3010G141400
MF	Individual lipid species	LIN	SQDG	trans-cinnamate-CoA ligase activity	GO:0106290	2	46	2	4.04	0.37	0.0762	SORBI_3010G110500;SORBI_3010G130800
MF	Individual lipid species	LIN	SQDG	4-coumarate-CoA ligase activity	GO:0016207	2	48	2	3.87	0.372	0.0762	SORBI_3010G110500;SORBI_3010G130800
MF	Individual lipid species	LIN	SQDG	cytoskeletal motor activity	GO:0003774	2	64	2	2.91	0.447	0.0762	SORBI_3001G257800;SORBI_3010G165300
MF	Individual lipid species	LIN	SQDG	endopeptidase activity	GO:0004175	2	34	2	5.47	0.287	0.0804	SORBI_3010G131700;SORBI_3010G149200
MF	Individual lipid species	LIN	SQDG	transferase activity	GO:0016740	3	150	3	1.86	0.527	0.0821	SORBI_3010G107000;SORBI_3010G152000;SORBI_3010G153900
MF	Individual lipid species	LIN	SQDG	protein kinase activity	GO:0004672	13	1279	11	0.95	0.83	0.0821	SORBI_3010G119300;SORBI_3010G124700;SORBI_3010G124800;SORBI_3010G126800;SORBI_3010G127200;SORBI_3010G127300;SORBI_3010G137300;SORBI_3010G137400;SORBI_3010G138500;SORBI_3010G139100;SORBI_3010G139600;SORBI_3010G155401;SORBI_3010G163800
MF	Individual lipid species	LIN	SQDG	ABC-type transporter activity	GO:0140359	4	117	4	3.18	0.248	0.0904	SORBI_3006G025300;SORBI_3010G136900;SORBI_3010G151575;SORBI_3010G165500
MF	Individual lipid species	LIN	SQDG	beta-glucosidase activity	GO:0008422	2	52	2	3.58	0.396	0.0945	SORBI_3008G080100;SORBI_3010G132400
MF	Individual lipid species	LIN	SQDG	poly(A)-specific ribonuclease activity	GO:0004535	3	18	1	15.5	0.0268	0.102	SORBI_3010G147250;SORBI_3010G147300;SORBI_3010G147350
MF	Individual lipid species	LIN	SQDG	UDP-glycosyltransferase activity	GO:0008194	3	200	3	1.39	0.656	0.108	SORBI_3010G113100;SORBI_3010G116900;SORBI_3010G120400
MF	Individual lipid species	LIN	SQDG	flavin adenine dinucleotide binding	GO:0050660	4	157	2	2.37	0.372	0.121	SORBI_3010G111900;SORBI_3010G162500;SORBI_3010G162800;SORBI_3010G162900
MF	Individual lipid species	LIN	SQDG	DNA binding	GO:0003677	10	1166	8	0.8	0.942	0.144	SORBI_3003G033000;SORBI_3003G033500;SORBI_3008G091300;SORBI_3010G111400;SORBI_3010G111500;SORBI_3010G111800;SORBI_3010G133566;SORBI_3010G137600;SORBI_3010G163900;SORBI_3010G164800
MF	Individual lipid species	LIN	SQDG	microtubule binding	GO:0008017	2	122	2	1.52	0.662	0.152	SORBI_3010G118700;SORBI_3010G165300
MF	Individual lipid species	LIN	SQDG	antiporter activity	GO:0015297	2	84	2	2.21	0.528	0.167	SORBI_3002G141900;SORBI_3010G138400
MF	Individual lipid species	LIN	SQDG	ATP hydrolysis activity	GO:0016887	5	430	5	1.08	0.727	0.171	SORBI_3006G025300;SORBI_3010G136900;SORBI_3010G143600;SORBI_3010G153466;SORBI_3010G165500
MF	Individual lipid species	LIN	SQDG	ubiquitin-protein transferase activity	GO:0004842	3	187	3	1.49	0.605	0.178	SORBI_3010G116300;SORBI_3010G140500;SORBI_3010G158100
MF	Individual lipid species	LIN	SQDG	structural constituent of ribosome	GO:0003735	3	311	3	0.9	0.857	0.178	SORBI_3002G144966;SORBI_3010G125100;SORBI_3010G150575
